event_time,term,estimate,std.error,statistic,p.value,conf.low,conf.high
-8,fixest::.__event_time_plot__::-8:.__ever_treated__,-0.02469948988267717,0.01726970751119266,-1.4302205099113112,0.186439087924322,-0.0637662824285516,0.01436730266319727
-6,fixest::.__event_time_plot__::-6:.__ever_treated__,-0.023260625121890272,0.013048321185977397,-1.782652709904758,0.10832143512365243,-0.052777978355240604,0.006256728111460063
-4,fixest::.__event_time_plot__::-4:.__ever_treated__,-0.013829155982325071,0.008398905548136652,-1.6465426242819403,0.13405846188805443,-0.032828800327707984,0.005170488363057842
-2,(reference period),0,NA,NA,NA,NA,NA
0,fixest::.__event_time_plot__::0:.__ever_treated__,-0.09957578178129786,0.01690042800335505,-5.891908877191169,2.3138145846012106e-4,-0.13780720604344285,-0.06134435751915287
2,fixest::.__event_time_plot__::2:.__ever_treated__,-0.018685883013519377,0.020902992695284325,-0.893933384846605,0.3946337850456595,-0.06597173766307537,0.028599971636036618
4,fixest::.__event_time_plot__::4:.__ever_treated__,0.04549539460586234,0.025677036847037253,1.771831963200685,0.11018763490682701,-0.012590098217096418,0.1035808874288211
6,fixest::.__event_time_plot__::6:.__ever_treated__,0.03809104866563555,0.02637001616051747,1.444483326584661,0.18250020332891054,-0.02156207227498346,0.09774416960625457
8,fixest::.__event_time_plot__::8:.__ever_treated__,0.05074446670455942,0.05351448591290046,0.9482379553668985,0.3677727086992003,-0.070313710916772,0.17180264432589082
