term,estimate,std.error,statistic,p.value,conf.low,conf.high
fixest::.__event_time_plot__::-8:.__ever_treated__,-0.009659892392084774,6.935541039625094e-4,-13.928102129155517,2.2672992095661174e-43,-0.01101952895906919,-0.008300255825100359
fixest::.__event_time_plot__::-6:.__ever_treated__,-0.003758490705071462,4.2230972610853636e-4,-8.899844054516294,7.444288725160669e-19,-0.004586382491638378,-0.0029305989185045454
fixest::.__event_time_plot__::-4:.__ever_treated__,1.4282259466512126e-4,2.598904457422014e-4,0.5495492312433613,0.582650624497135,-3.6666405017214584e-4,6.523092395023884e-4
fixest::.__event_time_plot__::0:.__ever_treated__,-0.05717772296221281,9.249933432123513e-4,-61.81419940131016,0,-0.05899107071181629,-0.055364375212609326
fixest::.__event_time_plot__::2:.__ever_treated__,-0.06685582234748687,0.0013021767254325718,-51.34158908060497,0,-0.069408596647947,-0.06430304804702673
fixest::.__event_time_plot__::4:.__ever_treated__,-0.06502499772729928,0.0017875982951102332,-36.37562080091908,3.9695036483907046e-260,-0.0685293876447184,-0.061520607809880154
fixest::.__event_time_plot__::6:.__ever_treated__,-0.062150377772292736,0.0020944254858491717,-29.6741890280686,8.740398594852135e-180,-0.06625626866258522,-0.05804448688200025
fixest::.__event_time_plot__::8:.__ever_treated__,-0.056282010161905476,0.004292208437361522,-13.112599488878221,1.0393624736686545e-38,-0.06469641289013332,-0.04786760743367763
