event_time,estimate,std.error,conf.low,conf.high
-8,-0.007563848042806814,0.0041277058879117265,-0.0156541515831138,5.26455497500169e-4
-6,0.008289790090356991,0.004126403651584897,2.02038933250593e-4,0.01637754124746339
-4,0.009401372676624992,0.004238880757944199,0.001093166391054362,0.017709578962195622
-2,0.023918897233258456,0.0040071728747514005,0.01606483839874571,0.031772956067771196
0,0.013812854405158746,0.003494253947021019,0.006964116668997549,0.02066159214131994
2,0.009494860576989811,0.004041576409586969,0.0015733708141993513,0.01741635033978027
4,0.01246414800954317,0.004656117900240742,0.0033381569250713165,0.021590139094015023
6,0.0290844653614624,0.006277154209860083,0.016781243110136637,0.04138768761278816
8,0.019198732190978104,0.009072418758032197,0.0014167914252350006,0.03698067295672121
