term,estimate,std.error,conf.low,conf.high,statistic,p.value
2010,-0.20300559179363192,0.021667757617746978,-0.245474396724416,-0.16053678686284784,-9.36901710712142,7.321109524109316e-21
2012,-0.16837108743490614,0.010309466611672074,-0.1885776419937834,-0.14816453287602888,-16.331697242637304,5.8727575733613e-60
2014,-0.29729253361791264,0.011412999490204466,-0.3196620126187134,-0.27492305461711186,-26.04858905610856,1.3957886656383821e-149
2016,-0.2823842255908473,0.005697779148517433,-0.2935518727219415,-0.2712165784597531,-49.56040208478841,0
2018,-0.3236726296318208,0.004189884568364489,-0.3318848033858152,-0.3154604558778264,-77.25096583225576,0
