group,time,estimate,std.error,conf.low,conf.high,term,statistic,p.value
2008,2000,0.01774855397245921,0.07908925728491514,-0.1372635418699965,0.17276064981491496,1,0.22441169106596767,0.822436974507609
2008,2002,0.019814774515313664,0.06232181085424001,-0.10233373021031415,0.1419632792409415,2,0.3179428556987378,0.7505282838185563
2008,2004,-0.008189730718430831,0.02668512361399948,-0.060491611924869126,0.04411215048800747,3,-0.3069024838293931,0.7589175984311713
2008,2006,0,NA,NA,NA,4,NA,NA
2008,2008,-0.07102297996550687,0.10246870011831168,-0.27185794174003286,0.12981198180901915,5,-0.693118775621266,0.48823501573422273
2008,2010,-0.06090029689062455,0.10071246336048392,-0.2582930978714828,0.13649250409023367,6,-0.6046947404378524,0.545381843478077
2008,2012,-0.06732837313359868,0.11017539927359746,-0.2832681876921701,0.1486114414249727,7,-0.611101694003421,0.5411322584277223
2008,2014,-0.038788604312638676,0.11745906925469643,-0.2690041497094396,0.19142694108416225,8,-0.3302308162218625,0.7412255637126849
2008,2016,-0.040888051455735513,0.13752573459399065,-0.3104335382073713,0.2286574352959003,9,-0.2973120018333075,0.7662283195676347
2008,2018,-0.025163324134686405,0.1472742545089621,-0.3138155588222377,0.2634889105528649,10,-0.17086030561543356,0.8643336091535553
2010,2000,-0.05516470927238495,0.023271966280500034,-0.10077692503159556,-0.009552493513174332,11,-2.3704361121650632,0.01776711424377312
2010,2002,-0.0627729664584553,0.02105894530567806,-0.10404774080998312,-0.02149819210692748,12,-2.980821952252757,0.0028747587994549786
2010,2004,-0.03296577805440661,0.01416412141440197,-0.060726945899286996,-0.005204610209526228,13,-2.327414252527323,0.019943227916917605
2010,2006,-0.02701678545243539,0.011795921968548543,-0.05013636767523534,-0.003897203229635434,14,-2.290349624596553,0.022001057260011326
2010,2008,0,NA,NA,NA,15,NA,NA
2010,2010,-0.16397007041503248,0.014290982226736193,-0.19197988088313744,-0.1359602599469275,16,-11.47367394441721,1.7889919503790688e-30
2010,2012,-0.0985207827621297,0.012652113994719438,-0.12331847052007498,-0.0737230950041844,17,-7.786902868820888,6.867170258368999e-15
2010,2014,-0.06783871288711535,0.012759301030320911,-0.09284648337444913,-0.042830942399781566,18,-5.316804794079627,1.0560525625767967e-7
2010,2016,-0.03237180346660449,0.015452904645615457,-0.06265894002854247,-0.0020846669046665142,19,-2.094868518831476,0.0361826820564048
