event_time,estimate,std.error,conf.low,conf.high,statistic,p.value
-8,-0.0033832628582225973,0.0026339102555328437,-0.00854563209757766,0.0017791063811324662,-1.2845019495693328,0.1989663818734733
-6,-0.0036448740326518463,0.001508857464488877,-0.006602180320854468,-6.875677444492245e-4,-2.415651655927978,0.01570707998786307
-4,-0.0014399833192491219,0.001946942650939053,-0.005255920795054603,0.0023759541565563595,-0.7396126016113451,0.45953509305985724
-2,0,NA,NA,NA,NA,NA
0,-0.06803241610188628,0.002132143618217245,-0.07221134080345899,-0.06385349140031356,-31.9079894621594,2.068766202436915e-223
2,-0.06209687245391479,0.002133295136064021,-0.06627805408899475,-0.05791569081883484,-29.108430148340826,2.8080169133884786e-186
4,-0.051095557944015435,0.010963534391047405,-0.07258369049373462,-0.02960742539429625,-4.660500539473749,3.1544133404802604e-6
6,-0.03086650723303777,0.006570623378717336,-0.043744692411300634,-0.01798832205477491,-4.697652787864289,2.63168309183279e-6
8,-0.012512251345126164,0.0166984155236116,-0.045240544370289446,0.020216041680037114,-0.7493077009273011,0.45367176731563685
