term,estimate,std.error,conf.low,conf.high
2008,-0.02515087363608115,0.008424698182036144,-0.041663282072871996,-0.008638465199290308
2010,0.010222003331323072,0.012956874471153828,-0.015173470632138432,0.03561747729478457
2012,-0.02110681988093021,0.006299545000521727,-0.03345392808195279,-0.008759711679907625
2014,0.00717371673809302,0.0030060263335605453,0.0012819051243143512,0.013065528351871688
2016,-0.01334621501333176,0.0028817778879538796,-0.018994499673721365,-0.007697930352942157
2018,0.001103984631834905,0.0016120707258899286,-0.0020556739909093546,0.004263643254579165
2020,-0.005105305330423745,0.0018730624933828148,-0.008776507817454062,-0.001434102843393428
2022,-0.0011947343151538304,0.0015984523777196503,-0.004327700975484345,0.001938232345176684
