term,estimate,std.error,conf.low,conf.high,event_time
0,-0.04929995661371938,0.014781714997498504,-0.07827211800881645,-0.020327795218622314,0
2,-0.04615969086034078,0.014737551180320278,-0.07504529117376853,-0.017274090546913038,2
4,-0.054489983488198,0.014676736080937532,-0.08325638620683556,-0.02572358076956044,4
6,-0.040085279283501744,0.02072025969131096,-0.08069698827847123,5.264297114677408e-4,6
8,-0.008515614015305654,0.031454877796561975,-0.07016717449656712,0.05313594646595582,8
