"outcome","outcome_label","category","interaction_var","group_label","estimator","estimate","std_err","ci95_low","ci95_high","difference","difference_std_err","difference_ci95_low","difference_ci95_high","difference_p_value","stars","n_obs","formula","base_term","interaction_term"
"z_score_pca1_trust","Trust in institutions","Female","female","No","base",0.00302364089223819,0.0496269995154785,-0.118409252358952,0.124456534143428,0.0822245439976678,0.0562763283736822,-0.055478670838821,0.219927758834157,0.194297559158768,"",10632,"z_score_pca1_trust ~ factor(treatment_dummy) * factor(female) + factor(low_ed) + factor(female) + factor(white) + factor(married) + factor(working) + age + log_gdp_pc + log_total_pop | municipality_id + year","factor(treatment_dummy)1","factor(treatment_dummy)1:factor(female)1"
"z_score_pca1_trust","Trust in institutions","Female","female","Yes","combo",0.0852481848899059,0.051276449790461,-0.0152632533992612,0.185759623179073,0.0822245439976678,0.0562763283736822,-0.055478670838821,0.219927758834157,0.194297559158768,"",10632,"z_score_pca1_trust ~ factor(treatment_dummy) * factor(female) + factor(low_ed) + factor(female) + factor(white) + factor(married) + factor(working) + age + log_gdp_pc + log_total_pop | municipality_id + year","factor(treatment_dummy)1","factor(treatment_dummy)1:factor(female)1"
"z_score_pca1_trust","Trust in institutions","White","white","No","base",0.0549311452252406,0.0362756924995451,-0.0338322766603871,0.143694567110868,-0.0392022142943454,0.0535480509671675,-0.170229574811622,0.0918251462229315,0.491705725288188,"",10632,"z_score_pca1_trust ~ factor(treatment_dummy) * factor(white) + factor(low_ed) + factor(female) + factor(white) + factor(married) + factor(working) + age + log_gdp_pc + log_total_pop | municipality_id + year","factor(treatment_dummy)1","factor(treatment_dummy)1:factor(white)1"
"z_score_pca1_trust","Trust in institutions","White","white","Yes","combo",0.0157289309308952,0.0705041480266206,-0.122472394481971,0.153930256343761,-0.0392022142943454,0.0535480509671675,-0.170229574811622,0.0918251462229315,0.491705725288188,"",10632,"z_score_pca1_trust ~ factor(treatment_dummy) * factor(white) + factor(low_ed) + factor(female) + factor(white) + factor(married) + factor(working) + age + log_gdp_pc + log_total_pop | municipality_id + year","factor(treatment_dummy)1","factor(treatment_dummy)1:factor(white)1"
"z_score_pca1_trust","Trust in institutions","Married","married","No","base",0.0597300416266863,0.0375953223630811,-0.0322623982111522,0.151722481464525,-0.0465866471027476,0.058429156027512,-0.189557641438865,0.09638434723337,0.455651600465127,"",10632,"z_score_pca1_trust ~ factor(treatment_dummy) * factor(married) + factor(low_ed) + factor(female) + factor(white) + factor(married) + factor(working) + age + log_gdp_pc + log_total_pop | municipality_id + year","factor(treatment_dummy)1","factor(treatment_dummy)1:factor(married)1"
"z_score_pca1_trust","Trust in institutions","Married","married","Yes","combo",0.0131433945239388,0.0692429319244419,-0.122585711284382,0.14887250033226,-0.0465866471027476,0.058429156027512,-0.189557641438865,0.09638434723337,0.455651600465127,"",10632,"z_score_pca1_trust ~ factor(treatment_dummy) * factor(married) + factor(low_ed) + factor(female) + factor(white) + factor(married) + factor(working) + age + log_gdp_pc + log_total_pop | municipality_id + year","factor(treatment_dummy)1","factor(treatment_dummy)1:factor(married)1"
"z_score_pca1_trust","Trust in institutions","Low Education","low_ed","No","base",-0.008128168827118,0.0487067506423373,-0.127309294204616,0.11105295655038,0.122792205242151,0.0305937732905781,0.0479319388061934,0.197652471678109,0.00700937185407764,"***",10632,"z_score_pca1_trust ~ factor(treatment_dummy) * factor(low_ed) + factor(low_ed) + factor(female) + factor(white) + factor(married) + factor(working) + age + log_gdp_pc + log_total_pop | municipality_id + year","factor(treatment_dummy)1","factor(treatment_dummy)1:factor(low_ed)1"
"z_score_pca1_trust","Trust in institutions","Low Education","low_ed","Yes","combo",0.114664036415033,0.040582096482661,0.0351155321225066,0.19421254070756,0.122792205242151,0.0305937732905781,0.0479319388061934,0.197652471678109,0.00700937185407764,"***",10632,"z_score_pca1_trust ~ factor(treatment_dummy) * factor(low_ed) + factor(low_ed) + factor(female) + factor(white) + factor(married) + factor(working) + age + log_gdp_pc + log_total_pop | municipality_id + year","factor(treatment_dummy)1","factor(treatment_dummy)1:factor(low_ed)1"
