group,time,estimate,std.error,conf.low,conf.high,term,statistic,p.value
2010,2010,-0.110310198714137,0.01177913027033811,-0.1333972940439997,-0.0872231033842743,1,-9.364884858427722,7.613325652067287e-21
2010,2012,-0.053550146759784166,0.011061744109122496,-0.07523116521366426,-0.031869128305904076,2,-4.8410220152916,1.2917305947550971e-6
2010,2014,-0.015745926086658927,0.012592865959113903,-0.040427943366522175,0.00893609119320432,3,-1.250384633472815,0.21115907520476795
2010,2016,0.014986257470158222,0.015798730848278333,-0.015979254992467308,0.045951769932783756,4,0.9485735034084304,0.34283757248277363
2010,2018,0.04838036231948434,0.01819409174908812,0.012719942491271626,0.08404078214769706,5,2.6591248954160704,0.00783439145832785
2012,2010,0.006309549706527232,0.0026922744947902966,0.001032691696738251,0.011586407716316213,6,2.3435759313311357,0.019099874019360714
2012,2012,-0.0656591807561822,0.0047983899811398865,-0.07506402511921638,-0.056254336393148016,7,-13.68358574735613,1.2725908734749252e-42
2012,2014,-0.027580419348766372,0.004972873190631555,-0.03732725080240422,-0.017833587895128525,8,-5.54617387001249,2.919884779584925e-8
2012,2016,0.004884764499666105,0.005636865881526399,-0.006163492628125638,0.015933021627457848,9,0.8665745473339818,0.3861751644122155
2012,2018,0.0353083375701826,0.006333819915075805,0.02289405053663402,0.047722624603731174,10,5.574572381848342,2.4813862000735366e-8
2014,2010,0.004383099847051247,0.01809060045156216,-0.031074477038010587,0.039840676732113084,11,0.2422860346060408,0.8085585342263555
2014,2012,-0.006629198853752217,0.017986343467344776,-0.04188243204974798,0.028624034342243546,12,-0.3685684567176148,0.7124494106558217
2014,2014,-0.07735977631682646,0.018171349138039524,-0.11297562062738392,-0.04174393200626899,13,-4.257239004608805,2.0696706017929517e-5
2014,2016,-0.05938270396428082,0.003988757470703776,-0.06720066860686022,-0.051564739321701414,14,-14.887519334135733,3.972366604255718e-50
2014,2018,-0.037346865645453337,0.018530836284372666,-0.07366730476282377,-0.0010264265280829146,15,-2.015390189213884,0.04386378158793461
2016,2010,-0.0034769514133048064,0.001751496154752993,-0.006909883876620672,-4.401894998894021e-5,16,-1.9851321990456485,0.04712976523249412
2016,2012,0.004616669859678587,0.0018069264567383142,0.0010750940044714917,0.008158245714885683,17,2.554984926177984,0.010619239661530517
2016,2014,-4.782685421582912e-4,0.0011811559366818188,-0.0027933341780546563,0.0018367970937380738,18,-0.4049156654978806,0.6855395028795481
2016,2016,-0.054611157291806316,0.002186978081289368,-0.05889763433113348,-0.05032468025247915,19,-24.971058356291085,1.2613389946110273e-137
2016,2018,-0.02587156596505075,0.0028629765729418057,-0.03148300004801669,-0.020260131882084812,20,-9.036597158902644,1.6162469796375453e-19
2018,2010,-7.970765106811347e-4,0.0012939357544662679,-0.0033331905894350197,0.00173903756807275,21,-0.6160093404404909,0.537888355145639
2018,2012,0.004735765644427266,0.0016799123534539464,0.001443137431657531,0.0080283938571970009,22,2.8190551933798216,0.0048165235346460415
2018,2014,0.002733708522592778,9.507232775704881e-4,8.702908985546215e-4,0.004597126146630935,23,2.875398748601795,0.00403517542060272
2018,2016,0.005374416871117345,0.0013245777758612153,0.0027782444304293628,0.007970589311805326,24,4.057456624336764,4.96100273355656e-5
2018,2018,-0.062403140484254285,0.0015470659721554076,-0.06543538978967889,-0.05937089117882969,25,-40.33644434523552,0
