event_time,term,estimate,std.error,conf.low,conf.high,statistic,p.value,n_switchers,n_comparisons
-8,dcdh_event_-8,0.0013886257444776235,0.0009845034053266668,-0.0005410009299626434,0.0033182524189178907,1.4104834345563948,0.15839698444311773,2475.0,6
-6,dcdh_event_-6,0.0017704719250847595,0.0007541200976686647,0.0002923965336541767,0.003248547316515342,2.3477320529688974,0.018888103510716465,2477.0,6
-4,dcdh_event_-4,0.002339799191414053,0.0007466592326160765,0.0008763470954865431,0.003803251287341563,3.133690831379769,0.001726226314441323,2477.0,6
-2,dcdh_event_-2,0.0,,,,,,,0
0,dcdh_event_0,-0.11960836738788763,0.0015601414308858703,-0.12266624459242394,-0.11655049018335133,-76.665079857518,0.0,2478.0,6
2,dcdh_event_2,-0.0756519256657189,0.0022982849211277065,-0.08015656411112922,-0.0711472872203086,-32.91668712189024,1.2684930259693886e-237,1540.0,5
4,dcdh_event_4,-0.05833726930216126,0.003970547578266125,-0.06611954255556286,-0.050554996048759654,-14.692499750282861,7.200760457790608e-49,760.0,4
6,dcdh_event_6,-0.031375570241468274,0.006682776947405496,-0.04447381305838305,-0.018277327424553503,-4.694989895428044,2.666199032594135e-06,298.0,3
8,dcdh_event_8,-0.0133960865038358,0.018533134099820103,-0.049721029339483205,0.022928856331811603,-0.7228181931714308,0.4697915884361757,60.0,2
