event_time,estimate,std.error,conf.low,conf.high
-8,-0.008380960524201899,0.0140499698066389,-0.035918901345214145,0.019156980296810344
-6,0.004782766188364224,0.012722566966494306,-0.020153465065964615,0.029718997442693063
-4,0.01101653153486828,0.015617670938083352,-0.019594103503775093,0.04162716657351165
-2,0.007538802251215348,0.016229112977727042,-0.024270259185129654,0.03934786368756035
0,-0.03215019138470817,0.01928006222143694,-0.06993911333872457,0.005638730569308227
2,-0.09033855143977863,0.020981300878647705,-0.13146190116192813,-0.04921520171762913
4,0.18967673762909237,0.028623271513321363,0.1335751254629825,0.24577834979520224
6,0.2567026530946873,0.03756422737522737,0.18307676743924167,0.33032853875013296
8,-0.09373759536528656,0.05243156631630188,-0.19650346534523824,0.009028274614665127
