term,estimate,std.error,statistic,p.value,conf.low,conf.high
fixest::.__event_time_plot__::-8:.__ever_treated__,-0.02535223003523733,0.014628053928436408,-1.733123911031905,0.11097617920696608,-0.057548359652746066,0.006843899582271405
fixest::.__event_time_plot__::-6:.__ever_treated__,-0.014917721715765846,0.015187532822607475,-0.9822346980254751,0.3470947845198873,-0.04834525607672958,0.01850981264519789
fixest::.__event_time_plot__::-4:.__ever_treated__,0.003037049075273749,0.01563018836859951,0.19430662021803094,0.8494777259903328,-0.03136476357345071,0.03743886172399821
fixest::.__event_time_plot__::0:.__ever_treated__,0.028332037454884263,0.006919537726179366,4.094498588784751,0.0017759058328165012,0.013102237604869237,0.04356183730489929
fixest::.__event_time_plot__::2:.__ever_treated__,0.01969518032847075,0.013252117335368789,1.4861912123209147,0.16531737061587196,-0.009472533266469105,0.0488628939234106
fixest::.__event_time_plot__::4:.__ever_treated__,0.02434141155289475,0.016299532252416118,1.4933809863952732,0.1634558283964714,-0.01153361705110817,0.06021644015689767
fixest::.__event_time_plot__::6:.__ever_treated__,0.02416241182205018,0.018197298954970298,1.3278021030396165,0.21113834648449764,-0.015889573131590534,0.0642143967756909
fixest::.__event_time_plot__::8:.__ever_treated__,0.03149768792828639,0.023859843065851073,1.3201129546977963,0.21360820571804057,-0.021017472581767213,0.08401284843833999
