term,estimate,std.error,conf.low,conf.high,statistic,p.value
2008,0.06155148694633437,0.01318057165082293,0.035718041215071786,0.08738493267759695,4.669864750706119,3.013981026738578e-6
2010,0.06375952846363608,0.006379094287088945,0.051256733406956544,0.07626232352031562,9.995075412615089,1.601652806697251e-23
2012,0.07602329121072829,0.0027964013706103983,0.07054244523801347,0.08150413718344311,27.186115702029543,9.479015440134069e-163
2014,0.05974913571514162,0.0026575728164154214,0.05454038870867472,0.06495788272160852,22.48259590332966,6.14396079387046e-112
2016,0.06663580602271053,0.002014049660932427,0.06268834122420787,0.0705832708212132,33.08548310167324,4.806786932582169e-240
2018,0.05010051375029272,0.0015694110454179777,0.04702452462433413,0.053176502876251315,31.923130588742332,1.2753764279992245e-223
