event_time,estimate,std.error,conf.low,conf.high,statistic,p.value
-8,-6.163897477431937e-4,4.0720552717509085e-4,-0.0014144979153120178,1.817184198256304e-4,-1.5137067318788076,0.130100236810666
-6,-3.167387774212771e-4,5.10905212135114e-4,-0.0013180945927198965,6.846170378773423e-4,-0.6199560503554079,0.5352867223683451
-4,8.60346420114902e-5,5.278910978978839e-4,-9.486128976276698e-4,0.0011206821816506503,0.1629780126129971,0.8705357465845317
-2,8.795309243284039e-4,6.506591740493982e-4,-3.9573762301899486e-4,0.0021547994716758024,1.351753666754001,0.1764541306857839
0,0.05218813615497246,0.0012775892707691326,0.04968410719723017,0.054692165112714755,40.8489154918734,0
2,0.06296705854901875,0.0019835479368393418,0.05907937603120492,0.06685474106683259,31.74466186552203,3.7622653177524666e-221
4,0.059166989201950376,0.00351443039104329,0.05227883220933251,0.06605514619456825,16.83544205420615,1.3418255336615427e-63
6,0.07261755798388768,0.004233746213728286,0.06431956788529743,0.08091554808247793,17.15208099824666,6.064143338211676e-66
8,0.08571677193538825,0.014303146482392838,0.057683119964297536,0.11375042390647896,5.992861223990507,2.0618079138523087e-9
