term,estimate,std.error,conf.low,conf.high,statistic,p.value
2008,0.07736376830301527,0.019930139968446847,0.038301411758017205,0.11642612484801332,3.8817473648201486,1.0370858702972335e-4
2010,0.10848128787538747,0.004319500684377131,0.10001522210281218,0.11694735364796276,25.114312000862757,3.4701083566428434e-139
2012,0.10357912201344145,0.0019676787593246913,0.0997225425120206,0.1074357015148623,52.64026026737712,0
2014,0.08994472618995947,0.0018006981741972177,0.0864154226215059,0.09347402975841304,49.94991802557826,0
2016,0.08595640076078619,0.0010843170078143278,0.08383117847764587,0.0880816230439265,79.27239003107555,0
2018,0.07199718842178006,0.001074519184624042,0.06989116951921959,0.07410320732434053,67.00409769507353,0
