term,estimate,std.error,conf.low,conf.high,statistic,p.value
2008,2.560015597666389e-4,3.263549528907544e-5,1.9203716438242447e-4,3.1996595515085334e-4,7.8442676447547,4.354874199763629e-15
2010,-7.549451482042767e-4,1.5276908735158316e-4,-0.0010543670573644331,-4.5552323904412027e-4,-4.9417402518537275,7.74283269278725e-7
2012,-4.85260771747222e-4,6.413989842804906e-5,-6.109726626382553e-4,-3.5954888085618867e-4,-7.5656616807957455,3.85895206849737e-14
2014,-8.755678270513421e-4,1.8210778667508047e-4,-0.001232492530238803,-5.186431238638812e-4,-4.807964794023573,1.5247460877221648e-6
2016,-8.488957985415544e-4,7.282424743233434e-5,-9.916287007101631e-4,-7.061628963729457e-4,-11.656774061830404,2.119202005331058e-31
2018,-9.163262024740084e-4,6.013715317763825e-5,-0.0010341928568349478,-7.984595481130691e-4,-15.237272701740403,2.0004807523275728e-52
