event_time,estimate,std.error,conf.low,conf.high,statistic,p.value
-8,4.557069647000764e-5,1.9467510678792167e-5,7.415076670926101e-6,8.372631626908918e-5,2.340858942979915,0.019239434503836465
-6,2.604656720416972e-5,1.3447928405691108e-5,-3.108881376579933e-7,5.240402254599744e-5,1.936846064197287,0.05276416315473661
-4,1.1794620730719876e-5,6.687642429999459e-6,-1.3129175735609898e-6,2.490215903500074e-5,1.7636440426018456,0.07779192768106692
-2,0,NA,NA,NA,NA,NA
0,-8.864325464066409e-4,4.694815524699861e-5,-9.784492398313533e-4,-7.944158529819285e-4,-18.88109429951053,1.6317013151995854e-79
2,-7.81576781921949e-4,6.853128920887003e-5,-9.158956405854327e-4,-6.472579232584654e-4,-11.404670639419246,3.962742556718323e-30
4,-6.771369886560932e-4,1.0865343770253343e-4,-8.900938133495251e-4,-4.6418016396266134e-4,-6.232080668353347,4.602803354751596e-10
6,-4.168433376649417e-4,5.784795085992759e-5,-5.302232379298426e-4,-3.034634374000408e-4,-7.205844484868301,5.76852101080487e-13
8,-5.398269276181125e-4,1.5020066146119692e-4,-8.342148145361516e-4,-2.454390407000733e-4,-3.59403828429592,3.2559196392843617e-4
