group,time,estimate,std.error,conf.low,conf.high,term,statistic,p.value
2010,2016,-7.072695817670361e-4,1.5822684724415932e-4,-0.0010173885037529089,-3.9715065978116317e-4,19,-4.469972031204355,7.822982645268939e-6
2010,2018,-5.859080682108571e-4,1.5771122058014594e-4,-8.950163805057953e-4,-2.7679975591591893e-4,20,-3.7150690106612254,2.0314824430561155e-4
2012,2000,-7.727851001927711e-5,7.139917841414546e-5,-2.1721832823675183e-4,6.266130819819762e-5,21,-1.0823445274261987,0.2790994673429664
2012,2002,-7.323757126113821e-5,5.365073267170663e-5,-1.7839107504186958e-4,3.1915932519593156e-5,22,-1.3650805425022823,0.1722277368142267
2012,2004,-3.968817945493814e-5,3.270657109352575e-5,-1.0379188085604741e-4,2.441552194617112e-5,23,-1.2134619474920867,0.2249532544351604
2012,2006,-3.1088672578339164e-5,2.411119629241004e-5,-7.83457489356385e-5,1.6168403778960183e-5,24,-1.2893873950221857,0.19726344135356985
2012,2008,-8.954321519079296e-6,8.254862082566399e-6,-2.513355389825474e-5,7.2249108600961485e-6,25,-1.0847330251573917,0.2780399164284255
2012,2010,0,NA,NA,NA,26,NA,NA
2012,2012,-5.678792659374104e-4,5.4911129376655165e-5,-6.755031018660739e-4,-4.6025543000874694e-4,27,-10.341788128998814,4.559493251580365e-25
2012,2014,-5.39826881750849e-4,6.114610364997866e-5,-6.596710426997602e-4,-4.199827208019377e-4,28,-8.82847556143567,1.0611202184665033e-18
2012,2016,-4.773509523005746e-4,6.133435857799582e-5,-5.975640861283117e-4,-3.5713781847283746e-4,29,-7.782765865131717,7.09558802561992e-15
2012,2018,-3.559859870000541e-4,6.463947764218179e-5,-4.8267703515821243e-4,-2.2929493884189575e-4,30,-5.507253461586581,3.6447531529731126e-8
2014,2000,3.9890510946994654e-5,9.105990116752585e-5,-1.385836157771328e-4,2.183646376711221e-4,31,0.43806890228890966,0.6613363365032238
2014,2002,7.486580613161359e-5,7.825373492137747e-5,-7.850869597003054e-5,2.282403082332577e-4,32,0.9567058518910596,0.3387157436228848
2014,2004,4.40659005180877e-5,5.4993136275728115e-5,-6.371866597924254e-5,1.5185046701541796e-4,33,0.8012981892348758,0.42295903890490816
2014,2006,3.247597664990009e-5,4.1020321870895195e-5,-4.792237685129516e-5,1.1287433015109534e-4,34,0.7917045788210282,0.42853295186154744
2014,2008,7.906144510667076e-6,2.8011084514039244e-5,-4.6994572304757476e-5,6.280686132609162e-5,35,0.2822505678673202,0.7777513862778496
2014,2010,2.2950823465293015e-6,1.4983446530660612e-5,-2.7071933217847114e-5,3.166209791090572e-5,36,0.15317452775854185,0.8782606445100831
2014,2012,0,NA,NA,NA,37,NA,NA
2014,2014,-9.574372321467552e-4,1.784580742808684e-4,-0.0013072086304876309,-6.076658338058794e-4,38,-5.365054150701419,8.09249373501229e-8
2014,2016,-8.950238617113992e-4,1.7801619250969034e-4,-0.001243929187695341,-5.461185357274572e-4,39,-5.02776657051958,4.962254053837598e-7
2014,2018,-7.742423872958719e-4,1.799849233563607e-4,-0.0011270063548345407,-4.21478419757203e-4,40,-4.301706903321634,1.694874088991427e-5
2016,2000,2.408099149827992e-4,9.296426141976896e-5,5.860331075068566e-5,4.230165192149127e-4,41,2.5903493590450952,0.009587857427316174
2016,2002,2.0523765873075523e-4,7.275972601721786e-5,6.263121621200631e-5,3.4784410124950415e-4,42,2.820759092498339,0.004791016715247382
2016,2004,1.1757624313816733e-4,4.6281298823637357e-5,2.6866564286102162e-5,2.0828592199023248e-4,43,2.5404698253221305,0.01107036458058458
2016,2006,8.702543924534293e-5,3.4841502270584194e-5,1.8737349627727398e-5,1.5531352886295844e-4,44,2.4977522085440134,0.012498352335660887
2016,2008,5.101686064633511e-5,2.2648548965348254e-5,6.626520372160639e-6,9.540720092050958e-5,45,2.252544334049378,0.024287894358527955
