year,state,municipality_id,pct_mayor_R,pct_mayor_C,pct_mayor_L,pct_mayor_IDK,treated_hybrid_2016,treat_hybrid2016_x_2016,election,spec,pct_vereador_R,pct_vereador_C,pct_vereador_L,pct_vereador_IDK
2016,MG,3105608,0.3071756970923755,0.4192753691412073,0.27354893376641715,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3105707,0.49281409364858597,0.507185906351414,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3105707,0.3740357064139299,0.6259642935860701,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3105905,0.49119201409277746,0.47130064591896653,0.03750733998825602,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3105905,0.0,1.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3106002,0.5368046132971506,0.4631953867028494,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3106002,0.5920925747348119,0.40790742526518803,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3106101,0.33633516053249807,0.663664839467502,0.0,0.0,1,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3106101,0.5298535486293654,0.4701464513706346,0.0,0.0,1,1,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3106200,0.006559412979675092,0.526852767318089,0.46658781970223584,0.0,1,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3106200,0.38618824654735684,0.4955492893117994,0.11826246414084371,0.0,1,1,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3106309,0.012931323283082077,0.5235510887772195,0.4635175879396985,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3106309,0.0,0.6460974197284602,0.3539025802715398,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3106507,0.48775325068037495,0.512246749319625,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3106507,0.5582642613359337,0.4417357386640663,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3106606,0.628093412338794,0.0,0.371906587661206,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3106606,0.5012360939431397,0.49876390605686033,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3106655,0.4655760054533061,0.45262440354464895,0.081799591002045,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3106655,0.2638190954773869,0.7361809045226131,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3106705,0.0,0.6808505304534425,0.31914946954655754,0.0,1,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3106705,0.6539350481553738,0.27375725161761905,0.07230770022700717,0.0,1,1,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3106804,0.525483870967742,0.47451612903225804,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3106804,1.0,0.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3106903,0.2245542766869781,0.7754457233130219,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3106903,0.3935221758266561,0.6064778241733438,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3107000,0.6623207301173403,0.3376792698826597,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3107000,0.48628613787991104,0.513713862120089,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3107109,0.3548303324099723,0.1713123268698061,0.4738573407202216,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3107109,0.0,1.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3107208,0.6818066480588683,0.3181933519411317,0.0,0.0,1,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3107208,0.738201950962299,0.26179804903770104,0.0,0.0,1,1,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3107307,0.0,0.8753283412396597,0.1246716587603403,0.0,1,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3107307,0.43811297802782634,0.5618870219721737,0.0,0.0,1,1,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3107406,0.0,1.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3107406,0.031098257640674094,0.9689017423593259,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3107505,0.434863523573201,0.565136476426799,0.0,0.0,1,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3107505,0.5382013529645842,0.46179864703541584,0.0,0.0,1,1,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3107604,0.0,1.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3107604,0.0,1.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3107802,0.514761466952702,0.0,0.48523853304729797,0.0,1,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3107802,0.5735502121640735,0.42644978783592646,0.0,0.0,1,1,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3107901,0.0,1.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3107901,0.0,0.733751425313569,0.26624857468643104,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3108008,0.46695210061546694,0.06493622335206493,0.4681116760324681,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3108008,0.973404255319149,0.026595744680851064,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3108107,0.26728201099764337,0.7327179890023566,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3108107,0.21254801536491677,0.7874519846350833,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3108206,0.0,0.43912077056063226,0.5608792294393677,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3108206,1.0,0.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3108255,0.0,1.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3108255,0.0,1.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3108305,0.0,0.34296592795079567,0.6570340720492044,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3108305,0.31338582677165355,0.6866141732283465,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3108404,0.665294055537958,0.0,0.33470594446204205,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3108404,0.6644607589701168,0.32499224485575434,0.01054699617412884,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3108503,0.0,1.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3108503,1.0,0.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3108552,0.6008151522416687,0.39918484775833135,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3108552,1.0,0.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3108602,0.0,0.37469940159946313,0.6253005984005369,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3108602,0.018527290910047896,0.9814727090899521,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3108800,0.49185367353212417,0.5081463264678758,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3108800,0.7388825541619156,0.2611174458380844,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3108909,0.08999072260591691,0.38037315740645294,0.5296361199876302,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3108909,0.6162129215765949,0.1531897602600569,0.23059731816334822,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3109006,0.0,1.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3109006,0.02320860056291238,0.9563973607714668,0.02039403866562082,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3109105,0.49873039581777445,0.5012696041822255,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3109105,0.7259414225941423,0.27405857740585776,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3109204,0.6616424116424117,0.33835758835758833,0.0,0.0,1,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3109204,0.45390315354127175,0.5460968464587282,0.0,0.0,1,1,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3109253,0.45597964376590333,0.5440203562340967,0.0,0.0,1,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3109253,0.0,1.0,0.0,0.0,1,1,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3109303,0.3935847099785169,0.42706867175346325,0.17934661826801984,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3109303,0.4778588807785888,0.5221411192214112,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3109402,0.49728279562495703,0.45174382609892,0.050973378276123,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3109402,0.49660201047713437,0.5033979895228656,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3109451,0.5599562363238512,0.1700218818380744,0.2700218818380744,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3109451,0.683679706601467,0.316320293398533,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3109501,0.5032518210197711,0.49674817898022894,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3109501,0.50967996839194,0.0,0.49032003160806004,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3109600,0.5529724344071737,0.4470275655928263,0.0,0.0,1,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3109600,0.5064557779212395,0.4935442220787605,0.0,0.0,1,1,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3109709,0.0,0.5475349625653341,0.45246503743466593,0.0,1,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3109709,0.7776724021135347,0.22232759788646525,0.0,0.0,1,1,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3109907,0.5621890547263682,0.43781094527363185,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3109907,0.27513920733704555,0.7248607926629544,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3110004,0.046700706991358996,0.953299293008641,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3110004,0.0,1.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3110103,0.37709585574185384,0.6229041442581461,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3110103,1.0,0.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3110202,0.6329915560916767,0.36700844390832327,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3110202,0.49777909387029906,0.5022209061297009,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3110301,0.0,1.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3110301,0.40844912595248767,0.5915508740475123,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3110400,0.5600440690414984,0.43995593095850166,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3110400,0.5234171725932351,0.0,0.47658282740676494,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3110509,0.0,1.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3110509,0.464034401876466,0.5359655981235341,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3110608,0.0,0.35846663378197446,0.6415333662180255,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3110608,0.23723477070499657,0.5879534565366188,0.17481177275838466,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3110707,0.0,0.3885773894901552,0.6114226105098448,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3110707,0.5931960375391032,0.4068039624608968,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3110806,0.0,1.0,0.0,0.0,1,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3110806,0.4087144400432121,0.5912855599567879,0.0,0.0,1,1,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3110905,0.3795960054471176,0.0,0.6204039945528824,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3110905,0.3128528727997343,0.6871471272002657,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3111002,0.0,1.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3111002,0.36249901021458547,0.6375009897854145,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3111101,0.5087491403683044,0.49125085963169557,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3111101,0.4504574352612808,0.5495425647387192,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3111150,0.39435279187817257,0.0,0.6056472081218274,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3111150,0.685064935064935,0.0,0.31493506493506496,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3111200,0.09360066486598795,0.906399335134012,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3111200,0.18657972987496865,0.7956865976426755,0.01773367248235589,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3111309,0.4232256455033055,0.5767743544966946,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3111309,0.4820463552299748,0.5179536447700253,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3111408,0.697928026172301,0.302071973827699,0.0,0.0,1,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3111408,0.7058656036446469,0.2941343963553531,0.0,0.0,1,1,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3111507,0.8632566508160905,0.1367433491839095,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3111507,0.018605870020964362,0.9813941299790356,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3111606,0.4301007950917173,0.5158079258749139,0.05409127903336881,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3111606,0.4197733169466066,0.5802266830533934,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3111705,0.4925329428989751,0.5074670571010249,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3111705,0.5459192667019214,0.45408073329807863,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3111804,1.0,0.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3111804,0.9737812911725955,0.02621870882740448,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3111903,0.4896791842825168,0.5103208157174832,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3111903,1.0,0.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3112000,0.4940230614619697,0.5059769385380303,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3112000,0.7035682624113475,0.2241799645390071,0.07225177304964539,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3112059,0.0,1.0,0.0,0.0,1,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3112059,0.0,1.0,0.0,0.0,1,1,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3112109,0.45808636748518206,0.541913632514818,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3112109,0.171609006040637,0.828390993959363,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3112208,0.4953742640874685,0.0,0.5046257359125316,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3112208,0.5763742071881607,0.4236257928118393,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3112307,0.0,1.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3112307,0.6036985381476316,0.3963014618523684,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3112406,0.3676683937823834,0.4770984455958549,0.15523316062176165,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3112406,0.33196544276457884,0.6680345572354212,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3112505,0.5414920368818106,0.4585079631181894,0.0,0.0,1,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3112505,0.38258659040355897,0.6174134095964411,0.0,0.0,1,1,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3112604,0.6016243446077928,0.39837565539220726,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3112604,0.0,1.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3112653,0.0,0.9575045207956601,0.042495479204339964,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3112653,0.0,1.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3112703,0.0,0.48524005792581043,0.5147599420741896,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3112703,0.0,0.5882039249146758,0.41179607508532423,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3112802,0.3504316069057105,0.0,0.6495683930942895,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3112802,0.35172883665474364,0.0,0.6482711633452564,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3112901,0.5450773895005585,0.4549226104994415,0.0,0.0,1,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3112901,0.6615454134658835,0.3384545865341166,0.0,0.0,1,1,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3113008,1.0,0.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3113008,0.40874659125340873,0.5912534087465913,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3113107,0.0,0.4661144578313253,0.5338855421686747,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3113107,0.0,1.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3113206,0.49711160275319566,0.48801622418879054,0.014872173058013766,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3113206,0.4011794030032221,0.5988205969967779,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3113305,0.0,1.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3113305,0.06677880571909167,0.9332211942809083,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3113404,0.0,0.9672504378283713,0.03274956217162872,0.0,1,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3113404,0.45479565872150385,0.38928701251492964,0.15591732876356648,0.0,1,1,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3113503,0.0,0.4388620861753452,0.5611379138246548,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3113503,0.0,0.5387996618765849,0.46120033812341504,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3113602,0.0,0.45361316479847363,0.5463868352015263,0.0,1,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3113602,1.0,0.0,0.0,0.0,1,1,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3113701,0.0,1.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3113701,0.4055087322964636,0.5944912677035363,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3113800,0.0,1.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3113800,0.0,1.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3113909,0.11660825020221084,0.8833917497977891,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3113909,0.4904704784752766,0.5095295215247234,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3114006,1.0,0.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3114006,0.13629501833081734,0.8637049816691826,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3114105,0.8118471506016132,0.0,0.1881528493983869,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3114105,0.29146195724339397,0.708538042756606,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3114204,0.8160829888464238,0.0,0.18391701115357617,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3114204,0.0,0.8664681451296921,0.13353185487030797,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3114303,0.49883464180569187,0.5011653581943082,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3114303,0.3758931929296728,0.6241068070703272,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3114402,0.3998684643209471,0.23931272607694837,0.36081880960210455,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3114402,0.0,1.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3114501,0.7172724657140117,0.2827275342859883,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3114501,0.5890347633136095,0.37990014792899407,0.03106508875739645,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3114550,0.0,0.7369374811235276,0.26306251887647236,0.0,1,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3114550,0.0,0.9719435964529728,0.028056403547027185,0.0,1,1,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3114600,0.42087790483216525,0.5791220951678347,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3114600,0.0,1.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3114808,0.5523411869967193,0.44765881300328064,0.0,0.0,1,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3114808,0.4547140649149923,0.5452859350850078,0.0,0.0,1,1,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3114907,0.0,1.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3114907,0.0,1.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3115003,0.7334132693844924,0.2665867306155076,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3115003,0.9881944444444445,0.011805555555555555,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3115102,0.5697909024211298,0.0,0.43020909757887016,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3115102,0.4725132103457866,0.4095670714749235,0.11791971817928988,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3115201,0.0,1.0,0.0,0.0,1,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3115201,0.4629861982434128,0.5370138017565872,0.0,0.0,1,1,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3115300,0.0,0.47772781995528363,0.5222721800447163,0.0,1,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3115300,0.10411531854507432,0.8191550277591058,0.07672965369581995,0.0,1,1,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3115359,0.0,0.43591160220994474,0.5640883977900553,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3115359,0.0,1.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3115409,1.0,0.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3115409,0.4162229877857814,0.5837770122142186,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3115458,1.0,0.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3115458,1.0,0.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3115474,0.5573580533024334,0.4426419466975666,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3115474,1.0,0.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3115508,0.46925316889345664,0.27714970880438505,0.25359712230215825,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3115508,0.30306461352657005,0.6807065217391305,0.016228864734299516,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3115706,0.5971194238847769,0.40288057611522304,0.0,0.0,1,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3115706,1.0,0.0,0.0,0.0,1,1,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3115805,1.0,0.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3115805,0.5150173885551691,0.48498261144483085,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3116001,1.0,0.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3116001,0.0,1.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2012,MG,3116100,1.0,0.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
2016,MG,3116100,1.0,0.0,0.0,0.0,0,0,mayor,hybrid_vs_no_bvr_2016,,,,
