"outcome","outcome_label","category","interaction_var","group_label","estimator","estimate","std_err","ci95_low","ci95_high","difference","difference_std_err","difference_ci95_low","difference_ci95_high","difference_p_value","stars","n_obs","formula","base_term","interaction_term"
"z_score_pca1_dem","Trust in democracy","Female","female","No","base",0.106760354578893,0.0813997959201339,-0.0924177707388645,0.305938479896651,-0.0157342215912731,0.0791797061750544,-0.20947998300119,0.178011539818644,0.849047898183385,"",10632,"z_score_pca1_dem ~ factor(treatment_dummy) * factor(female) + factor(low_ed) + factor(female) + factor(white) + factor(married) + factor(working) + age + log_gdp_pc + log_total_pop | municipality_id + year","factor(treatment_dummy)1","factor(treatment_dummy)1:factor(female)1"
"z_score_pca1_dem","Trust in democracy","Female","female","Yes","combo",0.09102613298762,0.0795919507422583,-0.064988986585521,0.247041252560761,-0.0157342215912731,0.0791797061750544,-0.20947998300119,0.178011539818644,0.849047898183385,"",10632,"z_score_pca1_dem ~ factor(treatment_dummy) * factor(female) + factor(low_ed) + factor(female) + factor(white) + factor(married) + factor(working) + age + log_gdp_pc + log_total_pop | municipality_id + year","factor(treatment_dummy)1","factor(treatment_dummy)1:factor(female)1"
"z_score_pca1_dem","Trust in democracy","White","white","No","base",0.0892184416676849,0.0758974366607223,-0.0964958955689612,0.274932778904331,0.0357612066140548,0.08227836203054,-0.16556669253127,0.237089105759379,0.679022467469376,"",10632,"z_score_pca1_dem ~ factor(treatment_dummy) * factor(white) + factor(low_ed) + factor(female) + factor(white) + factor(married) + factor(working) + age + log_gdp_pc + log_total_pop | municipality_id + year","factor(treatment_dummy)1","factor(treatment_dummy)1:factor(white)1"
"z_score_pca1_dem","Trust in democracy","White","white","Yes","combo",0.12497964828174,0.0872478401049016,-0.0460424472885024,0.296001743851982,0.0357612066140548,0.08227836203054,-0.16556669253127,0.237089105759379,0.679022467469376,"",10632,"z_score_pca1_dem ~ factor(treatment_dummy) * factor(white) + factor(low_ed) + factor(female) + factor(white) + factor(married) + factor(working) + age + log_gdp_pc + log_total_pop | municipality_id + year","factor(treatment_dummy)1","factor(treatment_dummy)1:factor(white)1"
"z_score_pca1_dem","Trust in democracy","Married","married","No","base",0.0784443433134003,0.0726884826313404,-0.0994179662789717,0.256306652905772,0.0619049125771228,0.0799961510401592,-0.133838617449026,0.257648442603271,0.468404748111265,"",10632,"z_score_pca1_dem ~ factor(treatment_dummy) * factor(married) + factor(low_ed) + factor(female) + factor(white) + factor(married) + factor(working) + age + log_gdp_pc + log_total_pop | municipality_id + year","factor(treatment_dummy)1","factor(treatment_dummy)1:factor(married)1"
"z_score_pca1_dem","Trust in democracy","Married","married","Yes","combo",0.140349255890523,0.0904096242357955,-0.036870528323427,0.317569040104473,0.0619049125771228,0.0799961510401592,-0.133838617449026,0.257648442603271,0.468404748111265,"",10632,"z_score_pca1_dem ~ factor(treatment_dummy) * factor(married) + factor(low_ed) + factor(female) + factor(white) + factor(married) + factor(working) + age + log_gdp_pc + log_total_pop | municipality_id + year","factor(treatment_dummy)1","factor(treatment_dummy)1:factor(married)1"
"z_score_pca1_dem","Trust in democracy","Low Education","low_ed","No","base",0.0756868592348502,0.0687105252804222,-0.092441739372211,0.243815457841911,0.054166050920176,0.03466760206534,-0.0306625154242822,0.138994617264634,0.169211777199351,"",10632,"z_score_pca1_dem ~ factor(treatment_dummy) * factor(low_ed) + factor(low_ed) + factor(female) + factor(white) + factor(married) + factor(working) + age + log_gdp_pc + log_total_pop | municipality_id + year","factor(treatment_dummy)1","factor(treatment_dummy)1:factor(low_ed)1"
"z_score_pca1_dem","Trust in democracy","Low Education","low_ed","Yes","combo",0.129852910155026,0.0764898143871874,-0.0200814415784642,0.279787261888517,0.054166050920176,0.03466760206534,-0.0306625154242822,0.138994617264634,0.169211777199351,"",10632,"z_score_pca1_dem ~ factor(treatment_dummy) * factor(low_ed) + factor(low_ed) + factor(female) + factor(white) + factor(married) + factor(working) + age + log_gdp_pc + log_total_pop | municipality_id + year","factor(treatment_dummy)1","factor(treatment_dummy)1:factor(low_ed)1"
