event_time,estimate,std.error,conf.low,conf.high,statistic,p.value
-8,-0.0026463150524799325,0.002790520365673753,-0.008115634467326029,0.0028230043623661636,-0.9483231461172286,0.34296497106277707
-6,-0.003329378220885432,0.001887213104650302,-0.007028247937152043,3.694914953811792e-4,-1.7641771417766627,0.0777021599238614
-4,-0.002737697957883768,0.001148477567433131,-0.004988672627104875,-4.867232886626603e-4,-2.383762674618516,0.017136649776667623
-2,0,NA,NA,NA,NA,NA
0,-0.07652361406869447,0.0016347902700651826,-0.07972774412029873,-0.07331948401709021,-46.80943817071,0
2,-0.06987928877406811,0.0023650827105547866,-0.07451476570721387,-0.06524381184092236,-29.546234667487067,7.340863187591795e-192
4,-0.06277794851990463,0.00474921932369111,-0.07208624734902089,-0.053469649690788386,-13.218582727216184,6.854330649488719e-40
6,-0.03520742524136979,0.007395052638798169,-0.04970146207719209,-0.020713388405547498,-4.760943154975519,1.9269032200061553e-6
8,-0.006492596797456448,0.022281112833023135,-0.050162775485654995,0.03717758189074209,-0.291394637517103,0.7707495153356289
