term,estimate,std.error,conf.low,conf.high
2008,-6.740483805076465,8.355543335233206,-23.117348742133547,9.636381131980617
2010,3.8638358663190946,1.1328502926961384,1.6434492926346635,6.084222440003526
2012,-0.6859688128576302,1.3189832732239875,-3.2711760283766456,1.8992384026613853
2014,-0.5867696004917419,1.1629208636420307,-2.866094493230122,1.692555292246638
2016,0.07851979789850165,0.5961206969627608,-1.0898767681485095,1.246916363945513
2018,0.5846648206591255,0.4870017818779396,-0.369858671821636,1.5391883131398871
