event_time,estimate,std.error,conf.low,conf.high
-8,-0.020189747700834454,0.01571899839188702,-0.050998984548933014,0.010619489147264106
-6,-0.012867056485120933,0.013919812797985917,-0.04014988956917333,0.014415776598931463
-4,0.00905665920566277,0.014971666375750632,-0.020287806890808467,0.03840112530213401
-2,0.020160230930126876,0.012333960036588501,-0.004014330741586587,0.04433479260184034
0,0.001013392958129182,0.0130983818405561,-0.02465943544936077,0.026686221365619135
2,-0.006767725845468662,0.012860428788072472,-0.031974166270090705,0.018438714579153383
4,-0.02307677806731446,0.014559701833044272,-0.05161379366008123,0.005460237525452313
6,-0.007163631084533248,0.01892939688286462,-0.0442652489749479,0.029937986805881407
8,0.02054351422008555,0.029249015394607784,-0.036784555953345704,0.07787158439351681
