term,estimate,std.error,conf.low,conf.high,event_time
0,0.062255544427743836,0.004389093376252239,0.05365292141028945,0.07085816744519823,0
2,0.0792812441665417,0.0047758744024571555,0.06992053033772568,0.08864195799535772,2
4,0.08380468083471893,0.005304494789607977,0.07340787104708729,0.09420149062235056,4
6,0.0988067035633073,0.007032228430462279,0.08502353583960123,0.11258987128701337,6
8,0.0813545658472879,0.010471006429477672,0.060831393245511664,0.10187773844906413,8
