term,estimate,std.error,conf.low,conf.high
2008,0.002564780672884088,0.23208449413154209,-0.45232082782493843,0.4574503891707066
2010,0.021759605015234062,0.021968263765619157,-0.021298191965379482,0.06481740199584761
2012,0.012837836567218529,0.01183257380556987,-0.010354008091698416,0.03602968122613547
2014,0.024488349015644943,0.010664307371476991,0.0035863065675500426,0.04539039146373984
2016,0.02166466706766438,0.008116871051055753,0.0057555998075951055,0.03757373432773366
2018,-7.976240984389644e-4,0.005098083528516088,-0.010789867814330497,0.00919461961745257
