term,estimate,std.error,conf.low,conf.high
2008,0.049623291399187766,0.060420155032627765,-0.06880021246476264,0.16804679526313818
2012,-0.0035839039902538753,0.013216561345985995,-0.029488364228386424,0.022320556247878674
2016,0.017479195770907858,0.007210045774347181,0.0033475060531873834,0.03161088548862833
2020,0.014695802439266655,0.00526326829864459,0.00437979657392326,0.02501180830461005
