group,time,estimate,std.error,conf.low,conf.high
2008,2002,0.198077884891591,1.28670891806447,-2.32387159451477,2.7200273642979522
2008,2004,-0.9751119432207053,0.9990284757069565,-2.93320775560634,0.9829838691649294
2008,2006,-0.6638321511343093,0.7185802809243521,-2.0722495017460396,0.7445851994774209
2008,2008,0.7900650947665105,0.7827100536952832,-0.7440466104762445,2.3241768000092655
2008,2010,0.3597457956769898,0.43347388350173155,-0.4898630159864041,1.2093546073403836
2008,2012,0.8582863736084192,1.1274860923950019,-1.3515863674857844,3.068159114702623
2008,2014,-0.0685980685933627,0.3750830121744009,-0.8037607724551884,0.666564635268463
2008,2016,-0.5667657916286591,0.2896785655928035,-1.134535780190554,0.0010041969332357237
2008,2018,0.12889839761824987,0.3670426913547151,-0.5905052774369918,0.8483020726734914
2008,2020,0.35393572749945,0.5441816048830429,-0.7126602180713141,1.4205316730702142
2008,2022,0.5103029152404359,0.6924029507399125,-0.8468068682097927,1.8674126986906645
2010,2002,-0.025622518852488157,0.19615713331779908,-0.41009050015537435,0.358845462450398
2010,2004,-0.12521407425495348,0.18103520539213785,-0.48004307682354364,0.2296149283136367
2010,2006,-0.022163380059322255,0.18444102777577764,-0.38366779449984645,0.3393410343812019
2010,2008,0.09034310544028866,0.16891890053457512,-0.24073793960747852,0.42142415048805587
2010,2010,-0.09221718784139031,0.16852109099725926,-0.4225185261960185,0.23808415051323784
2010,2012,0.012423331936475688,0.23535823817798976,-0.4488788148923842,0.4737254787653356
2010,2014,-0.12921009488761956,0.19854532860470597,-0.5183589389528432,0.2599387491776042
2010,2016,0.23826697528978022,0.18272460868855422,-0.11987325773978605,0.5964072083193465
2010,2018,0.1422428542299045,0.17318456931988274,-0.1971989016370657,0.4816846100968747
2010,2020,0.39883220175551404,0.19128952107110145,0.023904740456155205,0.7737596630548729
2010,2022,0.2587900862569243,0.20563305005588642,-0.14425069185261308,0.6618308643664617
2012,2002,0.15399378796606922,0.11085718565017812,-0.06328629590827989,0.3712738718404183
2012,2004,-0.025018223418930067,0.09592068659198671,-0.21302276913922402,0.1629863223013639
2012,2006,0.23797060355567284,0.09657960870108656,0.048674570501543196,0.42726663660980246
2012,2008,0.027258991951690424,0.07703725343844399,-0.1237340247876598,0.17825200869104066
2012,2010,-0.09280474879599573,0.08873069574613224,-0.2667169124584149,0.08110741486642345
2012,2012,0.2250460954519197,0.08224791382806382,0.06384018434891461,0.38625200655492475
2012,2014,-0.04356475724211911,0.12864404225471876,-0.29570708006136787,0.20857756557712964
2012,2016,0.2841664603500709,0.10682792626661768,0.07478372486750029,0.49354919583264156
2012,2018,0.26683727030474447,0.12194242333846665,0.02783012056134984,0.5058444200481391
2012,2020,0.5407551702332861,0.1107872177577551,0.32361222342808615,0.7578981170384861
2012,2022,0.46689805673400914,0.1204948432335097,0.23072816399633012,0.7030679494716882
2014,2002,0.14580059137290724,0.07571316779622843,-0.0025972175077004778,0.29419840025351496
2014,2004,-0.04724975815120939,0.07395584768304148,-0.19220321960997067,0.0977037033075519
2014,2006,0.09228833507365286,0.06700292665279789,-0.03903740116583099,0.2236140713131367
2014,2008,0.001030901294988561,0.05726837918812489,-0.11121512191373623,0.11327692450371335
2014,2010,-0.0013792201465334846,0.0633586722770322,-0.1255622178095166,0.12280377751644962
2014,2012,0.10471974116972138,0.056760611524479726,-0.006531057418258879,0.21597053975770164
2014,2014,0.026060060822819843,0.06193939621950072,-0.09534115576740157,0.14746127741304124
2014,2016,0.019300452808563476,0.06089486208174122,-0.10005347687164931,0.13865438248877626
2014,2018,0.043584096543767735,0.06320266072685535,-0.08029311848086873,0.16746131156840421
2014,2020,0.1479873432671906,0.06104413038860457,0.02834084770552564,0.26763383882885555
2014,2022,0.018351949716951012,0.06700900148021488,-0.11298569318427015,0.14968959261817216
2016,2002,0.14820912713171155,0.06290012023008042,0.02492489148075394,0.27149336278266917
2016,2004,-0.163786145989138,0.05067071618827417,-0.26310074971815534,-0.06447154226012061
2016,2006,0.09086921033380835,0.059079485196757486,-0.024926580651836325,0.20666500131945303
2016,2008,0.05232778393138813,0.04875095531574209,-0.043224088487466374,0.14787965635024264
2016,2010,0.031357230216381614,0.052608998935439286,-0.07175640769707939,0.1344708681298426
2016,2012,0.03642437837391242,0.049952697340375336,-0.061482908413223236,0.13433166516104808
2016,2014,0.05271400562772217,0.05791270477452608,-0.06079489573034894,0.16622290698579328
2016,2016,0.04527915244873842,0.04103879011975416,-0.03515687618597973,0.12571518108345656
2016,2018,0.06269134183060968,0.05006280768160649,-0.03543176122533903,0.16081444488655838
2016,2020,0.11479840779260819,0.057145462651027996,0.0027933009965933203,0.22680351458862308
2016,2022,0.034705379777844506,0.058518161997176084,-0.07999021773662061,0.1494009772923096
2018,2002,0.1447116963283211,0.0520848804181691,0.04262533070870966,0.24679806194793252
2018,2004,-0.0905332266475561,0.04515770681855028,-0.17904233201191466,-0.0020241212831975525
2018,2006,-0.018433793567975594,0.04426403954508581,-0.10519131107634377,0.0683237239403926
2018,2008,0.005243951965657808,0.038872730900418304,-0.07094660059916207,0.0814345045304777
2018,2010,-0.06715454552428063,0.04611940481361097,-0.15754857895895813,0.023239487910396872
2018,2012,0.0941170373220815,0.03907684201449354,0.017526426973674167,0.17070764767048885
2018,2014,0.08196860096774022,0.047946391195002686,-0.012006325774465032,0.17594352770994548
2018,2016,0.024183672837576935,0.03446863331706424,-0.04337484846386897,0.09174219413902285
2018,2018,0.024953180682936033,0.03651196544268382,-0.04661027158472425,0.09651663295059631
2018,2020,0.0699884908423146,0.04006850852348611,-0.00854578586371818,0.14852276754834737
2018,2022,-0.022006483649187183,0.04615220911116564,-0.11246481350707184,0.06845184620869747
