group,time,estimate,std.error,conf.low,conf.high,term,statistic,p.value
2010,2010,0.229452518754895,0.02940423813147477,0.17182021201720446,0.28708482549258557,1,7.8033825508060115,6.026949623634722e-15
2010,2012,0.209010047562392,0.030990780758653174,0.14826811727543177,0.26975197784935223,2,6.744265308773568,1.5380327539567572e-11
2010,2014,0.1965012807814425,0.03264421186965903,0.1325186255169108,0.2604839360459742,3,6.0194830730185105,1.74974952720194e-9
2010,2016,0.19597384097758927,0.03861056900762174,0.12029712572265065,0.2716505562325279,4,5.075652755568144,3.861679695051772e-7
2010,2018,0.18730230391895525,0.04050134954509502,0.10791965881056902,0.26668494902734147,5,4.624594143718818,3.753325848952115e-6
2012,2010,0.034085062535449066,0.005734824854830236,0.022844805819981804,0.04532531925091633,6,5.943522844771877,2.7896085388890463e-9
2012,2012,0.2757931310731513,0.012107706774935173,0.25206202579427833,0.29952423635202424,7,22.778312706092763,7.523281805157887e-115
2012,2014,0.28397545902291854,0.013333426360415228,0.2578419433565047,0.3101089746893324,8,21.298010829834066,1.1844506409683363e-100
2012,2016,0.2978813703200766,0.015803302271561858,0.26690689786781535,0.32885584277233787,9,18.84931169456374,2.976904197163627e-79
2012,2018,0.28438095313550615,0.017323224596280128,0.2504274329267971,0.3183344733442152,10,16.41616729927823,1.4653531507731807e-60
2014,2010,-0.002679369674428552,0.019226712364394667,-0.040363725908642095,0.035004986559785,11,-0.1393566213322248,0.8891683489729086
2014,2012,-0.00286275659363127,0.019471069054161214,-0.04102605193978725,0.03530053875252471,12,-0.1470261640831407,0.8831113687819077
2014,2014,0.03819125444123815,0.01948663218140251,-2.5446343107707325e-6,0.07638505351678707,13,1.959869416413925,0.05001105510595041
2014,2016,0.02724491015987684,0.009215079394292858,0.00918335454706284,0.045306465772690846,14,2.9565572898645165,0.003110944325250585
2014,2018,0.01398265461453138,0.019306432405342085,-0.023857952899939104,0.05182326212900187,15,0.7242484950592105,0.46891319098593126
2016,2010,0.011040495899784397,0.003473245426195477,0.004232934864441262,0.017848056935127532,16,3.178726103406385,0.0014792379775242985
2016,2012,0.03482072767043916,0.004409604417884694,0.02617790301138516,0.04346355232949316,17,7.896564945647167,2.8669490183245927e-15
2016,2014,0.012388213293336264,0.00277308407079435,0.006952968514579338,0.01782345807209319,18,4.467305345628292,7.921103046244029e-6
2016,2016,0.08218231669783423,0.006507369728925572,0.06942787202914011,0.09493676136652834,19,12.629114392029988,1.4591113340140883e-36
2016,2018,0.08848259532499651,0.0070795330902426075,0.074606710468121007,0.10235848018187202,20,12.498365951131435,7.620149915313457e-36
2018,2010,0.018258777493639296,0.002987861642920839,0.012402568673514452,0.02411498631376414,21,6.11098493696987,9.901811282413684e-10
2018,2012,0.024316077761875058,0.0035459088885557754,0.01736609634030574,0.03126605918344438,22,6.857502131640735,7.007497960789365e-12
2018,2014,0.014924879785928252,0.00207315817013438,0.010861489772464867,0.01898826979939164,23,7.1991032816183225,6.060982968822117e-13
2018,2016,0.015623051103168766,0.0034180746315584094,0.008923624825314284,0.022322477381023248,24,4.570716788604969,4.860588031604178e-6
2018,2018,0.03465834807330137,0.004107762864716751,0.026607132858456537,0.04270956328814621,25,8.437280635402798,3.2480594478905564e-17
