term,estimate,std.error,conf.low,conf.high,event_time
0,0.12780770220502563,0.3112445115130787,-0.4822315403606086,0.7378469447706599,0
2,0.11305404599103037,0.3212819629188295,-0.5166586013298754,0.7427666933119362,2
4,0.22538356087089612,0.3139298007408204,-0.38991884858111187,0.8406859703229042,4
6,-0.3315551835776022,0.42485700205281973,-1.164274907601129,0.5011645404459244,6
8,-0.301240289901579,0.6088151202377371,-1.4945179255675436,0.8920373457643858,8
