year,state,municipality_id,pct_vereador_R,pct_vereador_C,pct_vereador_L,pct_vereador_IDK,treated_bvr_2016,treat_bvr2016_x_2016
2012,AM,1300904,0.6981242672919109,0.2073075420085971,0.09456819069949199,0.0,0,0
2016,AM,1300904,0.6163479438145202,0.27043492976815026,0.11321712641732949,0.0,0,0
2012,AM,1301001,0.4466739735266841,0.28640080937526347,0.26692521709805245,0.0,0,0
2016,AM,1301001,0.6553876984738708,0.2554339448127023,0.08917835671342686,0.0,0,0
2012,AM,1301100,0.4836109618484686,0.4436458893068243,0.07274314884470715,0.0,1,0
2016,AM,1301100,0.5772156595955223,0.3514131980951203,0.07137114230935741,0.0,1,1
2012,AM,1301209,0.5223250326026206,0.4032788921319009,0.07439607526547848,0.0,0,0
2016,AM,1301209,0.6567251617713631,0.33150480654009,0.011770031688546853,0.0,0,0
2012,AM,1301308,0.2954808806488992,0.5514677481653147,0.15305137118578602,0.0,0,0
2016,AM,1301308,0.6693903782592728,0.2985677561513037,0.03204186558942343,0.0,0,0
2012,AM,1301407,0.3035980246139374,0.6907580152073372,0.005643960178725406,0.0,0,0
2016,AM,1301407,0.5245941757076433,0.46749327025042825,0.00791255404192838,0.0,0,0
2012,AM,1301506,0.4196547144754316,0.4853179873100192,0.09502729821454921,0.0,0,0
2016,AM,1301506,0.6652452025586354,0.3347547974413646,0.0,0.0,0,0
2012,AM,1301605,0.23705552089831566,0.5828654605947182,0.18007901850696612,0.0,0,0
2016,AM,1301605,0.43697556477639465,0.5476256339326879,0.015398801290917474,0.0,0,0
2012,AM,1301654,0.478801681850035,0.3770147161878066,0.14418360196215838,0.0,0,0
2016,AM,1301654,0.6739903069466882,0.2767366720516963,0.049273021001615507,0.0,0,0
2012,AM,1301704,0.5076540271542165,0.3957375453021042,0.09660842754367935,0.0,0,0
2016,AM,1301704,0.5498749374687344,0.4225112556278139,0.027613806903451724,0.0,0,0
2012,AM,1301803,0.6395256916996047,0.06118577075098814,0.2992885375494071,0.0,0,0
2016,AM,1301803,0.46271376506868517,0.48121670871881134,0.0560695262125035,0.0,0,0
2012,AM,1301951,0.4400988986289054,0.3209710047201618,0.2389300966509328,0.0,0,0
2016,AM,1301951,0.6318458417849898,0.36815415821501013,0.0,0.0,0,0
2012,AM,1302009,0.4728782287822878,0.2977859778597786,0.22933579335793358,0.0,0,0
2016,AM,1302009,0.7836652041849477,0.14444819439757003,0.07188660141748228,0.0,0,0
2012,AM,1302108,0.4309918813978115,0.38333921637839746,0.18566890222379104,0.0,0,0
2016,AM,1302108,0.40748762376237624,0.4560643564356436,0.1364480198019802,0.0,0,0
2012,AM,1302207,0.28416779431664413,0.6423094271538115,0.07352277852954443,0.0,0,0
2016,AM,1302207,0.4445371142618849,0.5041701417848207,0.05129274395329441,0.0,0,0
2012,AM,1302306,0.4067747954643319,0.3374479689966987,0.2557772355389694,0.0,0,0
2016,AM,1302306,0.5552690188723479,0.3237604032352596,0.12097057789239245,0.0,0,0
2012,AM,1302405,0.5185883035002536,0.46981665338067974,0.0115950431190666,0.0,0,0
2016,AM,1302405,0.7945981993997999,0.167189063021007,0.038212737579193065,0.0,0,0
2012,AM,1302553,0.644534585824082,0.27327070879590093,0.08219470538001708,0.0,0,0
2016,AM,1302553,0.677219479136412,0.2914125278342531,0.031367993029334885,0.0,0,0
2012,AM,1302603,0.41000814790162843,0.4606341592168834,0.12935769288148818,0.0,1,0
2016,AM,1302603,0.6394083122038163,0.2871488591082782,0.07344282868790554,0.0,1,1
2012,AM,1302702,0.349911288534043,0.5337658017298735,0.11632290973608339,0.0,0,0
2016,AM,1302702,0.5246562232408201,0.3815040548028006,0.0938397219563794,0.0,0,0
2012,AM,1302801,0.39001880020509316,0.5188856605708426,0.09109553922406426,0.0,0,0
2016,AM,1302801,0.5938308886971527,0.32204486626402073,0.08412424503882658,0.0,0,0
2012,AM,1302900,0.4622830089426618,0.4158863755917938,0.12183061546554445,0.0,0,0
2016,AM,1302900,0.5274407582938389,0.28488151658767774,0.1876777251184834,0.0,0,0
2012,AM,1303007,0.4309252217997465,0.5029573299535277,0.06611744824672582,0.0,0,0
2016,AM,1303007,0.49899818719587824,0.44451865280030534,0.05648316000381643,0.0,0,0
2012,AM,1303106,0.4206959706959707,0.46382783882783885,0.11547619047619048,0.0,0,0
2016,AM,1303106,0.5713375288775592,0.376563371305664,0.052099099816776864,0.0,0,0
2012,AM,1303304,0.613696556942868,0.31214528944381387,0.07415815361331819,0.0,0,0
2016,AM,1303304,0.7774261603375527,0.21858884200656353,0.0039849976558837315,0.0,0,0
2012,AM,1303403,0.25977734753146176,0.5970232333010649,0.1431994191674734,0.0,0,0
2016,AM,1303403,0.6199263591076457,0.3192116092700888,0.06086203162226554,0.0,0,0
2012,AM,1303502,0.5919259882253995,0.2957106812447435,0.11236333052985702,0.0,0,0
2016,AM,1303502,0.4294071146245059,0.37470355731225297,0.1958893280632411,0.0,0,0
2012,AM,1303601,0.4982767109798129,0.44337764647956673,0.058345642540620385,0.0,0,0
2016,AM,1303601,0.5406290956749672,0.37374399301004807,0.0856269113149847,0.0,0,0
2012,AM,1303700,0.40128986026513797,0.47868147617341456,0.12002866356144751,0.0,0,0
2016,AM,1303700,0.6700193423597679,0.3072533849129594,0.022727272727272728,0.0,0,0
2012,AM,1303809,0.43929126515387007,0.32813179981349083,0.2325769350326391,0.0,0,0
2016,AM,1303809,0.6873077361285177,0.14822832402871142,0.16446393984277088,0.0,0,0
2012,AM,1303908,0.3849590469099032,0.39687267311988084,0.21816827997021593,0.0,0,0
2016,AM,1303908,0.5034802784222738,0.3510354902466271,0.14548423133109908,0.0,0,0
2012,AM,1303957,0.5333028152895399,0.33714808880750746,0.12954909590295263,0.0,0,0
2016,AM,1303957,0.7348292682926829,0.25639024390243903,0.00878048780487805,0.0,0,0
2012,AM,1304005,0.4965394502669567,0.3658295432074352,0.13763100652560806,0.0,0,0
2016,AM,1304005,0.6020960698689957,0.382707423580786,0.01519650655021834,0.0,0,0
2012,AM,1304062,0.5776676232715888,0.3492303678580746,0.07310200887033655,0.0,0,0
2016,AM,1304062,0.6076666182662989,0.34964425729635545,0.042689124437345724,0.0,0,0
2012,AM,1304104,0.4173902975570221,0.41715873567210837,0.1654509667708695,0.0,0,0
2016,AM,1304104,0.5962803356770243,0.3644817418915854,0.039237922431390335,0.0,0,0
2012,AM,1304203,0.3366987369838065,0.4849744625252405,0.178326800490953,0.0,0,0
2016,AM,1304203,0.5718260360228438,0.34741543417777127,0.08075852979938497,0.0,0,0
2012,AM,1304237,0.6550470840905336,0.20204857095655046,0.1429043449529159,0.0,0,0
2016,AM,1304237,0.8329548680102186,0.16704513198978144,0.0,0.0,0,0
2012,AM,1304260,0.4333265264447621,0.5060240963855421,0.060649377169695734,0.0,0,0
2016,AM,1304260,0.720126337954027,0.19722758378662925,0.08264607825934374,0.0,0,0
2012,AM,1304302,0.4385351061348262,0.38698390482855144,0.17448098903662235,0.0,0,0
2016,AM,1304302,0.6683716965046889,0.2712063086104007,0.060421994884910485,0.0,0,0
2012,AM,1304401,0.5791253644314869,0.3048396501457726,0.11603498542274053,0.0,0,0
2016,AM,1304401,0.4033596018249689,0.3579427623392783,0.2386976358357528,0.0,0,0
2012,RR,1400027,0.5638103919781221,0.37078395624430266,0.06540565177757521,0.0,0,0
2016,RR,1400027,0.6851945426983325,0.24583122789287518,0.06897422940879232,0.0,0,0
2012,RR,1400050,0.573634859349145,0.2974351902923332,0.12892995035852178,0.0,0,0
2016,RR,1400050,0.8218161835416953,0.17818381645830472,0.0,0.0,0,0
2012,RR,1400159,0.622860020140987,0.3605236656596173,0.01661631419939577,0.0,0,0
2016,RR,1400159,0.7263713417559572,0.1995841995841996,0.07404445865984327,0.0,0,0
2012,RR,1400175,0.5379098360655737,0.37659380692167577,0.08549635701275045,0.0,0,0
2016,RR,1400175,0.6695370163274436,0.2313800044732722,0.09908297919928427,0.0,0,0
2012,RR,1400209,0.6911006018916594,0.2717110920034394,0.03718830610490112,0.0,0,0
2016,RR,1400209,0.7350312349831811,0.17203267659778954,0.09293608841902931,0.0,0,0
2012,RR,1400407,0.4471599909481783,0.44648110432224486,0.10635890472957683,0.0,0,0
2016,RR,1400407,0.532728325931647,0.4547209886078393,0.012550685460513612,0.0,0,0
2012,RR,1400456,0.4070124706307609,0.5205132839327671,0.07247424543647207,0.0,0,0
2016,RR,1400456,0.7196097248880359,0.2803902751119642,0.0,0.0,0,0
2012,RR,1400472,0.5655765920826161,0.3686746987951807,0.0657487091222031,0.0,0,0
2016,RR,1400472,0.6145362640729111,0.33277169334456613,0.05269204258252278,0.0,0,0
2012,RR,1400704,0.29097605893186,0.46193984039287905,0.2470841006752609,0.0,0,0
2016,RR,1400704,0.4316676700782661,0.5683323299217339,0.0,0.0,0,0
2012,PA,1500107,0.4167888762153061,0.3834664059529629,0.19974471783173103,0.0,0,0
2016,PA,1500107,0.38167191154321817,0.4787123317864009,0.13961575667038092,0.0,0,0
2012,PA,1500131,0.312189349112426,0.589585798816568,0.09822485207100591,0.0,0,0
2016,PA,1500131,0.5305574210879785,0.46608462055070515,0.0033579583613163196,0.0,0,0
2012,PA,1500206,0.2080541881037865,0.639005070881297,0.15294074101491653,0.0,0,0
2016,PA,1500206,0.3960572356910772,0.4759435141214696,0.12799925018745315,0.0,0,0
2012,PA,1500305,0.21322040139937395,0.6254833364021359,0.16129626219849014,0.0,1,0
2016,PA,1500305,0.21940054495912806,0.5226702997275204,0.2579291553133515,0.0,1,1
2012,PA,1500347,0.30806566738044255,0.38329764453961457,0.3086366880799429,0.0,0,0
2016,PA,1500347,0.4338646532438479,0.5225111856823266,0.0436241610738255,0.0,0,0
2012,PA,1500404,0.49682866883374294,0.4244826766035043,0.07868865456275272,0.0,0,0
2016,PA,1500404,0.4439352713733352,0.4951668337390806,0.06089789488758413,0.0,0,0
2012,PA,1500503,0.23096596498131025,0.46462063086104005,0.30441340415764967,0.0,0,0
2016,PA,1500503,0.5013842257171467,0.39630087765800787,0.10231489662484537,0.0,0,0
2012,PA,1500602,0.33329423906924377,0.5536451491837118,0.11306061174704447,0.0,0,0
2016,PA,1500602,0.3371216077882466,0.5711659389558569,0.09171245325589655,0.0,0,0
2012,PA,1500701,0.441235898299377,0.43980468092271424,0.11895942077790873,0.0,0,0
2016,PA,1500701,0.40744837758112096,0.5577433628318584,0.03480825958702065,0.0,0,0
2012,PA,1500859,0.47852465331278893,0.3195300462249615,0.20194530046224962,0.0,0,0
2016,PA,1500859,0.4010777521170131,0.39530408006158585,0.20361816782140107,0.0,0,0
2012,PA,1500909,0.48762397963661896,0.38093566224874925,0.13144035811463178,0.0,0,0
2016,PA,1500909,0.4938514124071819,0.37567280870624287,0.13047577888657524,0.0,0,0
2012,PA,1500958,0.5139083780437474,0.44424267437061493,0.04184894758563764,0.0,0,0
2016,PA,1500958,0.5031167156265673,0.4107616249910439,0.08612165938238876,0.0,0,0
2012,PA,1501006,0.5015413483447259,0.4364026269937006,0.06205602466157351,0.0,0,0
2016,PA,1501006,0.45728514876771803,0.5341591112246201,0.008555740007661856,0.0,0,0
2012,PA,1501105,0.5368262081784386,0.39474907063197023,0.06842472118959107,0.0,0,0
2016,PA,1501105,0.3253114382785957,0.6674216685541714,0.0072668931672329184,0.0,0,0
2012,PA,1501204,0.3247684493576337,0.34771437107857783,0.32751717956378845,0.0,0,0
2016,PA,1501204,0.322962074978204,0.44856146469049696,0.22847646033129904,0.0,0,0
2012,PA,1501253,0.3125920471281296,0.4742268041237113,0.21318114874815905,0.0,0,0
2016,PA,1501253,0.4717861688587187,0.3411115825201527,0.18710224862112856,0.0,0,0
2012,PA,1501402,0.3089891450363395,0.45381337773628627,0.2371974772273742,0.0,0,0
2016,PA,1501402,0.5179445955108802,0.33215711220003213,0.14989829228908758,0.0,0,0
2012,PA,1501451,0.3491024496677576,0.33928394327085193,0.31161360706139046,0.0,1,0
2016,PA,1501451,0.46155795876985467,0.3451334910442717,0.19330855018587362,0.0,1,1
2012,PA,1501501,0.6298338506481651,0.33511046193171445,0.0350556874201205,0.0,0,0
2016,PA,1501501,0.45730787742660034,0.5359537943205519,0.006738328252847746,0.0,0,0
2012,PA,1501576,0.36562992690268026,0.3955854951985094,0.23878457789881039,0.0,0,0
2016,PA,1501576,0.32945586144500455,0.5197104820990048,0.1508336564559907,0.0,0,0
2012,PA,1501600,0.4553610988037218,0.5377713779353124,0.006867523260965884,0.0,0,0
2016,PA,1501600,0.39925179258027643,0.41463161176348334,0.18611659565624025,0.0,0,0
2012,PA,1501709,0.5523112509954117,0.36919343217928785,0.07849531682530052,0.0,1,0
2016,PA,1501709,0.5678765789605073,0.37770233161915223,0.054421089420340504,0.0,1,1
2012,PA,1501725,0.27555089192025184,0.5747114375655824,0.14973767051416578,0.0,0,0
2016,PA,1501725,0.37268046245020886,0.4454483629651219,0.1818711745846692,0.0,0,0
2012,PA,1501758,0.49452342111395947,0.3703099510603589,0.13516662782568165,0.0,0,0
2016,PA,1501758,0.4389051808406647,0.49149560117302055,0.06959921798631476,0.0,0,0
2012,PA,1501782,0.5865017559932815,0.37985443070188835,0.03364381330483025,0.0,0,0
2016,PA,1501782,0.45034269587421044,0.5254670071226986,0.024190297003090982,0.0,0,0
2012,PA,1501808,0.3801206651794768,0.5407371729872237,0.07914216183329953,0.0,0,0
2016,PA,1501808,0.6318683857849253,0.33575950829520773,0.03237210591986691,0.0,0,0
2012,PA,1501907,0.2578696795281745,0.5140339657500178,0.22809635472180773,0.0,0,0
2016,PA,1501907,0.6594368340943684,0.23363774733637746,0.10692541856925418,0.0,0,0
2012,PA,1501956,0.43569609507640067,0.4473684210526316,0.11693548387096774,0.0,0,0
2016,PA,1501956,0.38610837438423645,0.5016748768472906,0.1122167487684729,0.0,0,0
2012,PA,1502004,0.32002956393200294,0.4746653527141332,0.20530508335386385,0.0,0,0
2016,PA,1502004,0.1834805993084902,0.6805224740683826,0.13599692662312715,0.0,0,0
2012,PA,1502103,0.33961645094082715,0.3139754252998015,0.34640812375937136,0.0,0,0
2016,PA,1502103,0.44766599862490675,0.25189075322927484,0.3004432481458184,0.0,0,0
2012,PA,1502152,0.2945205479452055,0.5975319823389562,0.10794746971583834,0.0,1,0
2016,PA,1502152,0.35918560606060607,0.5738005050505051,0.06701388888888889,0.0,1,1
2012,PA,1502509,0.2012814313346228,0.6848404255319149,0.11387814313346228,0.0,0,0
2016,PA,1502509,0.5781396805512058,0.4108988412151582,0.01096147823363608,0.0,0,0
2012,PA,1502608,0.4274315586738203,0.46856513963406243,0.1040033016921172,0.0,0,0
2016,PA,1502608,0.4351921627731726,0.46483295654358203,0.09997488068324542,0.0,0,0
2012,PA,1502707,0.23259358888141674,0.5415377718000448,0.22586863931853846,0.0,0,0
2016,PA,1502707,0.3425058280385793,0.5417561822919047,0.11573798966951593,0.0,0,0
2012,PA,1502756,0.2781933662667608,0.5230769230769231,0.19872971065631617,0.0,0,0
2016,PA,1502756,0.316256157635468,0.43423645320197046,0.24950738916256157,0.0,0,0
2012,PA,1502764,0.5247846889952154,0.437511961722488,0.03770334928229665,0.0,0,0
2016,PA,1502764,0.28473543966501713,0.6789113056718691,0.036353254663113815,0.0,0,0
2012,PA,1502772,0.2613664803537165,0.6448652707099357,0.0937682489363477,0.0,0,0
2016,PA,1502772,0.33589059372915275,0.6449299533022015,0.019179452968645764,0.0,0,0
2012,PA,1502806,0.3823506258364166,0.445721483114225,0.1719278910493584,0.0,0,0
2016,PA,1502806,0.5541661182045544,0.23812031064894038,0.2077135711465052,0.0,0,0
2012,PA,1502855,0.30181511186154497,0.6314900802026171,0.0666948079358379,0.0,0,0
2016,PA,1502855,0.4045624436138678,0.5441422863771105,0.05129527000902178,0.0,0,0
2012,PA,1502939,0.21143732448302271,0.6146030125095736,0.17395966300740362,0.0,0,0
2016,PA,1502939,0.4031986531986532,0.5103815937149271,0.08641975308641975,0.0,0,0
2012,PA,1502954,0.3847452424800491,0.4266421117249847,0.18861264579496623,0.0,0,0
2016,PA,1502954,0.3053691275167785,0.6218763387119806,0.0727545337712409,0.0,0,0
2012,PA,1503002,0.3880778588807786,0.5774533657745337,0.03446877534468775,0.0,0,0
2016,PA,1503002,0.640742285237698,0.3592577147623019,0.0,0.0,0,0
2012,PA,1503044,0.24877156896354702,0.4428065363958405,0.3084218946406125,0.0,0,0
2016,PA,1503044,0.44655355249204665,0.3613997879109226,0.19204665959703077,0.0,0,0
2012,PA,1503077,0.43162280121677027,0.4016664462372702,0.16671075254595952,0.0,0,0
2016,PA,1503077,0.6146040836653387,0.37412848605577687,0.011267430278884463,0.0,0,0
