term,estimate,std.error,conf.low,conf.high
2008,-0.24481028365300778,0.15630313709658,-0.5511644323623046,0.061543865056289004
2010,0.1345996987042856,0.07841568028875309,-0.01909503466167048,0.28829443207024164
2012,0.026778193542101293,0.03814417389074052,-0.04798438728375012,0.1015407743679527
2014,0.0440751925162631,0.023874583114316155,-0.002718990387796563,0.09086937542032276
2016,0.07249220704543714,0.018119423057898907,0.036978137851955285,0.10800627623891901
2018,0.005014741173889275,0.01445940275308698,-0.023325688222161207,0.03335517056993976
2020,0.02248178245434396,0.01408116399640033,-0.005117298978600686,0.05008086388728861
2022,0.069365304007293,0.013494737793890758,0.042915617931267115,0.0958149900833189
