group,time,estimate,std.error,conf.low,conf.high,term,statistic,p.value
2010,2010,-0.33154782450508363,0.015207266308745825,-0.36135406647022544,-0.3017415825399418,1,-21.80193453404625,2.2241551104131975e-105
2010,2012,-0.2555698883768201,0.017763458203828568,-0.2903862664563241,-0.2207535102973161,2,-14.387394923007559,6.209095473130526e-47
2010,2014,-0.21143638215003618,0.020454253822495563,-0.25152671964212747,-0.1713460446579449,3,-10.337037175000669,4.791218875396725e-25
2010,2016,-0.15428765680525885,0.025100569341904102,-0.2034847727153909,-0.10509054089512682,4,-6.146779170768991,7.907209315364816e-10
2010,2018,-0.0621862071309608,0.029318626338297498,-0.11965071475402389,-0.004721699507897706,5,-2.1210477739787548,0.0339177822768714
2012,2010,0.033084306443301736,0.0032281178434262962,0.026757195470186197,0.03941141741641728,6,10.248791415924996,1.1983247957777165e-24
2012,2012,-0.26960692606486936,0.008709916997256179,-0.2866783633794915,-0.25253548875024723,7,-30.954017833901478,2.2432470011665686e-210
2012,2014,-0.21748927623462386,0.009330078795981581,-0.23577623067474776,-0.19920232179449995,8,-23.310550852828317,3.465272439067894e-120
2012,2016,-0.1429854941475573,0.011183988137303463,-0.16490611089667206,-0.1210648773984425,9,-12.78483957530664,1.992735688122704e-37
2012,2018,-0.04340265329257403,0.012793560140409457,-0.06847803116777657,-0.018327275417371492,10,-3.3925391225139405,6.924804242544322e-4
2014,2010,-0.002211488647929833,0.017340000755301226,-0.03619789012832023,0.03177491283246057,11,-0.12753682535185193,0.898515528726625
2014,2012,-0.009918516926778614,0.017385387400080093,-0.0439938762309356,0.02415684237737837,12,-0.5705088243666587,0.5683326387209537
2014,2014,-0.3554570558307518,0.016826423100722118,-0.3884368451081672,-0.3224772665533365,13,-21.124932714636014,4.69294046698298e-99
2014,2016,-0.30424699017081136,0.007784376057936595,-0.3195043672443671,-0.2889896130972556,14,-39.08431297594044,0
2014,2018,-0.23217355485217464,0.016413791573840906,-0.26434458633690283,-0.20000252336744645,15,-14.145028819678434,2.0043452364330657e-45
2016,2010,0.005298014996858473,0.002436907822935306,5.216756639052729e-4,0.010074354329811672,16,2.174072792986032,0.02969966885076838
2016,2012,0.017549208292231083,0.0024952719398947613,0.01265847529003735,0.022439941294424816,17,7.032984265823639,2.021621720247182e-12
2016,2014,0.013607984852414937,0.0019598790952289205,0.009766621825766254,0.01744934787906362,18,6.943277718274493,3.831052170532647e-12
2016,2016,-0.32953031670819616,0.00514907315289139,-0.33962250008786327,-0.31943813332852905,19,-63.99798700143792,0
2016,2018,-0.2352381344734984,0.006283416163260441,-0.24755363015348886,-0.22292263879350793,20,-37.43793636476789,9.439432256706956e-307
2018,2010,0.006431231353850767,0.0018317209347018901,0.0028410583218350625,0.010021404385866472,21,3.5110322931901417,4.4637017009845135e-4
2018,2012,0.010253017334084001,0.0024339443163973865,0.0054824864739451236,0.015023548194222879,22,4.212511052537163,2.525473531205003e-5
2018,2014,0.008967737868759621,0.001768099336906437,0.005502263168423005,0.012433212569096238,23,5.071964952178572,3.937289137091347e-7
2018,2016,0.014015228054158512,0.0024814678615954835,0.009151551045431364,0.01887890506288566,24,5.647958722764714,1.623641470096687e-8
2018,2018,-0.3236726296318208,0.0041836356695051325,-0.3318725555440509,-0.31547270371959074,25,-77.36635194864061,0
