year,state,municipality_id,pct_mayor_R,pct_mayor_C,pct_mayor_L,pct_mayor_IDK,treated_bvr_2016,treat_bvr2016_x_2016
2016,PI,2205599,0.0,0.45322434150772023,0.5467756584922797,0.0,1,1
2012,PI,2205607,0.0,1.0,0.0,0.0,1,0
2016,PI,2205607,0.0,1.0,0.0,0.0,1,1
2012,PI,2205805,0.014885361552028218,0.9851146384479718,0.0,0.0,1,0
2016,PI,2205805,0.5407475894861973,0.4506009774138159,0.008651433099986791,0.0,1,1
2012,PI,2205854,1.0,0.0,0.0,0.0,1,0
2016,PI,2205854,0.5779569892473119,0.4220430107526882,0.0,0.0,1,1
2012,PI,2205904,0.0,0.7767019667170953,0.22329803328290468,0.0,1,0
2016,PI,2205904,0.0,1.0,0.0,0.0,1,1
2012,PI,2205953,0.41384528087762434,0.0,0.5861547191223756,0.0,0,0
2016,PI,2205953,0.0,0.4699640287769784,0.5300359712230216,0.0,0,0
2012,PI,2206001,0.3438395415472779,0.3543457497612225,0.3018147086914995,0.0,0,0
2016,PI,2206001,0.0,0.49362089914945323,0.5063791008505468,0.0,0,0
2012,PI,2206050,0.5879276530834604,0.41207234691653954,0.0,0.0,0,0
2016,PI,2206050,1.0,0.0,0.0,0.0,0,0
2012,PI,2206100,0.3756734693877551,0.5178775510204081,0.10644897959183673,0.0,0,0
2016,PI,2206100,0.48007501172058137,0.5199249882794187,0.0,0.0,0,0
2012,PI,2206209,0.5028598109022995,0.49714018909770047,0.0,0.0,1,0
2016,PI,2206209,0.26038923869490554,0.09089868345735547,0.648712077847739,0.0,1,1
2012,PI,2206308,0.3975373790677221,0.6024626209322779,0.0,0.0,0,0
2016,PI,2206308,0.761632341723875,0.0,0.2383676582761251,0.0,0,0
2012,PI,2206357,0.0,1.0,0.0,0.0,1,0
2016,PI,2206357,0.4923800986104886,0.0,0.5076199013895114,0.0,1,1
2012,PI,2206407,0.0,1.0,0.0,0.0,0,0
2016,PI,2206407,0.7088508096211288,0.29114919037887127,0.0,0.0,0,0
2012,PI,2206506,0.0,1.0,0.0,0.0,0,0
2016,PI,2206506,0.0,1.0,0.0,0.0,0,0
2012,PI,2206605,0.0,1.0,0.0,0.0,0,0
2016,PI,2206605,0.45435214062943013,0.5456478593705699,0.0,0.0,0,0
2012,PI,2206654,0.0,1.0,0.0,0.0,0,0
2016,PI,2206654,0.5526641883519207,0.4473358116480793,0.0,0.0,0,0
2012,PI,2206670,0.0,0.5895593869731801,0.41044061302681994,0.0,1,0
2016,PI,2206670,0.5068627450980392,0.0,0.4931372549019608,0.0,1,1
2012,PI,2206696,0.39061481642407125,0.43406474038670434,0.1753204431892244,0.0,0,0
2016,PI,2206696,0.5901705930138099,0.4098294069861901,0.0,0.0,0,0
2012,PI,2206704,0.0,0.4612697760427368,0.5387302239572632,0.0,0,0
2016,PI,2206704,1.0,0.0,0.0,0.0,0,0
2012,PI,2206753,0.31997918834547345,0.0,0.6800208116545265,0.0,1,0
2016,PI,2206753,0.0,0.0,1.0,0.0,1,1
2012,PI,2206803,1.0,0.0,0.0,0.0,0,0
2016,PI,2206803,0.0,0.49902912621359224,0.5009708737864078,0.0,0,0
2012,PI,2206902,0.0,1.0,0.0,0.0,1,0
2016,PI,2206902,0.631553279687881,0.368446720312119,0.0,0.0,1,1
2012,PI,2206951,0.40243122200895715,0.5975687779910429,0.0,0.0,1,0
2016,PI,2206951,0.32253440366972475,0.0,0.6774655963302753,0.0,1,1
2012,PI,2207108,0.0,1.0,0.0,0.0,0,0
2016,PI,2207108,0.0,1.0,0.0,0.0,0,0
2012,PI,2207207,0.3646446355817112,0.6353553644182888,0.0,0.0,0,0
2016,PI,2207207,0.3376251788268956,0.6623748211731044,0.0,0.0,0,0
2012,PI,2207306,0.5420338983050847,0.45796610169491525,0.0,0.0,0,0
2016,PI,2207306,0.0,0.48933419521654814,0.5106658047834518,0.0,0,0
2012,PI,2207355,0.0,1.0,0.0,0.0,1,0
2016,PI,2207355,0.6196660482374768,0.3803339517625232,0.0,0.0,1,1
2012,PI,2207405,0.51010101010101,0.4898989898989899,0.0,0.0,0,0
2016,PI,2207405,0.0,0.6501749125437282,0.3498250874562719,0.0,0,0
2012,PI,2207504,0.0,1.0,0.0,0.0,1,0
2016,PI,2207504,0.0,0.9771505376344086,0.0228494623655914,0.0,1,1
2012,PI,2207553,0.0,1.0,0.0,0.0,0,0
2016,PI,2207553,0.4363526933493831,0.5636473066506169,0.0,0.0,0,0
2012,PI,2207603,0.5842883548983364,0.4157116451016636,0.0,0.0,0,0
2016,PI,2207603,0.9514855208725085,0.04851447912749154,0.0,0.0,0,0
2012,PI,2207751,0.16135734072022162,0.8386426592797784,0.0,0.0,0,0
2016,PI,2207751,0.5265861027190333,0.4734138972809668,0.0,0.0,0,0
2012,PI,2207777,0.0,1.0,0.0,0.0,0,0
2016,PI,2207777,0.0,1.0,0.0,0.0,0,0
2012,PI,2207793,0.5756168359941944,0.4243831640058055,0.0,0.0,1,0
2016,PI,2207793,0.4708531398548912,0.22491868901676257,0.30422817112834627,0.0,1,1
2012,PI,2207801,0.5265620937689575,0.47343790623104254,0.0,0.0,0,0
2016,PI,2207801,0.41096108022239874,0.5890389197776013,0.0,0.0,0,0
2012,PI,2207850,0.0,0.4805239572561186,0.5194760427438814,0.0,0,0
2016,PI,2207850,0.0,1.0,0.0,0.0,0,0
2012,PI,2207900,0.0,1.0,0.0,0.0,1,0
2016,PI,2207900,0.5392408309823031,0.006540138497050526,0.4542190305206463,0.0,1,1
2012,PI,2207934,0.4435763888888889,0.5564236111111112,0.0,0.0,0,0
2016,PI,2207934,0.5259443752594437,0.47405562474055624,0.0,0.0,0,0
2012,PI,2207959,0.0,0.5501694915254237,0.4498305084745763,0.0,0,0
2016,PI,2207959,0.0,1.0,0.0,0.0,0,0
2012,PI,2208106,0.0,1.0,0.0,0.0,0,0
2016,PI,2208106,0.0,1.0,0.0,0.0,0,0
2012,PI,2208205,0.0,0.5357338195077485,0.4642661804922516,0.0,0,0
2016,PI,2208205,0.0,1.0,0.0,0.0,0,0
2012,PI,2208502,0.0,1.0,0.0,0.0,0,0
2016,PI,2208502,0.9561946902654868,0.04380530973451328,0.0,0.0,0,0
2012,PI,2208551,0.0,1.0,0.0,0.0,1,0
2016,PI,2208551,0.44314689612784264,0.5568531038721574,0.0,0.0,1,1
2012,PI,2208601,0.0,1.0,0.0,0.0,0,0
2016,PI,2208601,1.0,0.0,0.0,0.0,0,0
2012,PI,2208650,0.0,1.0,0.0,0.0,0,0
2016,PI,2208650,0.5897388059701493,0.2867537313432836,0.12350746268656716,0.0,0,0
2012,PI,2208700,0.0,0.5407791210900019,0.4592208789099981,0.0,1,0
2016,PI,2208700,0.9367015098722415,0.06329849012775841,0.0,0.0,1,1
2012,PI,2208809,0.0,1.0,0.0,0.0,1,0
2016,PI,2208809,0.5255494505494506,0.47445054945054943,0.0,0.0,1,1
2012,PI,2208858,0.0,1.0,0.0,0.0,0,0
2016,PI,2208858,0.0,1.0,0.0,0.0,0,0
2012,PI,2208874,0.0,0.5537249283667621,0.4462750716332378,0.0,0,0
2016,PI,2208874,0.5943986820428336,0.4056013179571664,0.0,0.0,0,0
2012,PI,2208908,0.0,1.0,0.0,0.0,0,0
2016,PI,2208908,0.495202791103358,0.0,0.5047972088966419,0.0,0,0
2012,PI,2209005,0.4987920052712497,0.5012079947287503,0.0,0.0,0,0
2016,PI,2209005,0.5916038751345533,0.40839612486544674,0.0,0.0,0,0
2012,PI,2209104,0.44900297960119184,0.5509970203988082,0.0,0.0,0,0
2016,PI,2209104,0.46224103363778124,0.5377589663622188,0.0,0.0,0,0
2012,PI,2209153,0.0,1.0,0.0,0.0,0,0
2016,PI,2209153,1.0,0.0,0.0,0.0,0,0
2012,PI,2209203,0.0,1.0,0.0,0.0,0,0
2016,PI,2209203,0.5831429296775832,0.41685707032241687,0.0,0.0,0,0
2012,PI,2209302,0.0,1.0,0.0,0.0,0,0
2016,PI,2209302,0.486908077994429,0.5130919220055711,0.0,0.0,0,0
2012,PI,2209351,0.36088709677419356,0.6391129032258065,0.0,0.0,1,0
2016,PI,2209351,0.08288173414089894,0.9069174370417596,0.010200828817341408,0.0,1,1
2012,PI,2209377,0.0,0.5565322825098514,0.4434677174901485,0.0,1,0
2016,PI,2209377,0.48931383577052867,0.0,0.5106861642294713,0.0,1,1
2012,PI,2209401,0.0,1.0,0.0,0.0,0,0
2016,PI,2209401,0.3893824027072758,0.6106175972927242,0.0,0.0,0,0
2012,PI,2209450,0.0,1.0,0.0,0.0,0,0
2016,PI,2209450,0.5846055979643766,0.4153944020356234,0.0,0.0,0,0
2012,PI,2209500,0.0,0.5385751199704688,0.4614248800295312,0.0,1,0
2016,PI,2209500,0.0,1.0,0.0,0.0,1,1
2012,PI,2209559,0.2012965964343598,0.7987034035656402,0.0,0.0,1,0
2016,PI,2209559,0.38423318979794635,0.6157668102020537,0.0,0.0,1,1
2012,PI,2209609,0.9256801592568016,0.0743198407431984,0.0,0.0,0,0
2016,PI,2209609,1.0,0.0,0.0,0.0,0,0
2012,PI,2209658,0.0,0.5243535778713169,0.4756464221286831,0.0,0,0
2016,PI,2209658,0.382537517053206,0.2605729877216917,0.3568894952251023,0.0,0,0
2012,PI,2209708,0.0,0.49169829222011385,0.5083017077798861,0.0,1,0
2016,PI,2209708,0.0,0.5463540546354054,0.4536459453645945,0.0,1,1
2012,PI,2209757,0.4772611139499234,0.0,0.5227388860500767,0.0,0,0
2016,PI,2209757,0.4180459156433529,0.5819540843566471,0.0,0.0,0,0
2012,PI,2209807,0.0,0.48289473684210527,0.5171052631578947,0.0,0,0
2016,PI,2209807,0.0,1.0,0.0,0.0,0,0
2012,PI,2209856,0.0,1.0,0.0,0.0,0,0
2016,PI,2209856,0.4394748553627058,0.5605251446372942,0.0,0.0,0,0
2012,PI,2209872,0.5172774869109947,0.4827225130890052,0.0,0.0,1,0
2016,PI,2209872,0.4327197303603837,0.5672802696396163,0.0,0.0,1,1
2012,PI,2209906,0.0,1.0,0.0,0.0,1,0
2016,PI,2209906,0.3098914858096828,0.6901085141903172,0.0,0.0,1,1
2012,PI,2209955,0.0,1.0,0.0,0.0,1,0
2016,PI,2209955,0.9255559136319691,0.07444408636803093,0.0,0.0,1,1
2012,PI,2209971,0.0,0.4199958167747333,0.5800041832252667,0.0,0,0
2016,PI,2209971,0.0,0.4803281745291814,0.5196718254708186,0.0,0,0
2012,PI,2210003,0.0,0.5783248389268199,0.4216751610731801,0.0,0,0
2016,PI,2210003,0.4881581344507196,0.0,0.5118418655492804,0.0,0,0
2012,PI,2210052,0.0,1.0,0.0,0.0,1,0
2016,PI,2210052,0.0,0.3335923335923336,0.6664076664076664,0.0,1,1
2012,PI,2210102,0.0,0.6559614612605379,0.34403853873946205,0.0,0,0
2016,PI,2210102,0.476332463660082,0.523667536339918,0.0,0.0,0,0
2012,PI,2210201,0.0,1.0,0.0,0.0,1,0
2016,PI,2210201,0.5746596858638744,0.42534031413612566,0.0,0.0,1,1
2012,PI,2210300,0.0,0.4688824447914343,0.5311175552085657,0.0,0,0
2016,PI,2210300,0.027140335392762577,0.648278905560459,0.32458075904677847,0.0,0,0
2012,PI,2210359,0.5069605568445475,0.49303944315545245,0.0,0.0,1,0
2016,PI,2210359,1.0,0.0,0.0,0.0,1,1
2012,PI,2210375,0.0,1.0,0.0,0.0,0,0
2016,PI,2210375,0.0,0.6138424821002386,0.3861575178997613,0.0,0,0
2012,PI,2210383,0.0,1.0,0.0,0.0,0,0
2016,PI,2210383,0.0,0.638235294117647,0.36176470588235293,0.0,0,0
2012,PI,2210391,0.39841033283656235,0.36462990561351216,0.23695976154992549,0.0,1,0
2016,PI,2210391,0.5368226030569708,0.4631773969430292,0.0,0.0,1,1
2012,PI,2210409,0.0,1.0,0.0,0.0,1,0
2016,PI,2210409,0.0,1.0,0.0,0.0,1,1
2012,PI,2210508,0.0,0.36482647894281833,0.6351735210571817,0.0,0,0
2016,PI,2210508,0.48151571164510165,0.5184842883548983,0.0,0.0,0,0
2012,PI,2210607,0.533606217001839,0.4457495402503411,0.020644242747819896,0.0,1,0
2016,PI,2210607,1.0,0.0,0.0,0.0,1,1
2012,PI,2210623,0.0,0.494552752293578,0.505447247706422,0.0,1,0
2016,PI,2210623,0.0,1.0,0.0,0.0,1,1
2012,PI,2210631,0.3957461645746165,0.0,0.6042538354253836,0.0,0,0
2016,PI,2210631,0.2776848444295751,0.0,0.7223151555704249,0.0,0,0
2012,PI,2210656,0.596907699515852,0.40309230048414807,0.0,0.0,1,0
2016,PI,2210656,0.45766833865329076,0.5423316613467092,0.0,0.0,1,1
2012,PI,2210706,0.4690951821386604,0.5309048178613396,0.0,0.0,0,0
2016,PI,2210706,0.5899526275201058,0.41004737247989426,0.0,0.0,0,0
2012,PI,2210805,0.5205034510759237,0.47949654892407634,0.0,0.0,0,0
2016,PI,2210805,0.5291605498465234,0.47083945015347656,0.0,0.0,0,0
2012,PI,2210904,0.3208133295679187,0.6791866704320814,0.0,0.0,0,0
2016,PI,2210904,0.0,1.0,0.0,0.0,0,0
2012,PI,2210938,0.4774680360511423,0.5225319639488577,0.0,0.0,1,0
2016,PI,2210938,0.5057900635039223,0.4942099364960777,0.0,0.0,1,1
2012,PI,2210953,0.0,1.0,0.0,0.0,1,0
2016,PI,2210953,0.0,0.575046904315197,0.424953095684803,0.0,1,1
2012,PI,2210979,0.0,0.47194388777555113,0.5280561122244489,0.0,0,0
2016,PI,2210979,0.41678387248007503,0.0,0.583216127519925,0.0,0,0
2012,PI,2211100,0.5119814779085472,0.08601196218406329,0.40200655990738954,0.0,1,0
2016,PI,2211100,0.9960742194733528,0.0,0.003925780526647161,0.0,1,1
2012,PI,2211209,0.0,0.8198594768475408,0.18014052315245915,0.0,1,0
2016,PI,2211209,0.569897342995169,0.4301026570048309,0.0,0.0,1,1
2012,PI,2211308,0.0,1.0,0.0,0.0,1,0
2016,PI,2211308,0.5743146886388845,0.42568531136111554,0.0,0.0,1,1
2012,PI,2211357,0.0,1.0,0.0,0.0,1,0
2016,PI,2211357,0.109997051017399,0.890002948982601,0.0,0.0,1,1
2012,PI,2211407,0.3913663931501962,0.6086336068498038,0.0,0.0,0,0
2016,PI,2211407,0.0,0.6005936675461742,0.39940633245382584,0.0,0,0
2012,PI,2211506,0.6249496981891348,0.3750503018108652,0.0,0.0,0,0
2016,PI,2211506,0.5097345132743363,0.4902654867256637,0.0,0.0,0,0
2012,PI,2211605,0.304249547920434,0.695750452079566,0.0,0.0,0,0
2016,PI,2211605,0.35354362965997543,0.6464563703400246,0.0,0.0,0,0
2012,PI,2211704,0.0,1.0,0.0,0.0,0,0
2016,PI,2211704,0.0,1.0,0.0,0.0,0,0
2012,CE,2300101,0.0,0.5384310618066561,0.4615689381933439,0.0,1,0
2016,CE,2300101,0.4880382775119617,0.0,0.5119617224880383,0.0,1,1
2012,CE,2300150,0.29952959194836454,0.6770594026911716,0.023411005360463845,0.0,0,0
2016,CE,2300150,1.0,0.0,0.0,0.0,0,0
2012,CE,2300309,0.0,1.0,0.0,0.0,0,0
2016,CE,2300309,0.0,0.9911687156517043,0.00883128434829569,0.0,0,0
2012,CE,2300408,0.0,0.6276852522326817,0.3723147477673184,0.0,0,0
2016,CE,2300408,0.5760075418336082,0.4239924581663917,0.0,0.0,0,0
2012,CE,2300606,0.0,1.0,0.0,0.0,1,0
2016,CE,2300606,0.0,0.45885604933021473,0.5411439506697853,0.0,1,1
2012,CE,2300705,0.549237029501526,0.0,0.4507629704984741,0.0,0,0
2016,CE,2300705,0.0,1.0,0.0,0.0,0,0
2012,CE,2300754,0.011552584890869333,0.47996864298386765,0.508478772125263,0.0,1,0
2016,CE,2300754,0.0037418524181218314,0.6035648185402752,0.392693329041603,0.0,1,1
2012,CE,2300804,0.0,1.0,0.0,0.0,0,0
2016,CE,2300804,0.4072780738834773,0.5927219261165227,0.0,0.0,0,0
2012,CE,2300903,0.0,1.0,0.0,0.0,0,0
2016,CE,2300903,0.5290458417073404,0.4709541582926596,0.0,0.0,0,0
2012,CE,2301257,0.0,0.430881666925828,0.569118333074172,0.0,0,0
2016,CE,2301257,0.40023456971118604,0.0,0.5997654302888139,0.0,0,0
2012,CE,2301307,0.3956926607529017,0.0,0.6043073392470982,0.0,0,0
2016,CE,2301307,0.578987093365537,0.421012906634463,0.0,0.0,0,0
2012,CE,2301406,0.46820058997050146,0.5317994100294985,0.0,0.0,1,0
2016,CE,2301406,0.610898347740453,0.389101652259547,0.0,0.0,1,1
2012,CE,2301505,0.45657616021567493,0.5434238397843251,0.0,0.0,0,0
2016,CE,2301505,0.4588859416445623,0.5411140583554377,0.0,0.0,0,0
2012,CE,2301604,0.4930161501527717,0.0,0.5069838498472283,0.0,0,0
2016,CE,2301604,0.6206072533033455,0.0014759628900759066,0.37791678380657856,0.0,0,0
2012,CE,2301703,0.0,1.0,0.0,0.0,0,0
2016,CE,2301703,0.9146341463414634,0.08536585365853659,0.0,0.0,0,0
2012,CE,2301802,0.9562043795620438,0.043795620437956206,0.0,0.0,0,0
2016,CE,2301802,0.4391891891891892,0.5608108108108109,0.0,0.0,0,0
2012,CE,2301851,0.5024696901661428,0.4975303098338572,0.0,0.0,1,0
2016,CE,2301851,0.03825273532113923,0.9617472646788607,0.0,0.0,1,1
2012,CE,2301901,0.0,0.45025401533558423,0.5497459846644157,0.0,1,0
2016,CE,2301901,0.0,0.5109493406527835,0.4890506593472164,0.0,1,1
2012,CE,2301950,0.0,1.0,0.0,0.0,0,0
2016,CE,2301950,0.0,0.4885446498307732,0.5114553501692267,0.0,0,0
2012,CE,2302008,0.0,1.0,0.0,0.0,0,0
2016,CE,2302008,0.4955875142997222,0.4837391730674947,0.020673312632783134,0.0,0,0
2012,CE,2302057,0.0,1.0,0.0,0.0,0,0
2016,CE,2302057,0.0,1.0,0.0,0.0,0,0
2012,CE,2302107,0.6375719567557449,0.36242804324425515,0.0,0.0,1,0
2016,CE,2302107,0.27080430021899266,0.5105016922158073,0.21869400756520008,0.0,1,1
2012,CE,2302206,0.4941230346511983,0.4392917111891314,0.06658525415967027,0.0,0,0
2016,CE,2302206,1.0,0.0,0.0,0.0,0,0
2012,CE,2302305,0.0010960906101571063,0.9415418341249543,0.05736207526488856,0.0,1,0
2016,CE,2302305,0.0,1.0,0.0,0.0,1,1
2012,CE,2302404,1.0,0.0,0.0,0.0,0,0
2016,CE,2302404,1.0,0.0,0.0,0.0,0,0
2012,CE,2302503,0.20612891580762904,0.793871084192371,0.0,0.0,1,0
2016,CE,2302503,0.0,1.0,0.0,0.0,1,1
2012,CE,2302602,0.4914761826453982,0.5056734089787864,0.0028504083758153814,0.0,1,0
2016,CE,2302602,0.0294688499494273,0.9705311500505727,0.0,0.0,1,1
2012,CE,2302701,0.4760519550805033,0.4252469219320796,0.09870112298741712,0.0,0,0
2016,CE,2302701,0.032481176676589035,0.967518823323411,0.0,0.0,0,0
2012,CE,2302909,0.3728293352717874,0.6271706647282126,0.0,0.0,1,0
2016,CE,2302909,0.44851904090267986,0.5514809590973202,0.0,0.0,1,1
2012,CE,2303006,0.4570835992342055,0.14207083599234205,0.40084556477345246,0.0,1,0
2016,CE,2303006,0.0,1.0,0.0,0.0,1,1
2012,CE,2303105,0.7376266644334646,0.26237333556653547,0.0,0.0,1,0
2016,CE,2303105,0.0,1.0,0.0,0.0,1,1
2012,CE,2303204,0.0,1.0,0.0,0.0,1,0
2016,CE,2303204,0.018076527574822754,0.9819234724251773,0.0,0.0,1,1
2012,CE,2303303,1.0,0.0,0.0,0.0,1,0
2016,CE,2303303,0.4834442595673877,0.4834442595673877,0.03311148086522463,0.0,1,1
2012,CE,2303402,0.6833681280445373,0.3166318719554628,0.0,0.0,0,0
2016,CE,2303402,0.0,1.0,0.0,0.0,0,0
2012,CE,2303600,0.0,1.0,0.0,0.0,0,0
2016,CE,2303600,0.39637412443345693,0.603625875566543,0.0,0.0,0,0
2012,CE,2303808,0.4859146190121618,0.5140853809878382,0.0,0.0,0,0
2016,CE,2303808,0.48510131108462456,0.5148986889153755,0.0,0.0,0,0
2012,CE,2303907,0.5923224568138196,0.40767754318618044,0.0,0.0,0,0
2016,CE,2303907,0.3064292321924144,0.6935707678075855,0.0,0.0,0,0
2012,CE,2304004,0.5106868644947085,0.48931313550529154,0.0,0.0,0,0
2016,CE,2304004,0.0,1.0,0.0,0.0,0,0
2012,CE,2304202,0.0,0.8885265387604577,0.11147346123954222,0.0,1,0
2016,CE,2304202,0.5878321547615339,0.38383539453599574,0.028332450702470327,0.0,1,1
2012,CE,2304236,0.0,1.0,0.0,0.0,0,0
2016,CE,2304236,0.0,1.0,0.0,0.0,0,0
2012,CE,2304269,0.0,0.5907749077490775,0.4092250922509225,0.0,0,0
2016,CE,2304269,0.0,0.7226002865329513,0.2773997134670487,0.0,0,0
2012,CE,2304277,1.0,0.0,0.0,0.0,0,0
2016,CE,2304277,0.5263644773358002,0.47363552266419984,0.0,0.0,0,0
2012,CE,2304301,0.4057753164556962,0.007357594936708861,0.586867088607595,0.0,1,0
2016,CE,2304301,0.3713274627602666,0.0,0.6286725372397334,0.0,1,1
2012,CE,2304509,0.0,1.0,0.0,0.0,1,0
2016,CE,2304509,0.33608345833901543,0.6639165416609846,0.0,0.0,1,1
2012,CE,2304608,1.0,0.0,0.0,0.0,0,0
2016,CE,2304608,0.4183066361556064,0.5816933638443936,0.0,0.0,0,0
2012,CE,2304657,0.5966898954703833,0.0,0.40331010452961674,0.0,0,0
2016,CE,2304657,0.0,0.48906560636182905,0.510934393638171,0.0,0,0
2012,CE,2304707,1.0,0.0,0.0,0.0,0,0
2016,CE,2304707,0.3277779508426529,0.6722220491573471,0.0,0.0,0,0
2012,CE,2304806,0.5615739616225407,0.4384260383774593,0.0,0.0,1,0
2016,CE,2304806,1.0,0.0,0.0,0.0,1,1
2012,CE,2304905,0.4266304347826087,0.0,0.5733695652173914,0.0,1,0
2016,CE,2304905,0.0,0.5490278360609876,0.45097216393901246,0.0,1,1
2012,CE,2305001,0.6447816091954023,0.3552183908045977,0.0,0.0,0,0
2016,CE,2305001,0.0,1.0,0.0,0.0,0,0
2012,CE,2305233,0.0,1.0,0.0,0.0,1,0
2016,CE,2305233,0.0,0.9693284979497025,0.03067150205029747,0.0,1,1
2012,CE,2305308,0.3350237717908082,0.6649762282091918,0.0,0.0,1,0
2016,CE,2305308,0.599608492696883,0.400391507303117,0.0,0.0,1,1
2012,CE,2305407,1.0,0.0,0.0,0.0,0,0
2016,CE,2305407,0.5231597845601437,0.4768402154398564,0.0,0.0,0,0
2012,CE,2305506,0.5886262204985285,0.4113737795014714,0.0,0.0,1,0
2016,CE,2305506,0.3991317427978446,0.6008682572021554,0.0,0.0,1,1
2012,CE,2305605,0.0,1.0,0.0,0.0,0,0
2016,CE,2305605,0.8037758586061459,0.1962241413938542,0.0,0.0,0,0
2012,CE,2305704,0.5438385458433574,0.4561614541566426,0.0,0.0,0,0
2016,CE,2305704,0.46822829041024977,0.5317717095897502,0.0,0.0,0,0
2012,CE,2305803,0.4411350097767268,0.032013096266654543,0.5268518939566186,0.0,0,0
2016,CE,2305803,0.0,0.46689183554332414,0.5331081644566759,0.0,0,0
2012,CE,2305902,0.0,0.9941022280471822,0.005897771952817824,0.0,0,0
2016,CE,2305902,0.0,1.0,0.0,0.0,0,0
2012,CE,2306009,0.0,0.4440693225298222,0.5559306774701778,0.0,0,0
2016,CE,2306009,0.38305236128167913,0.0,0.6169476387183208,0.0,0,0
2012,CE,2306108,1.0,0.0,0.0,0.0,1,0
2016,CE,2306108,1.0,0.0,0.0,0.0,1,1
2012,CE,2306207,0.49463955637707946,0.5053604436229205,0.0,0.0,0,0
2016,CE,2306207,0.0,1.0,0.0,0.0,0,0
2012,CE,2306256,0.5488962044926413,0.45110379550735863,0.0,0.0,1,0
2016,CE,2306256,0.29286868220632356,0.7071313177936764,0.0,0.0,1,1
2012,CE,2306306,0.43708500427322333,0.5629149957267767,0.0,0.0,1,0
2016,CE,2306306,0.4050134659208618,0.5949865340791382,0.0,0.0,1,1
2012,CE,2306405,0.0,0.35967624166912643,0.6403237583308735,0.0,1,0
2016,CE,2306405,0.06851659605510507,0.5453270110266266,0.3861563929182683,0.0,1,1
2012,CE,2306504,0.0,1.0,0.0,0.0,1,0
2016,CE,2306504,0.0,0.9496442255062945,0.05035577449370553,0.0,1,1
2012,CE,2306553,0.0,1.0,0.0,0.0,1,0
2016,CE,2306553,0.2031136271734735,0.5441164577436313,0.25276991508289526,0.0,1,1
2012,CE,2306702,1.0,0.0,0.0,0.0,0,0
2016,CE,2306702,1.0,0.0,0.0,0.0,0,0
2012,CE,2306801,0.16183574879227053,0.8381642512077294,0.0,0.0,0,0
2016,CE,2306801,0.12626920072897682,0.8737307992710232,0.0,0.0,0,0
2012,CE,2306900,0.5687675780349486,0.4312324219650514,0.0,0.0,0,0
2016,CE,2306900,0.0,1.0,0.0,0.0,0,0
2012,CE,2307007,0.0,0.47266353066477323,0.5273364693352268,0.0,0,0
2016,CE,2307007,0.5183216662345519,0.0,0.4816783337654481,0.0,0,0
2012,CE,2307106,0.4819554800752108,0.5180445199247893,0.0,0.0,1,0
2016,CE,2307106,0.0,0.36118514845348043,0.6388148515465195,0.0,1,1
2012,CE,2307205,1.0,0.0,0.0,0.0,1,0
2016,CE,2307205,1.0,0.0,0.0,0.0,1,1
2012,CE,2307403,0.0,1.0,0.0,0.0,1,0
2016,CE,2307403,0.4489384489384489,0.5510615510615511,0.0,0.0,1,1
2012,CE,2307502,0.5612682090831191,0.4387317909168809,0.0,0.0,0,0
2016,CE,2307502,0.0,1.0,0.0,0.0,0,0
2012,CE,2307601,0.9871208028885793,0.0014499758337361043,0.011429221277684587,0.0,1,0
2016,CE,2307601,0.26090969398056013,0.7199965388941767,0.01909376712526319,0.0,1,1
2012,CE,2307635,0.393026941362916,0.606973058637084,0.0,0.0,0,0
2016,CE,2307635,0.0,0.8910746812386157,0.10892531876138434,0.0,0,0
2012,CE,2307650,0.9925992962988024,0.0,0.007400703701197645,0.0,1,0
2016,CE,2307650,0.720979926230671,0.27902007376932897,0.0,0.0,1,1
2012,CE,2307809,1.0,0.0,0.0,0.0,1,0
2016,CE,2307809,1.0,0.0,0.0,0.0,1,1
2012,CE,2307908,0.5099612617598229,0.4900387382401771,0.0,0.0,0,0
2016,CE,2307908,0.5597401034773192,0.43773312477439535,0.0025267717482854047,0.0,0,0
2012,CE,2308005,0.0,1.0,0.0,0.0,0,0
2016,CE,2308005,0.4607876712328767,0.5392123287671233,0.0,0.0,0,0
2012,CE,2308104,0.0,0.41104488216950225,0.5889551178304978,0.0,0,0
2016,CE,2308104,0.0,0.5758560821543349,0.42414391784566513,0.0,0,0
2012,CE,2308203,0.5669370272487013,0.0,0.4330629727512986,0.0,1,0
2016,CE,2308203,0.4816213214880622,0.22021099389228208,0.29816768461965576,0.0,1,1
2012,CE,2308302,0.0,0.5244730260807431,0.47552697391925686,0.0,1,0
2016,CE,2308302,0.0,1.0,0.0,0.0,1,1
2012,CE,2308351,1.0,0.0,0.0,0.0,0,0
2016,CE,2308351,0.53015941404567,0.46984058595433004,0.0,0.0,0,0
2012,CE,2308377,0.5342814689025684,0.46571853109743155,0.0,0.0,1,0
2016,CE,2308377,1.0,0.0,0.0,0.0,1,1
2012,CE,2308401,0.003382291618403373,0.4885789741926516,0.508038734188945,0.0,1,0
2016,CE,2308401,0.0,0.5348858489271172,0.46511415107288284,0.0,1,1
2012,CE,2308500,0.7752695174010563,0.16511106287533464,0.059619419723609,0.0,0,0
2016,CE,2308500,0.4648861716676052,0.5351138283323948,0.0,0.0,0,0
2012,CE,2308609,0.0,1.0,0.0,0.0,0,0
