municipality_id,year_election,first_regime,bvr_status,event_time,pct_low_ed_with_bvr,pct_high_ed_with_bvr,pct_with_bvr,cost_proxy_low_ed,cost_proxy_high_ed,compliance_gap,dilma_share_2010_runoff,dilma_share_2010_first_round,left_coalition_share_2010_first_round,log_population_2010,log_gdp_per_capita_2010,state,region,pc1_score,pc1_score_z,preference_simple_mean,pt_share_mean_runoff,left_share_dep_fed_mean,left_share_dep_est_mean,pca_merge
4309308,2018,hybrid,hybrid_bvr,0.0,0.23898766178450717,0.3647838769557147,0.3029481211630574,0.7610123382154929,0.6352161230442853,0.1257962151712075,0.45982313098113275,0.4199712126664268,0.5877653832313782,11.463777236703498,10.327834102774682,RS,Sul,-0.2279887944563021,-0.3812766832234393,-0.20351685471687775,0.4733093720403841,0.3612665234381967,0.21044578096835653,both
4309407,2016,hybrid,hybrid_bvr,0.0,0.46406679348974844,0.4731238370891048,0.46862099597638085,0.5359332065102516,0.5268761629108951,0.009057043599356385,0.47834931705899447,0.46120145540951957,0.5653077894111532,10.035129661587844,9.835559406016953,RS,Sul,-0.373732501637741,-0.625010930809357,-0.3393848975014628,0.3903589858927565,0.34858187373700494,0.2356586313144126,both
4309506,2016,hybrid,hybrid_bvr,0.0,0.04671236354404671,0.18577535950252624,0.10165847665847666,0.9532876364559533,0.8142246404974738,0.13906299595847954,0.5861940990907404,0.5808712121212121,0.6371212121212121,9.00146947994869,9.885526850773637,RS,Sul,0.5371547370406436,0.898309835819013,0.6037298525340258,0.5339122115943301,0.4789261058208938,0.4531138444074568,both
4309555,2016,hybrid,hybrid_bvr,0.0,0.06306306306306306,0.1445336627547869,0.09554296971189362,0.9369369369369369,0.8554663372452131,0.08147059969172385,0.5274761434682461,0.5200922266139657,0.5846508563899868,8.355614995760183,9.628171890580358,RS,Sul,0.12043604077411356,0.2014110135387299,0.1806656444971967,0.4522693385176518,0.37908960681043274,0.4183896789386862,both
4309605,2016,hybrid,hybrid_bvr,0.0,0.20951174897987898,0.2315354713313897,0.22125912408759124,0.790488251020121,0.7684645286686103,0.022023722351510705,0.543849172496161,0.5275333165702791,0.6143659374738077,9.817275855717062,10.792665615913014,RS,Sul,0.028205747180862866,0.04716983463421719,0.08529543093717867,0.4538647115297696,0.40872770974881195,0.32828299070391004,both
4309753,2016,hybrid,hybrid_bvr,0.0,0.0715603098487643,0.17270992366412213,0.09976057462090981,0.9284396901512357,0.8272900763358779,0.10114961381535784,0.701263229771253,0.7235602094240837,0.7849912739965096,8.382747094863314,9.253832785397757,RS,Sul,-0.4733075735672184,-0.7915351376132282,-0.5071386266519051,0.584305043587666,0.13727620643958469,0.15001161942256852,both
4309803,2016,hybrid,hybrid_bvr,0.0,0.06806930693069307,0.18383311603650587,0.11293582617483577,0.931930693069307,0.8161668839634941,0.1157638091058128,0.4469525959367946,0.46245847176079735,0.532890365448505,8.457443187010464,9.958134558765998,RS,Sul,0.2862012349744451,0.47862816181706574,0.4005197630556129,0.35921097264950425,0.4612279501189384,0.5514610099061428,both
4310009,2016,hybrid,hybrid_bvr,0.0,0.04753059440559441,0.12350597609561753,0.08107451075726267,0.9524694055944056,0.8764940239043825,0.07597538169002313,0.5011933174224343,0.4989255869478711,0.5688022284122562,9.86837837542256,10.173295264267475,RS,Sul,0.172588158268241,0.28862752094936583,0.2438161976127525,0.4487842364338018,0.3289431702590684,0.510796434187755,both
4310108,2016,hybrid,hybrid_bvr,0.0,0.06968792739027727,0.13359261059795818,0.09461150506237913,0.9303120726097227,0.8664073894020419,0.06390468320768092,0.5235049243578028,0.507556993378153,0.626143658696861,10.362809333435003,10.380922636129435,RS,Sul,0.19965487697350756,0.33389250319683256,0.27635488444438727,0.47651518028216433,0.3576173517157073,0.4613414976515416,both
4310207,2016,hybrid,hybrid_bvr,0.0,0.24839593744962116,0.3292517417136653,0.290096433968437,0.7516040625503788,0.6707482582863347,0.08085580426404412,0.5410448540001253,0.5201501094548108,0.617908891900344,11.276126602833017,9.933953887917882,RS,Sul,0.7111914140988708,1.189359784770377,0.8045691459967296,0.5211693530616207,0.3408495819016093,0.724692212603767,both
4310330,2016,hybrid,hybrid_bvr,0.0,0.11799544419134396,0.1536366730965619,0.13584176423780833,0.882004555808656,0.8463633269034381,0.03564122890521794,0.44849281622687576,0.4225878833208676,0.5287958115183246,9.779623565313742,9.561602845424666,RS,Sul,0.10277909247190972,0.17188244525726395,0.1613450323605239,0.44606150927107785,0.42780173638278085,0.37070474539988757,both
4310504,2016,hybrid,hybrid_bvr,0.0,0.04877456927930114,0.11527647610121837,0.07143998721431996,0.9512254307206989,0.8847235238987816,0.06650190682191723,0.6083829874666119,0.6015212338897106,0.649059792943165,8.996899596123358,9.166886895529544,RS,Sul,0.28255612323043006,0.47253226522244934,0.3235722146663056,0.5560272640393742,0.33356525727230996,0.43301777577517137,both
4310603,2016,hybrid,hybrid_bvr,0.0,0.1006606831214161,0.21156722619245472,0.14813628110648297,0.8993393168785839,0.7884327738075453,0.11090654307103862,0.5130722178374112,0.5025623505295524,0.5978817902289033,10.54951691976812,9.796448436017291,RS,Sul,0.323528054486744,0.5410516066748219,0.38107260480653615,0.5299276113119427,0.43964804538053676,0.3809614823329115,both
4310702,2016,hybrid,hybrid_bvr,0.0,0.08984830805134189,0.2979664014146773,0.15343057806591032,0.9101516919486581,0.7020335985853228,0.2081180933633354,0.5960975609756097,0.6240400667779633,0.6524207011686144,8.335911094196945,9.091462875232581,RS,Sul,1.3357006633375759,2.2337567945441696,1.4228061654367776,0.5965485415348843,0.6832529785096547,0.6281995022814515,both
4310801,2016,hybrid,hybrid_bvr,0.0,0.07136607924009498,0.16029121421520237,0.1160337552742616,0.928633920759905,0.8397087857847976,0.08892513497510739,0.5202793672164254,0.49792868166680204,0.6046624969539436,9.897167623791308,10.148818476222198,RS,Sul,-0.3770189490702272,-0.6305070157359637,-0.36023009051917004,0.44548482615673707,0.31271607579041916,0.2001713100330559,both
4311106,2016,hybrid,hybrid_bvr,0.0,0.21308050779366866,0.2235324275826711,0.2170221169036335,0.7869194922063314,0.7764675724173289,0.01045191978900245,0.5162659123055162,0.5152324959914484,0.5939337252805986,9.347751727799142,9.390182026695237,RS,Sul,-0.3354653325100488,-0.5610148938280158,-0.309115673793313,0.4609577619089196,0.24161182044625681,0.28820356174741685,both
