event_time,term,estimate,std.error,statistic,p.value,conf.low,conf.high
-8,fixest::.__event_time_plot__::-8:.__ever_treated__,0.002485915945034977,3.8247986939639973e-4,6.499468714413802,1.1151967136827539e-4,0.0016206863688537894,0.0033511455212161647
-6,fixest::.__event_time_plot__::-6:.__ever_treated__,8.65191041170184e-4,2.958509126713872e-4,2.924415657054891,0.016909907683886744,1.9592977995021917e-4,0.001534452302390149
-4,fixest::.__event_time_plot__::-4:.__ever_treated__,2.2850179251468277e-4,2.647815786446185e-4,0.862982212298729,0.4105537290284812,-3.704757521932572e-4,8.274793372226228e-4
-2,(reference period),0,NA,NA,NA,NA,NA
0,fixest::.__event_time_plot__::0:.__ever_treated__,0.008005065565289814,5.7289436594687e-4,13.973021975978378,2.0852937172207094e-7,0.006709088471836365,0.009301042658743262
2,fixest::.__event_time_plot__::2:.__ever_treated__,0.00434407203587965,6.20079011678654e-4,7.00567500925333,6.285251994750316e-5,0.0029413558581099512,0.005746788213649349
4,fixest::.__event_time_plot__::4:.__ever_treated__,0.0033244174620506617,5.194090445192879e-4,6.40038423883705,1.2521621643337707e-4,0.002149432571569183,0.00449940235253214
6,fixest::.__event_time_plot__::6:.__ever_treated__,0.0027208477315521285,6.297432999605711e-4,4.3205663827189325,0.001931573093557975,0.0012962694148221441,0.004145426048282113
8,fixest::.__event_time_plot__::8:.__ever_treated__,0.0028143126664769863,0.0010474820584679362,2.68674068803932,0.024929257819538628,4.447436250111362e-4,0.005183881707942836
