term,estimate,std.error,statistic,p.value,conf.low,conf.high
.__time_id__::-20,-0.12440136088049947,0.07516248862428135,-1.6550990149135567,0.0979770025295614,-0.2717583887766186,0.022955667015619713
.__time_id__::-16,-0.09600583815627031,0.04117977721072568,-2.331383136557248,0.019778892530045673,-0.17673932224206146,-0.015272354070479152
.__time_id__::-12,-0.05667736955785189,0.03850023665732334,-1.472130419932652,0.14105845641123732,-0.1321575798457218,0.018802840730018026
.__time_id__::-8,-0.018183947280804864,0.008180573483127217,-2.2228206027743695,0.026279429131379095,-0.034222067053358576,-0.0021458275082511524
.__time_id__::0,-0.004388181204802117,0.002446823032354551,-1.7934199354742126,0.0729756737099855,-0.00918520930265914,4.0884689305490697e-4
.__time_id__::4,-7.748485630912759e-4,0.00901377531860894,-0.0859627110398016,0.9315000406751701,-0.01844647127522853,0.016896774149045977
