term,estimate,std.error,conf.low,conf.high,statistic,p.value
2008,-0.12160593253875475,0.13850395464177367,-0.3930686953530003,0.14985683027549085,-0.8779961038172236,0.3799458331066622
2010,-0.22154022598726428,0.011600235798233764,-0.2442762703639747,-0.19880418161055385,-19.097907132283957,2.628125352580019e-81
2012,-0.20339052540445557,0.004350285110202445,-0.21191692754293323,-0.1948641232659779,-46.75337828489834,0
2014,-0.18130908386589623,0.0029868098220426085,-0.18716312354577022,-0.17545504418602223,-60.70325687555937,0
2016,-0.10450737905736088,0.0020885177537657723,-0.10860079863581429,-0.10041395947890747,-50.03901875812419,0
2018,-0.08772654648839996,0.0017001472225740566,-0.09105877381306092,-0.084394319163739,-51.59938229089374,0
