term,estimate,std.error,conf.low,conf.high,statistic,p.value
2008,-0.09645368448466034,0.09567461078715923,-0.2839724758623797,0.09106510689305906,-1.0081429513126974,0.31338584053975976
2010,-0.15200775058098284,0.008771424475705811,-0.16919942664647936,-0.13481607451548633,-17.32988193673653,2.7990250523937563e-67
2012,-0.15348359007130344,0.004678026728075508,-0.1626523539770472,-0.14431482616555968,-32.80947266721689,4.314140634709052e-236
2014,-0.14614918268668298,0.003531882652292295,-0.15307154548279767,-0.1392268198905683,-41.37996560894454,0
2016,-0.15486887825171516,0.002510732012478676,-0.15978982257100513,-0.1499479339324252,-61.68275924391612,0
2018,-0.16970575281904254,0.0024337909290162176,-0.1744758953858146,-0.1649356102522705,-69.7289774547893,0
