term,estimate,std.error,conf.low,conf.high,statistic,p.value
2008,-0.058670644976335375,0.021247599250403343,-0.10031517426506617,-0.017026115687604586,-2.7612834883085267,0.0057574676914949946
2010,-0.08608562317128204,0.004763296091243027,-0.09542151195781878,-0.0767497343847453,-18.072700399528845,5.229049309191392e-73
2012,-0.0888956391783203,0.001976672012162737,-0.09276984513140758,-0.08502143322523302,-44.972377122422486,0
2014,-0.069420229639611,0.0023636590364274233,-0.0740529162227414,-0.0647875430564806,-29.369815430120973,1.3346093121475198e-189
2016,-0.08393105107855914,0.0015294465648172785,-0.08692871126187951,-0.08093339089523877,-54.87674627494181,0
2018,-0.08099405525987638,0.0012827047341504656,-0.08350811034161032,-0.07848000017814244,-63.14317948901832,0
