term,estimate,std.error,conf.low,conf.high,event_time
0,-0.024030881565538523,0.015758500153259313,-0.054917541865926775,0.0068557787348497295,0
2,-0.07708399672599497,0.016981598055382113,-0.11036792891454392,-0.04380006453744603,2
4,0.20168509044253105,0.02513840793690243,0.1524138108862023,0.25095636999885984,4
6,0.28520163355382305,0.03226983352205482,0.2219527598505956,0.3484505072570505,6
8,-0.02951857275560103,0.04755772363511127,-0.12273171108041912,0.06369456556921706,8
