term,estimate,std.error,statistic,p.value,conf.low,conf.high
fixest::.__event_time_plot__::-8:.__ever_treated__,-0.05220540848989401,0.04717056487018152,-1.1067369795882012,0.29202327498749375,-0.15602712176230352,0.0516163047825155
fixest::.__event_time_plot__::-6:.__ever_treated__,-0.041719789037104,0.03875267148423653,-1.0765654970154614,0.3047189503359528,-0.12701384388781503,0.04357426581360702
fixest::.__event_time_plot__::-4:.__ever_treated__,-0.02939759434456924,0.02727675496559453,-1.0777526278932308,0.3042116346893675,-0.08943332723929873,0.030638138550160246
fixest::.__event_time_plot__::0:.__ever_treated__,0.020968149782458013,0.05013065088383587,0.4182700486184787,0.6837989978216483,-0.08936866887859954,0.13130496844351555
fixest::.__event_time_plot__::2:.__ever_treated__,0.013708027703311775,0.0736942542264449,0.18601216400386206,0.8558210641670311,-0.148491932233114,0.17590798763973756
fixest::.__event_time_plot__::4:.__ever_treated__,0.21513092504118436,0.19714872810232206,1.0912113261493088,0.29850481676997415,-0.21879049984296794,0.6490523499253367
fixest::.__event_time_plot__::6:.__ever_treated__,0.31884984350496953,0.23497136396740717,1.356973199292477,0.20198166322435357,-0.19831864163378482,0.8360183286437239
fixest::.__event_time_plot__::8:.__ever_treated__,0.2860523583261012,0.2689377071397558,1.06363797538235,0.3102849754712486,-0.30587554407757245,0.8779802607297749
