term,estimate,std.error,statistic,p.value,conf.low,conf.high
fixest::.__event_time_plot__::-8:.__ever_treated__,-0.044819641475906453,0.011617790986602067,-3.857845396564081,0.0038597520296508145,-0.07110091057214074,-0.018538372379672166
fixest::.__event_time_plot__::-6:.__ever_treated__,-0.019380736817181155,0.005659802533644158,-3.4242779146399913,0.00757648803200093,-0.032184099658687716,-0.006577373975674596
fixest::.__event_time_plot__::-4:.__ever_treated__,-0.0059136795757182645,0.004566909658480461,-1.2948974291043698,0.22758657193273335,-0.016244746971502144,0.004417387820065614
fixest::.__event_time_plot__::0:.__ever_treated__,-0.2906615712483484,0.011802594692785898,-24.626921351964203,1.4388178306711694e-9,-0.3173608953722381,-0.2639622471244587
fixest::.__event_time_plot__::2:.__ever_treated__,-0.23143081771298218,0.011589642552750334,-19.96876233754607,9.205558330794629e-9,-0.25764841062795724,-0.20521322479800713
fixest::.__event_time_plot__::4:.__ever_treated__,-0.1897314893730437,0.020787100583429138,-9.127366686448424,7.60974036747175e-6,-0.23675517785165467,-0.14270780089443275
fixest::.__event_time_plot__::6:.__ever_treated__,-0.13092769262714332,0.012737173563490063,-10.27917944075407,2.8440041577509438e-6,-0.1597411810375963,-0.10211420421669035
fixest::.__event_time_plot__::8:.__ever_treated__,-0.11252176990206518,0.013439240982860581,-8.372628338577094,1.5357844842335087e-5,-0.14292344515401442,-0.08212009465011594
