group,time,estimate,std.error,conf.low,conf.high,term,statistic,p.value
2010,2010,-0.45596967787537573,0.02152972728130444,-0.4981679433467324,-0.41377141240401905,1,-21.178609088621467,1.504081670805461e-99
2010,2012,-0.2796709879714521,0.021992986274628847,-0.32277724106972466,-0.23656473487317958,2,-12.716371686826411,4.7961865358995e-37
2010,2014,-0.16354384598547575,0.02502130246775091,-0.21258559882226752,-0.11450209314868397,3,-6.5361843651529234,6.310811508616993e-11
2010,2016,-0.043307928692958984,0.029252844699807594,-0.10064350430458187,0.0140276469186639,4,-1.480468964211328,0.13874813732924438
2010,2018,0.07766368538767407,0.032468650402909104,0.014025130597972224,0.14130224017737592,5,2.3919591490231946,0.016758707554664316
2012,2010,0.04480324066921986,0.005154946339463142,0.0346995458438721,0.05490693549456762,6,8.691310775872376,3.582814886667193e-18
2012,2012,-0.3575070676672366,0.010854175099970768,-0.3787812508631793,-0.3362328844712939,7,-32.937285825451575,6.433617794883835e-238
2012,2014,-0.2240795806722938,0.01162359334565772,-0.24686182362978293,-0.20129733771480468,8,-19.277995539649904,8.220065121330806e-83
2012,2016,-0.07023690998864882,0.014410785199258766,-0.09848204897919599,-0.041991770998101634,9,-4.873912768629812,1.0940931539514502e-6
2012,2018,0.06607382890326984,0.016868485284749494,0.033011597745160826,0.09913606006137884,10,3.9169983426434882,8.965836495990622e-5
2014,2010,0.008502230412934518,0.016631226160559745,-0.024094972861762577,0.041099433687631616,11,0.511220900422676,0.6091963852405156
2014,2012,0.021807584343356456,0.0163069275341822,-0.010153993623640657,0.05376916231035357,12,1.3373202461128197,0.18111812504974173
2014,2014,-0.443923310034163,0.017838099678428556,-0.478885985403883,-0.40896063466444305,13,-24.88624450120072,1.0484104840058717e-136
2014,2016,-0.2550198956309134,0.009855957375588757,-0.2743375720870673,-0.23570221917475942,14,-25.87469546718484,1.2834232987778334e-147
2014,2018,-0.111213554109349,0.019093946574771252,-0.14863768939590066,-0.07378941882279734,15,-5.824545160102992,5.726835133042359e-9
2016,2010,0.015547116110038348,0.003327129024067559,0.009025943222865932,0.022068288997210764,16,4.672832342110775,2.970742631746269e-6
2016,2012,0.019883943244233322,0.003471173822618761,0.01308044255190055,0.026687443936566094,17,5.728305253590631,1.0143891490779267e-8
2016,2014,0.0063075122554233755,0.0026081068879070493,0.0011956227551255588,0.011419401755721193,18,2.41842551954802,0.015587836339109871
2016,2016,-0.3791328578964015,0.006682287777386749,-0.39223014194007955,-0.36603557385272345,19,-56.736984476994415,0
2016,2018,-0.21887370091811922,0.007356310176399491,-0.23329206886386222,-0.20445533297237622,20,-29.753190889137556,1.5769140646251332e-194
2018,2010,0.017057728483469727,0.0026392049354261246,0.011884886810034523,0.02223057015690493,21,6.463207254011745,1.0250674220307916e-10
2018,2012,0.016535583155835653,0.003303065068322189,0.010061575621924163,0.023009590689747145,22,5.006133035167545,5.553438212798069e-7
2018,2014,0.013885179298555893,0.0021635206957434363,0.009644678734898757,0.01812567986221303,23,6.417862942505674,1.3820058802058615e-10
2018,2016,0.008315677733509818,0.002921555431669636,0.0025894290874373315,0.014041926379582303,24,2.8463186573042365,0.004422791198151829
2018,2018,-0.31467840689467713,0.005799608635282256,-0.32604563981983037,-0.3033111739695239,25,-54.25855892763397,0
