term,estimate,std.error,conf.low,conf.high,event_time
0,0.03780961011690473,0.0053500803797029,0.027323452572687045,0.04829576766112241,0
2,0.040576128925942964,0.005339692746889099,0.030110331142040328,0.0510419267098456,2
4,0.03413468794694983,0.005709515580779541,0.02294403740862193,0.04532533848527773,4
6,0.02620924288383642,0.007802193492779606,0.010916943637988393,0.041501542129684446,6
8,0.04040941260410012,0.011694240959611768,0.017488700323261056,0.06333012488493919,8
