term,estimate,std.error,conf.low,conf.high
2008,0.2722411385785213,0.2189233307631667,-0.15684858971728544,0.701330866874328
2010,0.006194288843328873,0.1806303227210879,-0.34784114369000335,0.36022972137666115
2012,0.17618256982146938,0.0699862991140034,0.0390094235580227,0.3133557160849161
2014,-0.0877271532950246,0.07444317229337126,-0.23363577099003224,0.05818146439998305
2016,0,NA,NA,NA
2018,0,NA,NA,NA
