term,estimate,std.error,conf.low,conf.high
2008,0.0625793180748354,0.07422396201965459,-0.0828996474836876,0.20805828363335838
2010,0.0047618980624878505,0.01621306906911458,-0.027015717312976723,0.03653951343795242
2012,0.013327856149547061,0.00910541704597782,-0.004518761260569465,0.031174473559663587
2014,0.011443133122830436,0.005121798984815827,0.0014044071125914152,0.021481859133069457
2016,0.012052846993829285,0.00365572201681351,0.004887631840874806,0.019218062146783763
2018,0.010188789268355933,0.0026651687373550515,0.004965058543140033,0.015412519993571834
2020,0.0033223472219464714,0.003149270151091222,-0.0028502222741923237,0.009494916718085267
2022,0.018819466691408254,0.003508125527348168,0.011943540657805844,0.025695392725010664
