term,estimate,std.error,conf.low,conf.high,statistic,p.value
2008,5.012225965264927e-4,3.903547718385523e-5,4.247144671268014e-4,5.777307259261839e-4,12.840181104121212,9.764577947281862e-38
2010,-6.083345839274624e-4,1.5026894156103956e-4,-9.028562973820539e-4,-3.1381287047287077e-4,-4.048305508829019,5.1589778309549016e-5
2012,-3.4432220731582595e-4,5.8370324242498646e-5,-4.587259405970485e-4,-2.2991847403460342e-4,-5.898925726116313,3.658758780798533e-9
2014,-7.480012794848427e-4,1.739960964531896e-4,-0.0010890273619836516,-4.0697519698603367e-4,-4.298954371577402,1.7160579360755238e-5
2016,-7.158151553092304e-4,7.17907870326453e-5,-8.565225123150003e-4,-5.751077983034605e-4,-9.970849810905806,2.0447175238887083e-23
2018,-7.443249581567439e-4,6.012537321758982e-5,-8.621685242202491e-4,-6.264813920932388e-4,-12.379548239361114,3.3723567799366445e-35
