event_time,estimate,std.error,conf.low,conf.high
-8,-0.038279479088586345,0.015478420764290802,-0.06861718378659631,-0.007941774390576372
-6,-0.007973152611473841,0.015446610657780174,-0.03824850950072298,0.0223022042777753
-4,0.03270435188245452,0.017697131907166295,-0.0019820266555914193,0.06739073042050045
-2,-0.02092769888259762,0.022864627069123757,-0.06574236793808019,0.023886970172884943
0,0.07510770218008009,0.02798264385616288,0.02026172022200084,0.12995368413815933
2,0.02131954371804569,0.02800603055917728,-0.03357227617794178,0.07621136361403316
4,0.13655518005087144,0.028060699704030218,0.08155620863097221,0.19155415147077068
6,0.06224981201500358,0.031240872492604762,0.001017701929498252,0.12348192210050891
8,-0.08124223508627387,0.04641867041083355,-0.17222282909150763,0.009738358918959883
