term,estimate,std.error,conf.low,conf.high
2008,-0.18084106476256748,0.371659104904462,-0.909292910375313,0.5476107808501781
2010,0.03252769394594003,0.12171428706629311,-0.20603230870399447,0.2710876965958745
2012,0.0554750359871793,0.05763237640239911,-0.057484421761522964,0.16843449373588157
2014,-0.01442078249174647,0.03431128467263717,-0.08167090045011532,0.052829335466622385
2016,0.07904979396709381,0.029147245806577356,0.0219211921862022,0.13617839574798543
2018,-0.0302163454675345,0.026377127411791254,-0.08191551519464535,0.021482824259576355
