term,estimate,std.error,conf.low,conf.high,statistic,p.value
2008,2.560015597666389e-4,3.37473498029278e-5,1.8985796957922554e-4,3.221451499540523e-4,7.585827072691472,3.303728059127863e-14
2010,-7.549451482042767e-4,1.571420166746023e-4,-0.0010629378413444896,-4.469524550640636e-4,-4.80422209273004,1.5535431285192162e-6
2012,-4.85260771747222e-4,5.465639463135579e-5,-5.923853367494877e-4,-3.7813620674495633e-4,-8.878389711216574,6.783521062830827e-19
2014,-8.713617205748058e-4,1.8664036113254676e-4,-0.0012371701064561467,-5.05553334693465e-4,-4.668667137629407,3.0316009222955125e-6
2016,-5.738905790447546e-4,3.967613821892235e-5,-6.516543809994756e-4,-4.961267770900337e-4,-14.46437593997126,2.0344177674294664e-47
2018,-6.19788491922544e-4,5.2581877651036167e-05,-7.228470783580664e-4,-5.167299054870215e-4,-11.787112206905578,4.548717672878829e-32
