group,time,estimate,std.error,conf.low,conf.high,term,statistic,p.value
2012,2000,-7.727851001927711e-5,7.401801073222721e-5,-2.2235114526174163e-4,6.779412522318739e-5,21,-1.0440500799034618,0.2964622201887751
2012,2002,-7.323757126113821e-5,5.636112815211975e-5,-1.8370335256733943e-4,3.722821004506301e-5,22,-1.299434089812195,0.19379499898857694
2012,2004,-3.968817945493814e-5,3.1414073125436514e-5,-1.0125863138850131e-4,2.1882272478625015e-5,23,-1.2633885232412585,0.20644958661497467
2012,2006,-3.1088672578339164e-5,2.2045172288740115e-5,-7.4296416297250207e-05,1.2119071140571885e-5,24,-1.410225883978151,0.15847299518256433
2012,2008,-8.954321519079296e-6,8.594147015324859e-6,-2.5798540146958417e-5,7.889897108799824e-6,25,-1.041909278851314,0.29745374177572376
2012,2010,0,NA,NA,NA,26,NA,NA
2012,2012,-5.678792659374104e-4,5.556203766574737e-5,-6.767788586699332e-4,-4.5897967320488765e-4,27,-10.220634263877871,1.602886239895667e-24
2012,2014,-5.39826881750849e-4,5.970052093161316e-5,-6.568377526350904e-4,-4.2281601086660754e-4,28,-9.042247426437362,1.5348321060208648e-19
2012,2016,-4.773509523005746e-4,6.003722118177095e-5,-5.950217435487109e-4,-3.596801610524383e-4,29,-7.9509168296668635,1.851362124608132e-15
2012,2018,-3.559859870000541e-4,6.5277110393071e-5,-4.8392677238531844e-4,-2.2804520161478969e-4,30,-5.453458108921455,4.939958750673575e-8
2014,2000,3.694864735679452e-5,9.107299457581312e-5,-1.4155114197601085e-4,2.154484366895999e-4,31,0.4057036614299188,0.6849603516748206
2014,2002,7.243228587985908e-5,7.638211232832533e-5,-7.727390334675137e-5,2.2213847510646953e-4,32,0.948288593650198,0.34298255605085987
2014,2004,4.257879161572823e-5,5.2002973093012576e-5,-5.93451627355819e-5,1.4450274596703835e-4,33,0.8187761022734557,0.4129141679266176
2014,2006,3.136999647566416e-5,4.073188406948913e-5,-4.846302932299529e-5,1.1120302227432362e-4,34,0.7701582480728496,0.44120602730781283
2014,2008,7.398882603458697e-6,2.7406671880051217e-5,-4.631720721754833e-5,6.111497242446572e-5,35,0.26996647516491046,0.7871860452252154
2014,2010,2.0811209356178513e-6,1.4934880017488291e-5,-2.7190706012086124e-5,3.135294788332183e-5,36,0.13934634447554461,0.8891764694886923
2014,2012,0,NA,NA,NA,37,NA,NA
2014,2014,-9.531591993995027e-4,1.8530888696566473e-4,-0.0013163579438674093,-5.899604549315961e-4,38,-5.143623789484583,2.694889382323521e-7
2014,2016,-8.908246870929998e-4,1.8564151434125416e-4,-0.0012546753692373339,-5.269740049486658e-4,39,-4.798628637856551,1.5975568891645628e-6
2014,2018,-7.701012752319151e-4,1.8411976021859609e-4,-0.001130969374102514,-4.0923317636131623e-4,40,-4.182610678601867,2.8818064585661818e-5
2016,2000,4.160827687144753e-4,7.238929924105221e-5,2.742023493359203e-4,5.579631880930303e-4,41,5.747849103068998,9.038584604676872e-9
2016,2002,3.7987973610219874e-4,6.03709540096854e-5,2.615548405308914e-4,4.982046316735061e-4,42,6.292425593295314,3.1254315444835597e-10
2016,2004,2.52754310960926e-4,3.975502206098184e-5,1.748358995168063e-4,3.306727224050457e-4,43,6.357795766613233,2.0466933612058834e-10
2016,2006,1.876886435917376e-4,3.11539762285088e-5,1.2662797220864338e-4,2.4874931497483185e-4,44,6.024548591007299,1.6958225289757946e-9
2016,2008,8.014690624762897e-5,1.916704994168711e-5,4.25801786720417e-5,1.1771363382321625e-4,45,4.181494100107423,2.8959976715501126e-5
2016,2010,5.7252238749911544e-5,1.301944064716423e-5,3.17346039826128e-5,8.276987351721029e-5,46,4.397442278933979,1.0953400101650372e-5
2016,2012,2.616378662016141e-5,6.4524703323149565e-6,1.3517177157510905e-5,3.881039608281192e-5,47,4.05484803070371,5.016690688775966e-5
2016,2014,0,NA,NA,NA,48,NA,NA
2016,2016,-4.8260727278391863e-4,3.499656743846063e-5,-5.511992845458286e-4,-4.1401526102200864e-4,49,-13.79013166455695,2.922260991708289e-43
2016,2018,-6.651738853055906e-4,4.663401453192131e-5,-7.565748742426738e-4,-5.737728963685074e-4,50,-14.263706266383616,3.683598984577909e-46
2018,2000,7.743710436961624e-4,1.2200754179936667e-4,5.352406559271385e-4,0.0010135014314651863,51,6.346911283316931,2.1968072697567194e-10
2018,2002,6.687480214550691e-4,1.055019340663242e-4,4.6196803038575434e-4,8.755280125243839e-4,52,6.338727601284144,2.3167041434587053e-10
2018,2004,4.7221490801001493e-4,7.837917620405833e-5,3.185945455121418e-4,6.25835270507888e-4,53,6.0247495684391295,1.6937166906968864e-9
2018,2006,3.906585871105292e-4,6.62860223588452e-5,2.6074037060877585e-4,5.205768036122825e-4,54,5.893528879975097,3.780339936931309e-9
2018,2008,2.382195960658381e-4,4.1372850800905974e-5,1.5713029855831328e-4,3.193088935733629e-4,55,5.757872407975851,8.518069831147348e-9
2018,2010,1.8788050217756404e-4,3.062273969919526e-5,1.2786103525919642e-4,2.4789996909593164e-4,56,6.135326362797689,8.498454389024288e-10
2018,2012,1.2260202922675402e-4,2.0856222407970497e-5,8.172458445357461e-5,1.6347947399993344e-4,57,5.878438905594905,4.141536048988724e-9
2018,2014,6.376847377073813e-5,1.2035355046621927e-5,4.017961133820677e-5,8.735733620326947e-5,58,5.298428963974486,1.1680330120959694e-7
2018,2016,0,NA,NA,NA,59,NA,NA
2018,2018,-6.19788491922544e-4,4.7557952716890295e-5,-7.130003664261078e-4,-5.265766174189802e-4,60,-13.032278651945102,8.017694859563245e-39
