term,estimate,std.error,conf.low,conf.high,statistic,p.value
2008,9.616670226866179e-5,2.6353438715446177e-5,4.451491151760379e-5,1.478184930197198e-4,3.64911400394579,2.631463127956809e-4
2010,-8.363548470557371e-4,1.5126249049739117e-4,-0.001132823880642456,-5.398858134690182e-4,-5.52916221533561,3.2176371230173744e-8
2012,-6.088096744831282e-4,5.048909620248988e-5,-7.077664846519864e-4,-5.0985286431427e-4,-12.058240695009799,1.7549159887439467e-33
2014,-8.057059020632716e-4,1.1277798784306121e-4,-0.0010267466964845675,-5.846651076419757e-4,-7.1441769575147065,9.053670691305527e-13
2016,-5.661523710373587e-4,4.0249173968873345e-5,-6.450393024238375e-4,-4.872654396508799e-4,-14.066186090556592,6.128663381840975e-45
2018,-6.372300088503876e-4,3.740824293076654e-5,-7.105488177196151e-4,-5.6391119998116e-4,-17.034481144429684,4.5576591813647975e-65
