event_time,estimate,std.error,conf.low,conf.high,statistic,p.value
-8,1.1462449793556356e-4,2.0825780454425592e-5,7.38067182949512e-5,1.554422775761759e-4,5.503971300686848,3.713300226826032e-8
-6,7.554740779185218e-5,1.4538230247368787e-5,4.7053000108058526e-5,1.0404181547564583e-4,5.196465216632897,2.031135843845114e-7
-4,3.789141651086882e-5,7.624233332403962e-6,2.2948193769627257e-5,5.283463925211038e-5,4.969865802745763,6.699925661815279e-7
-2,0,NA,NA,NA,NA,NA
0,-6.044883282514353e-4,3.165069066072768e-5,-0.00066652254203227975,-5.424541144705908e-4,-19.098740521371532,2.586514102921806e-81
2,-6.994658540250449e-4,4.704844828712674e-5,-7.916791181963085e-4,-6.072525898537813e-4,-14.866927167424366,5.403723252758832e-50
4,-6.748677798586354e-4,1.1575520996865487e-4,-9.017438224200706e-4,-4.4799173729720003e-4,-5.8301287695074935,5.538462016142672e-9
6,-4.168433376649417e-4,6.465631614426753e-5,-5.435673886807417e-4,-2.9011928664914174e-4,-6.447062909288551,1.1403846171975163e-10
8,-5.398269276181125e-4,1.588610455444818e-4,-8.51188855431674e-4,-2.28464999804551e-4,-3.3981076088722992,6.785372453953521e-4
