term,estimate,std.error,conf.low,conf.high,event_time
0,0.004388538745293773,0.0029968166447059495,-0.001485221878329888,0.010262299368917434,0
2,-0.013098145670160691,0.0037723057570521533,-0.020491864953982912,-0.005704426386338471,2
4,-0.022077921299801805,0.005767122268531488,-0.03338148094612352,-0.01077436165348009,4
6,0.010842230701339432,0.0059785994012717374,-8.758241251531733e-4,0.022560285527832038,6
8,0.04825312190527294,0.014002081317130197,0.02080904252369776,0.07569720128684812,8
