term,estimate,std.error,conf.low,conf.high,event_time
0,0.09853364277860663,0.017014227380570793,0.06518575711268787,0.1318815284445254,0
2,-2.678151999964181e-4,0.016920822505326855,-0.03343262731043706,0.03289699691044422,2
4,-0.025600477657857206,0.01673934359301797,-0.05840959110017242,0.007208635784458014,4
6,-0.02015423111067694,0.020862036360781676,-0.061043822377809025,0.020735360156455142,6
8,-0.03735210987596336,0.031374304368439,-0.0988457464381038,0.024141526686177084,8
