term,estimate,std.error,conf.low,conf.high,event_time
0,0.07485168630569485,0.011009939001734461,0.0532722058622953,0.09643116674909438,0
2,0.07274944614797577,0.010826685998163312,0.05152914159157568,0.09396975070437585,2
4,0.10534609347463224,0.010902268938213548,0.08397764635573368,0.1267145405935308,4
6,0.10328987552711874,0.014545345451591168,0.07478099844200005,0.13179875261223742,6
8,0.11085704730507186,0.02086364903270718,0.06996429520096578,0.15174979940917793,8
