event_time,term,estimate,std.error,statistic,p.value,conf.low,conf.high
-8,fixest::.__event_time_plot__::-8:.__ever_treated__,-0.007314890888690755,0.0024716720189479876,-2.959490916519003,0.015972720744118367,-0.012906201450441846,-0.0017235803269396643
-6,fixest::.__event_time_plot__::-6:.__ever_treated__,-0.0032886406698209893,0.0023438938965753718,-1.403067209921905,0.19414154404999606,-0.00859089703679796,0.002013615697155983
-4,fixest::.__event_time_plot__::-4:.__ever_treated__,-0.0014171666977855313,0.0022289754185472995,-0.6357928786442821,0.540739406145798,-0.006459459406553432,0.0036251260109823693
-2,(reference period),0,NA,NA,NA,NA,NA
0,fixest::.__event_time_plot__::0:.__ever_treated__,-0.08883857665531807,0.002161520151112141,-41.10004554415512,1.488843251757373e-11,-0.09372827494768905,-0.08394887836294708
2,fixest::.__event_time_plot__::2:.__ever_treated__,-0.07824538952842958,0.0030449994053783885,-25.696356258797486,9.862162006973988e-10,-0.08513365674402257,-0.07135712231283659
4,fixest::.__event_time_plot__::4:.__ever_treated__,-0.06455671776404541,0.005771865204480524,-11.1847237378191,1.3987895751615697e-6,-0.07761358397906676,-0.05149985154902407
6,fixest::.__event_time_plot__::6:.__ever_treated__,-0.06053851308186606,0.004414253017468932,-13.714327847155884,2.4503537396331514e-7,-0.070524247163737,-0.05055277899999512
8,fixest::.__event_time_plot__::8:.__ever_treated__,-0.053850451208046185,0.004506911672736969,-11.948415038572021,7.987629823030506e-7,-0.06404579373062697,-0.04365510868546541
