municipality_id,year_election,first_regime,bvr_status,event_time,pct_low_ed_with_bvr,pct_high_ed_with_bvr,pct_with_bvr,cost_proxy_low_ed,cost_proxy_high_ed,compliance_gap,dilma_share_2010_runoff,dilma_share_2010_first_round,left_coalition_share_2010_first_round,log_population_2010,log_gdp_per_capita_2010,state,region
2311231,2018,hybrid,hybrid_bvr,0.0,0.4691018950837682,0.5831435079726651,0.506207152121549,0.5308981049162318,0.4168564920273349,0.11404161288889691,0.9174287251210328,0.8848597141344626,0.9269454737956591,8.72029728739272,8.343647897681299,CE,Nordeste
2311264,2018,hybrid,hybrid_bvr,0.0,0.3367496339677892,0.3988012909174735,0.3526160869826395,0.6632503660322109,0.6011987090825265,0.06205165694968434,0.8052066450567261,0.7856840769718757,0.8216324804398393,9.899529730681785,8.18605582807869,CE,Nordeste
2311306,2016,hybrid,hybrid_bvr,0.0,0.0670624004632981,0.14300978757960423,0.09768300467539637,0.9329375995367019,0.8569902124203957,0.07594738711630612,0.6058119658119658,0.5724499016637432,0.655078934779142,11.297303555054865,8.87489435666192,CE,Nordeste
2311702,2018,hybrid,hybrid_bvr,0.0,0.5735210195929237,0.6791452991452992,0.6104228961982059,0.4264789804070763,0.3208547008547008,0.10562427955237552,0.85410489724977,0.8102228889841406,0.8717316759537077,9.875859385418654,8.420595109890469,CE,Nordeste
2311801,2016,hybrid,hybrid_bvr,0.0,0.14973392868065324,0.2793590050227218,0.20026114530871106,0.8502660713193467,0.7206409949772782,0.12962507634206857,0.7874711653372614,0.7140303327374431,0.8528631566806989,11.153861956395138,9.016547198308356,CE,Nordeste
2311900,2018,hybrid,hybrid_bvr,0.0,0.6616244656363038,0.8065939168794984,0.7081161578555473,0.33837553436369616,0.19340608312050156,0.1449694512431946,0.8347222222222223,0.8050966833141248,0.8582404917402997,9.664722620318962,8.128411400157407,CE,Nordeste
2311959,2018,hybrid,hybrid_bvr,0.0,0.5095936239299419,0.6204330175913396,0.5344459686023472,0.4904063760700581,0.3795669824086604,0.11083939366139772,0.8397419995038452,0.8514415376401495,0.8952215696743193,9.645558438233694,8.230170967223303,CE,Nordeste
2312007,2018,hybrid,hybrid_bvr,0.0,0.365973579764232,0.5417271407837445,0.4235354900246403,0.6340264202357679,0.4582728592162555,0.1757535610195125,0.8539205155746509,0.8079502205038361,0.8612336132423126,10.307151038697665,8.213764104800472,CE,Nordeste
2312205,2016,hybrid,hybrid_bvr,0.0,0.15497112468320245,0.355525965379494,0.21873762796221932,0.8450288753167976,0.644474034620506,0.20055484069629154,0.7772843801501557,0.7303060485331402,0.7943227091633466,10.66342852170508,8.573956845549658,CE,Nordeste
2312403,2016,hybrid,hybrid_bvr,0.0,0.16792030087220933,0.33534954053739674,0.23593909110284889,0.8320796991277907,0.6646504594626033,0.1674292396651874,0.7436831975101356,0.6043317485472794,0.8324596692267057,10.68944178268228,9.37598030894842,CE,Nordeste
2312502,2018,hybrid,hybrid_bvr,0.0,0.4961900493052443,0.5417844166330238,0.5120967741935484,0.5038099506947558,0.4582155833669762,0.045594367327779495,0.9100646352723915,0.8327968187843211,0.9308843022154895,8.974618038455112,8.809314761786426,CE,Nordeste
2312700,2018,hybrid,hybrid_bvr,0.0,0.45099170573386227,0.4863654327493084,0.4631181894383906,0.5490082942661377,0.5136345672506917,0.03537372701544611,0.6990311135371179,0.6605588963565617,0.7312345242306332,10.183729515890214,8.551024469739884,CE,Nordeste
2313104,2018,hybrid,hybrid_bvr,0.0,0.6703421334509483,0.7321746413988064,0.6934361112203563,0.3296578665490517,0.2678253586011936,0.061832507947858106,0.870502346601773,0.8142006802721088,0.902332361516035,10.282060965175976,8.73152664637308,CE,Nordeste
2313203,2018,hybrid,hybrid_bvr,0.0,0.3349303692347004,0.4125488801990757,0.3553843262544634,0.6650696307652997,0.5874511198009242,0.07761851096437533,0.7189692197566213,0.6969051783134362,0.7413884875674853,10.144510313937575,8.261584571686372,CE,Nordeste
2313252,2018,hybrid,hybrid_bvr,0.0,0.6951288320481475,0.7799043062200957,0.7206249179466981,0.30487116795185254,0.22009569377990434,0.0847754741719482,0.85128426505504,0.846686007587592,0.884177638919884,9.094929520464856,8.194130088012407,CE,Nordeste
