municipality_id,year_election,first_regime,bvr_status,event_time,pct_low_ed_with_bvr,pct_high_ed_with_bvr,pct_with_bvr,cost_proxy_low_ed,cost_proxy_high_ed,compliance_gap,dilma_share_2010_runoff,dilma_share_2010_first_round,left_coalition_share_2010_first_round,log_population_2010,log_gdp_per_capita_2010,state,region
2932101,2018,hybrid,hybrid_bvr,2.0,0.39545056867891515,0.5073891625615764,0.4287466274221241,0.6045494313210849,0.4926108374384236,0.11193859388266125,0.6725068758276459,0.6779820346772509,0.7530812617505744,9.890908770329268,8.45491910872103,BA,Nordeste
2932408,2018,hybrid,hybrid_bvr,2.0,0.1146998982706002,0.250544069640914,0.15764441369768245,0.8853001017293998,0.749455930359086,0.13584417137031382,0.7145419426048565,0.7066917728852838,0.7562282734646582,9.519661619531444,8.272816632501357,BA,Nordeste
2932606,2018,hybrid,hybrid_bvr,2.0,0.7597938144329897,0.8279678068410463,0.7808811959087333,0.24020618556701034,0.17203219315895368,0.06817399240805666,0.79209926563687,0.8026652308520662,0.8469511374343788,9.709052927858371,8.768376701644234,BA,Nordeste
2932705,2018,hybrid,hybrid_bvr,2.0,0.24533400895194662,0.35446313065976714,0.27927041111754486,0.7546659910480533,0.6455368693402328,0.10912912170782052,0.6777727478497058,0.6518008758602198,0.7801412101170793,9.89530415972811,8.560820945157452,BA,Nordeste
2933000,2018,hybrid,hybrid_bvr,2.0,0.7406294034758102,0.8591272137978933,0.7937149968886124,0.2593705965241898,0.14087278620210675,0.11849781032208306,0.5983920068690969,0.5651796288985392,0.6318199763126727,10.108874382261078,8.422112626942106,BA,Nordeste
2933109,2018,hybrid,hybrid_bvr,2.0,0.10188055383343667,0.255418863503222,0.14181041062433217,0.8981194461665634,0.744581136496778,0.15353830966978535,0.6633318834275772,0.5935992985532661,0.6946514686540991,9.066585468331045,8.347606275829017,BA,Nordeste
2933158,2018,hybrid,hybrid_bvr,2.0,0.17513290017720023,0.33852459016393444,0.2176546949372566,0.8248670998227998,0.6614754098360656,0.1633916899867342,0.6580915891260719,0.6185891501573783,0.7170894278837252,9.47830431356186,8.297676498068187,BA,Nordeste
2933257,2018,hybrid,hybrid_bvr,2.0,0.13019271948608138,0.28139085640695427,0.16773675762439808,0.8698072805139186,0.7186091435930457,0.1511981369208729,0.7554774141195564,0.7565408978242908,0.7942715505370421,8.824677891164198,9.075227898168508,BA,Nordeste
2933505,2018,hybrid,hybrid_bvr,2.0,0.5419662029689105,0.7241521068859198,0.5988700564971752,0.4580337970310895,0.2758478931140802,0.18218590391700928,0.6947542794036444,0.6390474100087796,0.740342405618964,10.007351949566416,8.898535026234248,BA,Nordeste
2933604,2018,hybrid,hybrid_bvr,2.0,0.5249298705999457,0.6925515055467512,0.5855497985031664,0.47507012940005433,0.30744849445324884,0.1676216349468055,0.794027389731141,0.7712722948870392,0.8368608799048751,10.726258500889578,8.377382714834502,BA,Nordeste
