year,state,municipality_id,pct_mayor_R,pct_mayor_C,pct_mayor_L,pct_mayor_IDK,treated_bvr_2016,group,post_2016,treated_x_post
2020,CE,2304905,0.07720389399675501,0.922796106003245,0.0,0.0,1,Strict BVR in 2016,1,1
2000,CE,2305233,0.5041421615126794,0.49585783848732057,0.0,0.0,1,Strict BVR in 2016,0,0
2004,CE,2305233,0.4735774369124196,0.5264225630875804,0.0,0.0,1,Strict BVR in 2016,0,0
2008,CE,2305233,0.4433630711002974,0.5201067856177345,0.0365301432819681,0.0,1,Strict BVR in 2016,0,0
2012,CE,2305233,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2016,CE,2305233,0.0,0.9693284979497025,0.03067150205029747,0.0,1,Strict BVR in 2016,1,1
2020,CE,2305233,0.3727260385555254,0.6188116571635442,0.0084623042809304,0.0,1,Strict BVR in 2016,1,1
2000,CE,2305308,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2004,CE,2305308,0.010247875974424104,0.9897521240255759,0.0,0.0,1,Strict BVR in 2016,0,0
2008,CE,2305308,0.0,0.9204776216391845,0.07952237836081553,0.0,1,Strict BVR in 2016,0,0
2012,CE,2305308,0.3350237717908082,0.6649762282091918,0.0,0.0,1,Strict BVR in 2016,0,0
2016,CE,2305308,0.599608492696883,0.400391507303117,0.0,0.0,1,Strict BVR in 2016,1,1
2020,CE,2305308,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,1,1
2000,CE,2305506,0.0,0.9906160274516211,0.009383972548378814,0.0,1,Strict BVR in 2016,0,0
2004,CE,2305506,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2008,CE,2305506,0.0010509200507614212,0.9740046002538071,0.02494447969543147,0.0,1,Strict BVR in 2016,0,0
2012,CE,2305506,0.5886262204985285,0.4113737795014714,0.0,0.0,1,Strict BVR in 2016,0,0
2016,CE,2305506,0.3991317427978446,0.6008682572021554,0.0,0.0,1,Strict BVR in 2016,1,1
2020,CE,2305506,0.5525069897483691,0.4353215284249767,0.012171481826654241,0.0,1,Strict BVR in 2016,1,1
2000,CE,2306108,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2004,CE,2306108,0.9992939099735216,0.0,0.000706090026478376,0.0,1,Strict BVR in 2016,0,0
2008,CE,2306108,0.6092572658772875,0.3907427341227126,0.0,0.0,1,Strict BVR in 2016,0,0
2012,CE,2306108,1.0,0.0,0.0,0.0,1,Strict BVR in 2016,0,0
2016,CE,2306108,1.0,0.0,0.0,0.0,1,Strict BVR in 2016,1,1
2020,CE,2306108,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,1,1
2000,CE,2306256,0.37834581289267577,0.6216541871073242,0.0,0.0,1,Strict BVR in 2016,0,0
2004,CE,2306256,0.0,0.9891544117647059,0.010845588235294117,0.0,1,Strict BVR in 2016,0,0
2008,CE,2306256,0.5226507499234772,0.4773492500765228,0.0,0.0,1,Strict BVR in 2016,0,0
2012,CE,2306256,0.5488962044926413,0.45110379550735863,0.0,0.0,1,Strict BVR in 2016,0,0
2016,CE,2306256,0.29286868220632356,0.7071313177936764,0.0,0.0,1,Strict BVR in 2016,1,1
2020,CE,2306256,0.8193301605657608,0.1806698394342392,0.0,0.0,1,Strict BVR in 2016,1,1
2000,CE,2306306,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2004,CE,2306306,0.4923719286976072,0.5076280713023928,0.0,0.0,1,Strict BVR in 2016,0,0
2008,CE,2306306,0.4958101542144919,0.5041898457855081,0.0,0.0,1,Strict BVR in 2016,0,0
2012,CE,2306306,0.43708500427322333,0.5629149957267767,0.0,0.0,1,Strict BVR in 2016,0,0
2016,CE,2306306,0.4050134659208618,0.5949865340791382,0.0,0.0,1,Strict BVR in 2016,1,1
2020,CE,2306306,0.6228849825531635,0.3771150174468365,0.0,0.0,1,Strict BVR in 2016,1,1
2000,CE,2306405,0.35648286884427133,0.5748177005294176,0.06869943062631106,0.0,1,Strict BVR in 2016,0,0
2004,CE,2306405,0.14597164002487015,0.8540283599751298,0.0,0.0,1,Strict BVR in 2016,0,0
2008,CE,2306405,0.00935348829062374,0.9906465117093762,0.0,0.0,1,Strict BVR in 2016,0,0
2012,CE,2306405,0.0,0.35967624166912643,0.6403237583308735,0.0,1,Strict BVR in 2016,0,0
2016,CE,2306405,0.06851659605510507,0.5453270110266266,0.3861563929182683,0.0,1,Strict BVR in 2016,1,1
2020,CE,2306405,0.1850745035392624,0.3775442752086374,0.43738122125210016,0.0,1,Strict BVR in 2016,1,1
2000,CE,2306504,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2004,CE,2306504,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2008,CE,2306504,0.07367986798679868,0.8774752475247525,0.04884488448844884,0.0,1,Strict BVR in 2016,0,0
2012,CE,2306504,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2016,CE,2306504,0.0,0.9496442255062945,0.05035577449370553,0.0,1,Strict BVR in 2016,1,1
2020,CE,2306504,0.18004904675263034,0.8199509532473697,0.0,0.0,1,Strict BVR in 2016,1,1
2000,CE,2306553,0.556552836406984,0.4434471635930159,0.0,0.0,1,Strict BVR in 2016,0,0
2004,CE,2306553,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2008,CE,2306553,0.3732122149207576,0.6267877850792424,0.0,0.0,1,Strict BVR in 2016,0,0
2012,CE,2306553,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2016,CE,2306553,0.2031136271734735,0.5441164577436313,0.25276991508289526,0.0,1,Strict BVR in 2016,1,1
2020,CE,2306553,0.4554480122959332,0.5290159099405973,0.015536077763469448,0.0,1,Strict BVR in 2016,1,1
2000,CE,2306702,0.38481136697697205,0.615188633023028,0.0,0.0,0,Never BVR,0,0
2004,CE,2306702,0.0,0.9341036288138653,0.06589637118613469,0.0,0,Never BVR,0,0
2008,CE,2306702,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2012,CE,2306702,1.0,0.0,0.0,0.0,0,Never BVR,0,0
2016,CE,2306702,1.0,0.0,0.0,0.0,0,Never BVR,1,0
2020,CE,2306702,1.0,0.0,0.0,0.0,0,Never BVR,1,0
2000,CE,2306801,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2004,CE,2306801,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2008,CE,2306801,0.45920303605313095,0.540796963946869,0.0,0.0,0,Never BVR,0,0
2012,CE,2306801,0.16183574879227053,0.8381642512077294,0.0,0.0,0,Never BVR,0,0
2016,CE,2306801,0.12626920072897682,0.8737307992710232,0.0,0.0,0,Never BVR,1,0
2020,CE,2306801,0.0,1.0,0.0,0.0,0,Never BVR,1,0
2000,CE,2307106,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2004,CE,2307106,0.0,0.6013748139749132,0.3986251860250868,0.0,1,Strict BVR in 2016,0,0
2008,CE,2307106,0.0,0.777806779992822,0.22219322000717806,0.0,1,Strict BVR in 2016,0,0
2012,CE,2307106,0.4819554800752108,0.5180445199247893,0.0,0.0,1,Strict BVR in 2016,0,0
2016,CE,2307106,0.0,0.36118514845348043,0.6388148515465195,0.0,1,Strict BVR in 2016,1,1
2020,CE,2307106,0.0,0.9405438435685916,0.059456156431408495,0.0,1,Strict BVR in 2016,1,1
2000,CE,2307205,0.6718012422360249,0.32819875776397517,0.0,0.0,1,Strict BVR in 2016,0,0
2004,CE,2307205,0.625695931477516,0.37430406852248393,0.0,0.0,1,Strict BVR in 2016,0,0
2008,CE,2307205,0.5334928229665071,0.4665071770334928,0.0,0.0,1,Strict BVR in 2016,0,0
2012,CE,2307205,1.0,0.0,0.0,0.0,1,Strict BVR in 2016,0,0
2016,CE,2307205,1.0,0.0,0.0,0.0,1,Strict BVR in 2016,1,1
2020,CE,2307205,0.7139194139194139,0.28608058608058606,0.0,0.0,1,Strict BVR in 2016,1,1
2000,CE,2307403,0.5966098864395457,0.40339011356045423,0.0,0.0,1,Strict BVR in 2016,0,0
2004,CE,2307403,0.5322231349413785,0.4538869389888731,0.013889926069748338,0.0,1,Strict BVR in 2016,0,0
2008,CE,2307403,0.0,0.49971387696709585,0.5002861230329041,0.0,1,Strict BVR in 2016,0,0
2012,CE,2307403,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2016,CE,2307403,0.4489384489384489,0.5510615510615511,0.0,0.0,1,Strict BVR in 2016,1,1
2020,CE,2307403,0.013322013975053875,0.9866779860249462,0.0,0.0,1,Strict BVR in 2016,1,1
2000,CE,2307601,0.3492747941983536,0.6507252058016464,0.0,0.0,1,Strict BVR in 2016,0,0
2004,CE,2307601,0.2939521800281294,0.7060478199718706,0.0,0.0,1,Strict BVR in 2016,0,0
2008,CE,2307601,0.6642948584357974,0.3312691655006103,0.004435976063592247,0.0,1,Strict BVR in 2016,0,0
2012,CE,2307601,0.9871208028885793,0.0014499758337361043,0.011429221277684587,0.0,1,Strict BVR in 2016,0,0
2016,CE,2307601,0.26090969398056013,0.7199965388941767,0.01909376712526319,0.0,1,Strict BVR in 2016,1,1
2020,CE,2307601,0.3700831024930748,0.5730864557515672,0.056830441755357924,0.0,1,Strict BVR in 2016,1,1
2000,CE,2307650,0.48104752563051745,0.5189524743694826,0.0,0.0,1,Strict BVR in 2016,0,0
2004,CE,2307650,0.6371959678165171,0.3583341040106045,0.004469928172878325,0.0,1,Strict BVR in 2016,0,0
2008,CE,2307650,0.9857077498408657,0.0,0.01429225015913431,0.0,1,Strict BVR in 2016,0,0
2012,CE,2307650,0.9925992962988024,0.0,0.007400703701197645,0.0,1,Strict BVR in 2016,0,0
2016,CE,2307650,0.720979926230671,0.27902007376932897,0.0,0.0,1,Strict BVR in 2016,1,1
2020,CE,2307650,0.014869763412644345,0.9215552695985668,0.0635749669887888,0.0,1,Strict BVR in 2016,1,1
2000,CE,2307809,0.4513939174511224,0.5486060825488777,0.0,0.0,1,Strict BVR in 2016,0,0
2004,CE,2307809,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2008,CE,2307809,0.5961964921712251,0.40380350782877494,0.0,0.0,1,Strict BVR in 2016,0,0
2012,CE,2307809,1.0,0.0,0.0,0.0,1,Strict BVR in 2016,0,0
2016,CE,2307809,1.0,0.0,0.0,0.0,1,Strict BVR in 2016,1,1
2020,CE,2307809,0.4440769527589438,0.5501901769472466,0.005732870293809603,0.0,1,Strict BVR in 2016,1,1
2000,CE,2308005,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2004,CE,2308005,0.005355483906224384,0.9765014481665665,0.018143067927209138,0.0,0,Never BVR,0,0
2008,CE,2308005,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2012,CE,2308005,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2016,CE,2308005,0.4607876712328767,0.5392123287671233,0.0,0.0,0,Never BVR,1,0
2020,CE,2308005,0.7370265641801744,0.25688000318610854,0.006093432633716994,0.0,0,Never BVR,1,0
2000,CE,2308203,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2004,CE,2308203,0.0,0.49120965625819996,0.5087903437418001,0.0,1,Strict BVR in 2016,0,0
2008,CE,2308203,0.4666129248958753,0.0,0.5333870751041246,0.0,1,Strict BVR in 2016,0,0
2012,CE,2308203,0.5669370272487013,0.0,0.4330629727512986,0.0,1,Strict BVR in 2016,0,0
2016,CE,2308203,0.4816213214880622,0.22021099389228208,0.29816768461965576,0.0,1,Strict BVR in 2016,1,1
2020,CE,2308203,0.0,0.4410673810014424,0.5589326189985576,0.0,1,Strict BVR in 2016,1,1
2000,CE,2308302,0.0,0.9869644870349493,0.013035512965050733,0.0,1,Strict BVR in 2016,0,0
2004,CE,2308302,0.4322596211847026,0.5677403788152974,0.0,0.0,1,Strict BVR in 2016,0,0
2008,CE,2308302,0.0,0.99872355944566,0.001276440554339898,0.0,1,Strict BVR in 2016,0,0
2012,CE,2308302,0.0,0.5244730260807431,0.47552697391925686,0.0,1,Strict BVR in 2016,0,0
2016,CE,2308302,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,1,1
2020,CE,2308302,0.4625673093625152,0.5374326906374848,0.0,0.0,1,Strict BVR in 2016,1,1
2000,CE,2308351,0.49178532311062434,0.5082146768893757,0.0,0.0,0,Never BVR,0,0
2004,CE,2308351,0.03710843373493976,0.9628915662650602,0.0,0.0,0,Never BVR,0,0
2008,CE,2308351,0.0,0.9572719802793755,0.04272801972062449,0.0,0,Never BVR,0,0
2012,CE,2308351,1.0,0.0,0.0,0.0,0,Never BVR,0,0
2016,CE,2308351,0.53015941404567,0.46984058595433004,0.0,0.0,0,Never BVR,1,0
2020,CE,2308351,1.0,0.0,0.0,0.0,0,Never BVR,1,0
2000,CE,2308377,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2004,CE,2308377,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2008,CE,2308377,0.5113812418066976,0.0,0.48861875819330236,0.0,1,Strict BVR in 2016,0,0
2012,CE,2308377,0.5342814689025684,0.46571853109743155,0.0,0.0,1,Strict BVR in 2016,0,0
2016,CE,2308377,1.0,0.0,0.0,0.0,1,Strict BVR in 2016,1,1
2020,CE,2308377,0.5694590612502631,0.4305409387497369,0.0,0.0,1,Strict BVR in 2016,1,1
2000,CE,2308401,0.5405405405405406,0.4594594594594595,0.0,0.0,1,Strict BVR in 2016,0,0
2004,CE,2308401,0.0,0.9924705139005897,0.007529486099410278,0.0,1,Strict BVR in 2016,0,0
2008,CE,2308401,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2012,CE,2308401,0.003382291618403373,0.4885789741926516,0.508038734188945,0.0,1,Strict BVR in 2016,0,0
2016,CE,2308401,0.0,0.5348858489271172,0.46511415107288284,0.0,1,Strict BVR in 2016,1,1
2020,CE,2308401,0.0,0.6835491691798238,0.3164508308201762,0.0,1,Strict BVR in 2016,1,1
2000,CE,2309102,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2004,CE,2309102,0.2169951654890294,0.7028635180364448,0.08014131647452584,0.0,1,Strict BVR in 2016,0,0
2008,CE,2309102,0.5945091514143095,0.4054908485856905,0.0,0.0,1,Strict BVR in 2016,0,0
2012,CE,2309102,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2016,CE,2309102,1.0,0.0,0.0,0.0,1,Strict BVR in 2016,1,1
2020,CE,2309102,1.0,0.0,0.0,0.0,1,Strict BVR in 2016,1,1
2000,CE,2309201,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2004,CE,2309201,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2008,CE,2309201,0.0,0.9834180853415875,0.016581914658412557,0.0,1,Strict BVR in 2016,0,0
2012,CE,2309201,0.5182717334721499,0.48172826652785006,0.0,0.0,1,Strict BVR in 2016,0,0
2016,CE,2309201,0.6095563847429519,0.0,0.39044361525704807,0.0,1,Strict BVR in 2016,1,1
2020,CE,2309201,0.6794055201698513,0.0,0.3205944798301486,0.0,1,Strict BVR in 2016,1,1
2000,CE,2309458,0.5995575221238938,0.4004424778761062,0.0,0.0,1,Strict BVR in 2016,0,0
2004,CE,2309458,0.447893267987203,0.5521067320127969,0.0,0.0,1,Strict BVR in 2016,0,0
2008,CE,2309458,0.0464822533788051,0.9535177466211949,0.0,0.0,1,Strict BVR in 2016,0,0
2012,CE,2309458,0.44332644403350374,0.07968019145001631,0.47699336451647995,0.0,1,Strict BVR in 2016,0,0
2016,CE,2309458,0.5179466410165544,0.48205335898344553,0.0,0.0,1,Strict BVR in 2016,1,1
2020,CE,2309458,0.5106145817500126,0.4893854182499873,0.0,0.0,1,Strict BVR in 2016,1,1
2000,CE,2310258,0.5266388411490301,0.4733611588509698,0.0,0.0,1,Strict BVR in 2016,0,0
2004,CE,2310258,1.0,0.0,0.0,0.0,1,Strict BVR in 2016,0,0
2008,CE,2310258,1.0,0.0,0.0,0.0,1,Strict BVR in 2016,0,0
2012,CE,2310258,0.45985281195079086,0.5401471880492091,0.0,0.0,1,Strict BVR in 2016,0,0
2016,CE,2310258,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,1,1
2020,CE,2310258,0.6818583202511774,0.3181416797488226,0.0,0.0,1,Strict BVR in 2016,1,1
2000,CE,2310407,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2004,CE,2310407,0.010316664278549936,0.4631035965037971,0.526579739217653,0.0,1,Strict BVR in 2016,0,0
2008,CE,2310407,0.07779910428662828,0.44670505438259756,0.47549584133077416,0.0,1,Strict BVR in 2016,0,0
2012,CE,2310407,0.0,0.551501375762651,0.448498624237349,0.0,1,Strict BVR in 2016,0,0
2016,CE,2310407,0.5118120130686102,0.4881879869313898,0.0,0.0,1,Strict BVR in 2016,1,1
2020,CE,2310407,0.40561896400351183,0.5943810359964882,0.0,0.0,1,Strict BVR in 2016,1,1
2000,CE,2310605,0.49903614457831325,0.5009638554216868,0.0,0.0,1,Strict BVR in 2016,0,0
2004,CE,2310605,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2008,CE,2310605,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2012,CE,2310605,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2016,CE,2310605,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,1,1
2020,CE,2310605,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,1,1
2000,CE,2311108,0.5581150608044901,0.4418849391955098,0.0,0.0,1,Strict BVR in 2016,0,0
2004,CE,2311108,0.0,0.8335406536243356,0.16645934637566437,0.0,1,Strict BVR in 2016,0,0
2008,CE,2311108,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2012,CE,2311108,0.0,0.5698436712052446,0.4301563287947554,0.0,1,Strict BVR in 2016,0,0
2016,CE,2311108,0.3063394276629571,0.6936605723370429,0.0,0.0,1,Strict BVR in 2016,1,1
2020,CE,2311108,0.0,0.5177883733724555,0.48221162662754447,0.0,1,Strict BVR in 2016,1,1
2000,CE,2311355,0.0,0.6004532577903683,0.3995467422096317,0.0,1,Strict BVR in 2016,0,0
2004,CE,2311355,0.0,0.7015942401645667,0.29840575983543327,0.0,1,Strict BVR in 2016,0,0
2008,CE,2311355,0.0,0.5402458578300374,0.4597541421699626,0.0,1,Strict BVR in 2016,0,0
2012,CE,2311355,0.0,0.0,1.0,0.0,1,Strict BVR in 2016,0,0
2016,CE,2311355,0.0217823571945047,0.46646782357194505,0.5117498192335502,0.0,1,Strict BVR in 2016,1,1
2020,CE,2311355,0.4745747852007715,0.02866912151499211,0.49675609328423637,0.0,1,Strict BVR in 2016,1,1
2000,CE,2311405,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2004,CE,2311405,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2008,CE,2311405,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2012,CE,2311405,0.5393996915411081,0.46060030845889194,0.0,0.0,0,Never BVR,0,0
2016,CE,2311405,0.0,1.0,0.0,0.0,0,Never BVR,1,0
2020,CE,2311405,0.2827249121735146,0.5174016452464597,0.19987344258002573,0.0,0,Never BVR,1,0
2000,CE,2311504,0.41475106220721214,0.5852489377927879,0.0,0.0,1,Strict BVR in 2016,0,0
2004,CE,2311504,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2008,CE,2311504,0.5155023071318708,0.4844976928681292,0.0,0.0,1,Strict BVR in 2016,0,0
2012,CE,2311504,0.47506857022294113,0.5249314297770589,0.0,0.0,1,Strict BVR in 2016,0,0
2016,CE,2311504,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,1,1
2020,CE,2311504,0.4203987084093781,0.0,0.5796012915906219,0.0,1,Strict BVR in 2016,1,1
2000,CE,2312106,0.4068264525034509,0.5931735474965492,0.0,0.0,1,Strict BVR in 2016,0,0
2004,CE,2312106,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2008,CE,2312106,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2012,CE,2312106,1.0,0.0,0.0,0.0,1,Strict BVR in 2016,0,0
2016,CE,2312106,0.509738507579846,0.49026149242015404,0.0,0.0,1,Strict BVR in 2016,1,1
2020,CE,2312106,0.41277499035121573,0.5872250096487842,0.0,0.0,1,Strict BVR in 2016,1,1
2000,CE,2312809,0.3915680046202714,0.6084319953797286,0.0,0.0,0,Never BVR,0,0
2004,CE,2312809,0.5026416906820365,0.4973583093179635,0.0,0.0,0,Never BVR,0,0
2008,CE,2312809,0.6292517006802721,0.3707482993197279,0.0,0.0,0,Never BVR,0,0
2012,CE,2312809,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2016,CE,2312809,1.0,0.0,0.0,0.0,0,Never BVR,1,0
2020,CE,2312809,0.5814540862348908,0.4125924589572434,0.005953454807865776,0.0,0,Never BVR,1,0
2000,CE,2313005,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2004,CE,2313005,0.5205649394026147,0.4794350605973852,0.0,0.0,0,Never BVR,0,0
2008,CE,2313005,0.0,0.5633036133270765,0.4366963866729235,0.0,0,Never BVR,0,0
2012,CE,2313005,0.4675393130106299,0.46630940876746024,0.06615127822190986,0.0,0,Never BVR,0,0
2016,CE,2313005,0.9705933229545062,0.0,0.029406677045493858,0.0,0,Never BVR,1,0
2020,CE,2313005,1.0,0.0,0.0,0.0,0,Never BVR,1,0
2000,CE,2313351,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2004,CE,2313351,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2008,CE,2313351,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2012,CE,2313351,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2016,CE,2313351,0.45909512174572414,0.5409048782542758,0.0,0.0,1,Strict BVR in 2016,1,1
2020,CE,2313351,0.5909881422924901,0.40901185770750986,0.0,0.0,1,Strict BVR in 2016,1,1
2000,CE,2313401,0.4531694199001153,0.5468305800998847,0.0,0.0,1,Strict BVR in 2016,0,0
2004,CE,2313401,0.007922195027695478,0.9920778049723045,0.0,0.0,1,Strict BVR in 2016,0,0
2008,CE,2313401,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2012,CE,2313401,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2016,CE,2313401,0.502487319150322,0.4784364491992542,0.01907623165042378,0.0,1,Strict BVR in 2016,1,1
2020,CE,2313401,0.9919035963095463,0.008096403690453776,0.0,0.0,1,Strict BVR in 2016,1,1
2000,CE,2313609,0.7177241277785956,0.2822758722214044,0.0,0.0,1,Strict BVR in 2016,0,0
2004,CE,2313609,0.3922116638718092,0.6077883361281908,0.0,0.0,1,Strict BVR in 2016,0,0
2008,CE,2313609,0.0,0.9777430916869002,0.02225690831309978,0.0,1,Strict BVR in 2016,0,0
2012,CE,2313609,1.0,0.0,0.0,0.0,1,Strict BVR in 2016,0,0
2016,CE,2313609,0.46525936140871965,0.5347406385912804,0.0,0.0,1,Strict BVR in 2016,1,1
2020,CE,2313609,0.42263459081060056,0.5773654091893994,0.0,0.0,1,Strict BVR in 2016,1,1
2000,CE,2314003,0.5381644934804414,0.4618355065195587,0.0,0.0,1,Strict BVR in 2016,0,0
2004,CE,2314003,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2008,CE,2314003,0.46539449850457054,0.5346055014954295,0.0,0.0,1,Strict BVR in 2016,0,0
2012,CE,2314003,1.0,0.0,0.0,0.0,1,Strict BVR in 2016,0,0
2016,CE,2314003,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,1,1
2020,CE,2314003,0.3611776490570968,0.6388223509429032,0.0,0.0,1,Strict BVR in 2016,1,1
2000,CE,2314102,0.384837141258982,0.6151628587410181,0.0,0.0,1,Strict BVR in 2016,0,0
2004,CE,2314102,0.329320987654321,0.6706790123456791,0.0,0.0,1,Strict BVR in 2016,0,0
2008,CE,2314102,0.4298549181418874,0.5701450818581126,0.0,0.0,1,Strict BVR in 2016,0,0
2012,CE,2314102,0.0,0.5749559647718174,0.42504403522818257,0.0,1,Strict BVR in 2016,0,0
2016,CE,2314102,0.0,0.9724969278483235,0.02750307215167652,0.0,1,Strict BVR in 2016,1,1
2020,CE,2314102,0.023761514470153042,0.9762384855298469,0.0,0.0,1,Strict BVR in 2016,1,1
2000,RN,2400307,1.0,0.0,0.0,0.0,1,Strict BVR in 2016,0,0
2004,RN,2400307,0.44429075316411926,0.5557092468358807,0.0,0.0,1,Strict BVR in 2016,0,0
2008,RN,2400307,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2012,RN,2400307,0.5016997907949791,0.49830020920502094,0.0,0.0,1,Strict BVR in 2016,0,0
2016,RN,2400307,0.4742065923293714,0.5257934076706287,0.0,0.0,1,Strict BVR in 2016,1,1
2020,RN,2400307,0.0,0.49121932992900735,0.5087806700709927,0.0,1,Strict BVR in 2016,1,1
2000,RN,2400703,0.5752931978107897,0.4247068021892103,0.0,0.0,1,Strict BVR in 2016,0,0
2004,RN,2400703,0.6425148012404849,0.0,0.35748519875951507,0.0,1,Strict BVR in 2016,0,0
2008,RN,2400703,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2012,RN,2400703,0.5088960342979636,0.49110396570203646,0.0,0.0,1,Strict BVR in 2016,0,0
2016,RN,2400703,0.9982510578279267,0.0017489421720733426,0.0,0.0,1,Strict BVR in 2016,1,1
2020,RN,2400703,0.9633213859020311,0.008960573476702509,0.027718040621266427,0.0,1,Strict BVR in 2016,1,1
2000,RN,2401404,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2004,RN,2401404,0.0027891409445890665,0.997210859055411,0.0,0.0,1,Strict BVR in 2016,0,0
2008,RN,2401404,0.6057417974322397,0.39425820256776034,0.0,0.0,1,Strict BVR in 2016,0,0
2012,RN,2401404,0.4649298597194389,0.5350701402805611,0.0,0.0,1,Strict BVR in 2016,0,0
2016,RN,2401404,0.5518108651911469,0.44818913480885314,0.0,0.0,1,Strict BVR in 2016,1,1
2020,RN,2401404,0.8918377566349525,0.10816224336504757,0.0,0.0,1,Strict BVR in 2016,1,1
2000,RN,2402006,0.9765763484426437,0.023423651557356293,0.0,0.0,1,Strict BVR in 2016,0,0
2004,RN,2402006,0.46717932224203973,0.3537031080962545,0.1791175696617058,0.0,1,Strict BVR in 2016,0,0
2008,RN,2402006,0.5077482249521019,0.0,0.49225177504789813,0.0,1,Strict BVR in 2016,0,0
2012,RN,2402006,0.1960441481805267,0.8039558518194733,0.0,0.0,1,Strict BVR in 2016,0,0
2016,RN,2402006,0.2168022473225259,0.6570492187042781,0.126148533973196,0.0,1,Strict BVR in 2016,1,1
2020,RN,2402006,0.012936802973977694,0.9870631970260223,0.0,0.0,1,Strict BVR in 2016,1,1
2000,RN,2402204,0.0,0.9877286757509599,0.012271324249040127,0.0,1,Strict BVR in 2016,0,0
2004,RN,2402204,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2008,RN,2402204,0.5443302560529525,0.45566974394704757,0.0,0.0,1,Strict BVR in 2016,0,0
2012,RN,2402204,1.0,0.0,0.0,0.0,1,Strict BVR in 2016,0,0
2016,RN,2402204,0.40895953757225434,0.5066577208918249,0.08438274153592072,0.0,1,Strict BVR in 2016,1,1
2020,RN,2402204,0.2709832805892402,0.7290167194107599,0.0,0.0,1,Strict BVR in 2016,1,1
2000,RN,2402600,0.0,1.0,0.0,0.0,1,Strict BVR in 2016,0,0
2004,RN,2402600,0.0,0.9936452734745495,0.006354726525450521,0.0,1,Strict BVR in 2016,0,0
