event_time,term,estimate,std.error,statistic,p.value,conf.low,conf.high
-8,fixest::.__event_time_plot__::-8:.__ever_treated__,-0.07951480737632367,0.04984187438039044,-1.5953414345831185,0.1389424796802907,-0.18921603323871466,0.030186418486067332
-6,fixest::.__event_time_plot__::-6:.__ever_treated__,-0.04473116530191993,0.024839016807311827,-1.8008428292037904,0.09917630730625458,-0.09940147268608006,0.009939142082240199
-4,fixest::.__event_time_plot__::-4:.__ever_treated__,-0.024661910543279986,0.02084209554002666,-1.183274037676177,0.26164285260339704,-0.0705350535320908,0.021211232445530824
-2,(reference period),0,NA,NA,NA,NA,NA
0,fixest::.__event_time_plot__::0:.__ever_treated__,0.038112576997754916,0.013052560624725998,2.919931045986234,0.013939203754557004,0.009384084761536543,0.06684106923397329
2,fixest::.__event_time_plot__::2:.__ever_treated__,0.03797753548008391,0.025722307728760125,1.4764435555531905,0.1678702085855032,-0.018636882114227593,0.09459195307439541
4,fixest::.__event_time_plot__::4:.__ever_treated__,0.060052450495826415,0.02602947957192601,2.307093783027293,0.04151051289090024,0.002761952233108801,0.11734294875854404
6,fixest::.__event_time_plot__::6:.__ever_treated__,0.05904588485502332,0.023997144549530235,2.460537949969518,0.031648524694585,0.006228525816933318,0.11186324389311333
8,fixest::.__event_time_plot__::8:.__ever_treated__,0.07179770234602659,0.033397107262051175,2.149818000183796,0.054664245475464106,-0.0017088351277367436,0.1453042398197899
