group,time,estimate,std.error,conf.low,conf.high,term,statistic,p.value
2008,2002,0.00476050963836279,0.02164554020420877,-0.037663969587800154,0.04718498886452573,1,0.2199302763271833,0.8259254564405476
2008,2004,-0.010019623777734098,0.025643885170189312,-0.06028071513498593,0.040241467579517735,2,-0.3907217534019292,0.6960029176543077
2008,2006,0.015159848936794226,0.012511882252611333,-0.009362989657129863,0.03968268753071831,3,1.2116361575917356,0.22565168733073251
2008,2008,-0.05199514487303826,0.0444830186252617,-0.1391802593021756,0.035189969556099085,4,-1.1688762696403534,0.24245348569168165
2008,2010,-0.04306626434009956,0.04902951919684424,-0.13916235614522945,0.05302982746503033,5,-0.8783741926408998,0.3797406847886585
2008,2012,-0.05078323105838986,0.05513083639946136,-0.15883768483890398,0.05727122272212426,6,-0.921140225234929,0.3569772213057707
2008,2014,-0.016571698403061608,0.06939405231314083,-0.15258154167810603,0.11943814487198282,7,-0.2388057456031214,0.811256214771364
2008,2016,-0.017024894978764766,0.08827107907144416,-0.1900330308352826,0.15598324087775306,8,-0.1928705886215041,0.8470603194137262
2008,2018,0.006553046036235126,0.09408787422197155,-0.17785579882076363,0.1909618908932339,9,0.06964814637830183,0.9444737146868006
2010,2002,-0.004696346832784255,0.011333838365796916,-0.02691026183634451,0.017517568170775998,10,-0.4143650792618341,0.6786067592715876
2010,2004,0.04238081203256032,0.01246234177693281,0.017955070986743118,0.06680655307837752,11,3.400710138683979,6.721105495787126e-4
2010,2006,0.012747351030778334,0.006552536658443613,-9.538482714957844e-5,0.025590086888706245,12,1.9454070530612093,0.051726006548191546
2010,2008,0.03897406031403464,0.011660633241647346,0.016119639123475308,0.06182848150459398,13,3.3423622462315445,8.306857530646185e-4
2010,2010,-0.16410529236787738,0.014073177014171084,-0.19168821246370962,-0.13652237227204514,14,-11.660856123861045,2.020009963774792e-31
2010,2012,-0.10313810027824362,0.015965748841550595,-0.13443039299389486,-0.07184580756259237,15,-6.459960087172888,1.0473060013842426e-10
2010,2014,-0.06820986279361642,0.01616452819460754,-0.09989175588212945,-0.036527969705103386,16,-4.219724941701121,2.446005626731406e-5
2010,2016,-0.026328813838815517,0.023795512490328487,-0.07296716131353236,0.020309533635901322,17,-1.106461306497041,0.26852690284065384
2010,2018,0.0013150813810128932,0.022862634823734764,-0.04349485946519848,0.04612502222722426,18,0.05752098964759941,0.9541301864670934
2012,2002,-0.008582210853809663,0.006526938076742991,-0.02137477441354905,0.004210352705929723,19,-1.3148908037583642,0.18854660386468877
2012,2004,0.038430906725880024,0.006935179973363325,0.024838203751784457,0.05202360969997559,20,5.541443318484257,2.999886812725688e-8
