term,estimate,std.error,conf.low,conf.high,event_time
0,0.009468883002291675,0.014477703302367887,-0.018907415470349385,0.03784518147493274,0
2,0.03772506814571389,0.014284598483575037,0.00972725511790682,0.06572288117352096,2
4,0.03910489596488446,0.014171920343764537,0.011327932091105965,0.06688185983866295,4
6,0.011011656968554951,0.02029735371412832,-0.028771156311136553,0.05079447024824646,6
8,8.971308473068748e-4,0.03208229947343828,-0.06198417612063216,0.0637784378152459,8
